fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
10.72,1.26,0.0,10.6,0.166,6.0,12.0,0.99,3.86,0.55,13.29,5
7.0,1.36,0.39,8.61,0.54,15.0,39.29,1.0,3.22,2.0,13.89,6
10.01,1.23,0.93,1.8,0.078,21.0,23.45,0.99633,3.52,1.91,10.52,6
9.93,1.29,0.23,2.3,0.076,23.0,94.0,0.99686,3.21,1.64,9.5,6
7.7,0.57,0.64,6.46,0.55,56.34,9.0,1.0,2.97,0.54,11.5,6
7.7,1.0,0.63,4.01,0.11,35.86,194.55,0.9951,3.54,1.8,12.71,6
7.9,0.12,0.32,2.3,0.14,23.0,97.61,1.0,3.31,1.41,9.5,6
14.56,0.94,0.27,1.5,0.069,4.0,197.36,1.0,3.16,0.54,12.83,6
7.9,0.34,0.41,5.64,0.065,15.03,131.82,0.99419,3.27,1.31,11.91,7
9.22,0.42,0.92,14.43,0.068,3.27,12.0,1.0,3.35,1.29,10.56,8
6.12,0.74,0.84,6.0,0.3,33.0,89.14,1.0,3.37,0.62,13.71,5
7.2,0.68,0.46,2.1,0.12,28.71,44.0,1.0,3.4,0.85,10.31,7
7.2,1.12,0.67,9.45,0.07400000000000001,52.27,278.75,0.99,3.73,1.58,11.19,7
7.4,0.51,0.24,2.17,0.07400000000000001,47.03,31.32,1.0,3.59,0.85,11.0,7
6.47,1.45,0.04,7.48,0.136,52.6,280.62,0.99,3.35,0.79,10.95,5
4.91,0.36,0.24,14.37,0.07400000000000001,24.0,34.67,0.99534,3.4,0.85,10.27,7
14.24,0.14,0.43,10.53,0.47,7.31,76.6,0.99428,3.78,1.45,11.2,7
6.8,0.65,0.02,2.1,0.078,13.24,42.5,1.0,3.35,0.81,10.4,6
15.52,0.54,0.96,2.1,0.076,22.0,191.72,0.99,3.64,1.01,14.71,5
9.69,0.65,0.4,2.1,0.078,8.0,15.0,1.0,2.8,0.44,14.62,6
9.6,0.35,0.42,11.68,0.071,5.0,203.5,0.99,3.12,1.96,12.08,6
11.69,0.33,0.52,1.9,0.081,58.52,24.63,1.0,3.1,0.48,8.81,6
10.78,0.81,0.82,12.66,0.44,9.81,51.96,1.0,3.26,1.72,13.83,6
7.9,0.65,0.41,4.93,0.21,10.0,79.0,1.0,3.29,0.69,9.5,6
8.2,0.34,0.81,12.58,0.057,43.0,55.89,0.99408,3.13,1.07,8.95,6
8.2,0.37,0.6,5.07,0.29,8.0,49.19,0.996,3.25,1.32,10.38,6
9.0,1.05,0.02,1.3,0.28,20.44,50.0,0.99478,3.2,1.89,10.94,6
5.97,0.23,0.32,1.8,0.132,13.11,109.8,1.0,2.74,0.77,11.43,6
7.44,0.81,0.01,5.48,0.48,17.0,32.7,1.0,3.2,0.95,14.34,6
12.42,1.03,0.22,2.2,0.58,33.0,258.88,1.0,3.81,0.52,12.93,6
10.5,0.73,0.47,6.5,0.41,9.0,23.0,1.0,3.79,0.76,13.59,6
7.58,0.86,0.37,4.01,0.08,8.0,204.35,1.0,2.9,0.46,10.64,6
9.2,0.68,0.88,2.6,0.091,18.0,77.0,0.99922,3.15,0.51,9.4,5
5.04,1.23,0.04,14.29,0.08,16.37,46.0,0.99,3.72,1.26,10.64,5
9.0,0.3,0.25,3.38,0.04,8.0,253.39,1.0,2.98,0.98,9.6,5
5.1,0.42,0.63,7.85,0.044,18.0,187.61,1.0,3.3,1.6,13.22,7
14.21,0.54,0.31,2.1,0.5,19.0,114.84,1.0,3.39,0.64,12.23,5
6.68,0.45,0.73,8.86,0.066,15.0,25.9,0.99,3.37,0.6,11.8,6
7.8,0.97,0.71,11.97,0.14,62.74,176.55,1.0,3.62,1.7,10.8,5
6.15,0.13,0.47,1.16,0.075,28.27,66.0,0.99718,3.62,1.36,11.19,5
10.2,0.96,0.21,3.7,0.09,31.96,27.68,0.99,3.51,1.65,9.02,4
12.43,0.75,0.84,12.24,0.18,11.0,35.73,1.0,3.39,1.0,11.16,6
13.51,1.47,0.32,12.9,0.054000000000000006,6.0,235.79,0.99572,2.77,0.56,9.73,4
7.8,0.55,0.0,1.7,0.07,7.0,195.67,0.99659,3.26,1.72,9.4,6
12.42,1.34,0.01,3.79,0.6,26.33,202.43,1.0,3.39,1.81,12.8,6
4.67,0.73,0.0,2.5,0.29,9.7,122.18,0.99798,2.78,0.46,9.6,4
6.5,0.29,0.0,7.51,0.54,11.0,123.83,0.99,3.52,0.56,13.81,4
7.5,0.61,0.13,12.32,0.05,36.0,91.93,1.0,3.29,1.38,9.3,5
9.8,1.11,0.39,5.52,0.079,28.0,248.87,0.99729,2.96,0.59,10.97,5
14.14,0.69,0.41,2.0,0.07,30.56,144.44,0.99,2.92,1.6,12.56,6
8.3,1.07,0.22,14.22,0.55,32.86,173.66,0.9983,3.87,1.52,9.74,5
13.64,1.52,0.25,13.53,0.37,59.72,98.07,0.99,3.27,0.54,10.3,6
14.14,0.71,0.19,13.39,0.02,59.96,34.0,1.0,3.99,0.68,12.17,5
12.68,1.07,0.07,1.65,0.18,62.29,211.0,1.0,3.12,1.11,14.31,5
7.4,0.37,0.19,1.8,0.61,53.34,34.0,1.0,2.99,0.4,8.61,5
10.67,0.85,0.45,2.2,0.15,55.05,98.71,1.0,3.26,0.75,8.65,6
6.6,0.6,0.0,2.3,0.51,24.0,59.85,0.99514,3.42,1.5,12.67,6
15.18,0.76,0.01,2.24,0.079,23.13,37.0,0.99514,3.4,1.69,13.59,6
7.5,1.09,0.69,14.13,0.23,46.16,60.0,0.9963,3.28,1.43,8.55,5
13.85,0.63,0.51,4.63,0.49,6.0,14.0,1.0,3.45,1.75,9.8,5
7.9,0.66,0.25,1.4,0.096,55.16,13.0,0.99569,3.43,1.58,9.5,5
5.12,1.48,0.06,8.43,0.079,20.0,227.08,1.0,3.4,0.7,10.9,5
12.4,0.64,0.48,6.49,0.43,36.66,46.0,1.0,3.47,0.45,10.46,5
8.3,0.59,0.19,10.45,0.12,43.0,60.0,1.0,3.61,1.66,9.2,5
7.0,0.58,0.96,12.33,0.07,46.23,114.25,1.0,3.32,0.67,9.8,6
5.21,0.64,0.0,8.13,0.24,59.91,74.31,1.0,2.94,0.63,11.3,6
6.8,0.51,0.0,8.72,0.06,61.37,213.87,1.0,3.41,1.17,8.49,6
8.6,0.4,0.99,5.68,0.403,19.0,118.89,0.99632,3.02,0.53,9.44,5
9.05,1.02,0.7,5.93,0.23,42.11,24.0,0.99437,3.44,1.99,11.2,4
7.08,0.45,0.38,5.7,0.42,34.0,66.0,1.0,3.15,0.58,9.8,5
10.78,1.11,0.23,2.2,0.5,19.87,55.36,1.0,3.13,0.44,10.45,4
14.3,0.37,0.32,1.46,0.066,52.87,76.0,1.0,2.85,0.72,9.26,6
7.2,0.57,0.05,9.87,0.24,33.77,255.12,1.0,3.83,0.49,9.63,6
6.6,0.58,0.97,11.28,0.081,47.39,36.0,1.0,3.38,0.91,10.3,6
10.4,0.82,0.5,2.3,0.068,68.09,72.75,0.996,3.1,0.69,11.4,6
5.77,0.61,0.31,2.45,0.079,41.21,210.62,0.99,3.9,0.75,9.5,6
5.5,0.49,0.59,4.16,0.24,61.9,201.5,0.9908,2.98,1.01,12.6,8
6.7,0.38,0.13,4.13,0.08,11.54,107.85,1.0,2.8,0.75,9.75,6
5.65,0.44,0.79,9.88,0.049,24.0,102.02,0.9935,3.08,1.28,14.7,6
6.68,0.46,0.0,1.9,0.077,7.68,99.11,0.99,3.5,0.9,8.5,5
8.55,0.58,0.2,2.0,0.073,34.0,208.6,0.99494,3.1,1.11,9.3,5
7.8,0.58,0.28,9.11,0.102,17.0,36.0,0.9944,3.09,1.03,11.42,6
5.54,0.715,0.22,6.07,0.02,58.56,22.3,0.99688,3.48,0.54,14.72,6
13.35,0.65,0.4,12.48,0.61,23.32,134.52,1.0,3.02,1.12,13.75,4
6.97,1.3,0.0,14.81,0.44,11.91,10.0,0.99636,3.35,0.69,8.82,6
8.0,0.93,0.2,4.62,0.39,58.94,81.0,0.99,3.24,0.45,9.5,6
10.58,0.3,0.18,1.7,0.26,26.93,189.47,0.99,3.14,1.07,11.5,7
8.31,0.46,0.34,12.95,0.22,52.26,107.38,0.99,3.37,0.46,10.4,6
14.21,0.73,0.2,4.35,0.23,2.79,56.64,0.99,3.37,0.73,11.1,6
7.9,0.765,0.73,5.96,0.35,9.0,22.0,1.0,3.53,0.61,10.9,6
15.82,0.63,0.35,12.19,0.53,29.99,69.0,0.99734,3.26,0.63,11.99,6
10.59,0.42,0.19,5.16,0.27,21.68,254.97,0.99476,3.24,0.56,10.9,5
12.14,1.09,0.49,9.04,0.2,20.0,263.51,0.99,3.15,1.55,14.23,5
7.1,1.1,0.05,9.91,0.11,9.58,99.24,1.0,3.35,1.33,9.96,6
8.0,0.6,0.08,1.04,0.58,11.55,62.96,1.0,3.38,0.76,13.0,5
7.0,0.56,0.63,4.5,0.05,20.0,110.0,0.99,3.99,0.8,10.19,5
14.1,1.41,0.3,5.85,0.068,9.46,215.78,0.99914,3.12,1.17,10.49,5
13.5,0.57,0.0,4.52,0.02,6.0,242.68,0.99521,3.39,0.6,10.04,5
10.72,0.38,0.1,7.87,0.073,20.72,194.5,0.99638,3.29,0.54,10.9,6
7.03,0.13,0.13,2.4,0.056,56.81,236.32,0.99,2.94,0.72,9.75,6
14.98,0.42,0.0,1.9,0.26,26.52,40.91,1.0,3.34,1.63,12.21,4
15.44,0.635,0.12,11.66,0.13,25.0,136.07,0.99,3.29,0.69,10.61,6
6.6,0.26,0.31,6.93,0.093,51.0,77.5,1.0,3.2,0.69,9.5,5
14.12,0.48,0.88,4.3,0.16,51.0,139.57,1.0,2.76,0.45,9.5,5
7.2,1.32,0.99,14.46,0.064,15.0,28.56,0.99323,3.74,1.8,8.91,6
5.7,0.23,0.42,1.4,0.063,11.0,288.1,1.0,3.62,1.03,12.2,6
10.29,0.51,0.02,11.4,0.49,5.0,9.0,0.99,3.94,0.43,10.9,3
5.56,0.645,0.21,6.56,0.13,69.35,28.0,1.0,3.2,1.14,13.2,6
13.69,0.86,0.01,2.71,0.07,69.33,57.0,1.0,3.02,0.7,13.7,6
14.98,0.37,0.36,12.33,0.064,4.0,122.81,1.0,3.3,0.8,10.69,6
15.17,0.56,0.27,13.13,0.58,28.0,64.78,1.0,3.42,0.66,12.5,5
14.15,0.15,0.62,2.3,0.087,21.0,246.7,0.9955,3.12,1.27,9.2,5
4.83,1.44,0.26,1.9,0.46,50.42,88.0,1.0,3.3,1.17,13.45,5
9.7,0.95,0.32,7.45,0.15,22.0,78.7,0.9979,3.35,0.92,12.84,5
6.69,0.68,0.93,10.59,0.068,15.0,55.85,1.0,3.82,1.06,14.72,4
5.84,1.14,0.68,2.5,0.42,71.57,91.0,0.9979,3.29,0.83,10.1,5
6.88,1.32,0.63,4.93,0.4,55.03,153.4,0.996,3.85,0.63,11.94,5
13.48,0.86,0.01,1.9,0.04,11.42,93.7,1.0,3.62,0.86,12.14,5
6.5,1.39,0.17,6.26,0.064,14.64,27.0,0.99,3.33,1.96,14.53,6
12.66,0.93,0.25,7.96,0.083,14.0,9.36,1.0,3.34,0.47,10.5,5
15.2,0.41,0.21,1.62,0.086,20.0,131.49,0.99,3.48,0.54,12.36,6
14.09,0.36,0.21,9.1,0.56,37.36,269.55,1.0,3.96,1.15,10.1,6
11.62,0.41,0.75,11.15,0.083,3.07,157.34,0.99616,3.05,2.0,9.8,6
5.4,0.74,0.7,10.14,0.041,23.36,212.42,0.99,2.92,0.59,12.5,6
8.0,0.76,0.75,12.36,0.49,4.1,41.0,0.99638,3.52,1.19,13.22,6
7.5,1.11,0.27,2.0,0.4,28.48,96.86,1.0,3.36,1.69,9.8,6
9.1,1.46,0.44,1.7,0.414,9.83,179.12,1.0,3.39,0.56,9.1,6
14.6,0.47,0.34,12.64,0.28,29.72,88.0,0.99796,3.85,1.26,14.61,5
10.55,0.42,0.67,11.19,0.42,4.63,250.35,0.99258,3.76,0.47,13.88,6
11.99,1.47,0.42,1.8,0.058,15.42,281.92,1.0,3.18,0.55,14.81,5
6.79,0.32,0.39,1.8,0.29,24.36,55.0,0.99495,3.18,0.82,11.0,7
6.09,0.94,0.61,1.7,0.077,18.0,18.66,1.0,3.06,0.43,14.89,6
13.3,0.51,0.24,15.26,0.077,18.0,34.0,0.9948,3.39,0.48,10.6,6
6.7,0.59,0.89,12.24,0.6,44.95,15.31,1.0,3.98,1.94,10.6,6
6.7,0.23,0.9,1.7,0.077,14.29,34.0,1.0,2.92,1.98,10.6,6
11.02,0.52,0.84,9.33,0.073,26.09,38.0,0.9955,3.34,0.52,14.27,5
7.12,0.6,0.26,2.1,0.083,63.94,103.61,0.99,3.07,1.87,12.28,6
11.08,0.53,0.16,5.41,0.15,17.0,192.97,1.0,3.29,0.56,14.24,6
7.8,0.81,0.92,15.4,0.107,16.43,67.0,1.0,3.1,0.46,9.2,5
8.4,0.39,0.82,1.7,0.51,11.15,25.0,0.99581,3.11,1.93,10.86,6
9.1,0.775,0.22,7.44,0.54,12.14,72.29,0.9976,3.78,0.94,9.31,5
15.05,0.9,0.24,2.0,0.166,4.0,11.0,1.0,3.39,0.52,10.0,5
7.83,1.17,0.02,14.66,0.069,42.01,228.97,0.99,3.19,0.72,12.6,6
12.91,0.5,0.0,1.4,0.057,70.4,218.39,0.99,3.36,1.4,9.5,5
12.91,1.57,0.17,13.31,0.25,67.47,287.13,0.99448,3.36,0.45,14.2,5
6.0,0.94,0.86,1.4,0.44,25.6,45.52,1.0,3.64,0.45,14.47,5
4.93,0.88,0.49,3.37,0.084,47.58,31.0,0.99538,3.88,0.94,12.17,6
13.21,1.52,0.02,8.43,0.084,13.0,256.33,0.99,3.11,0.54,10.5,6
13.8,0.76,0.02,7.5,0.28,37.08,31.0,0.99,3.42,1.58,13.37,6
7.6,0.54,0.59,9.11,0.085,17.0,209.38,0.99589,3.66,0.51,10.4,6
15.14,0.4,0.23,1.54,0.28,13.0,133.45,1.0,3.64,0.54,10.5,6
11.47,0.35,0.73,10.63,0.27,34.67,236.17,0.99,3.09,1.6,11.0,5
8.2,1.28,0.64,2.3,0.05,46.64,234.3,1.0,3.72,0.53,9.77,6
7.68,0.59,0.01,11.64,0.056,18.67,13.0,1.0,3.36,0.56,13.91,5
11.07,0.55,0.41,13.57,0.5,7.0,35.28,0.99587,3.34,1.06,9.5,5
7.2,1.27,0.03,1.8,0.54,32.26,155.84,1.0,3.34,1.88,9.5,5
8.31,1.18,0.14,2.8,0.081,21.0,266.5,1.0,3.41,1.12,14.8,5
9.0,1.22,0.13,2.0,0.23,32.0,73.0,0.99,3.11,1.89,12.64,5
7.2,0.94,0.34,2.3,0.59,8.0,46.0,1.0,3.32,0.95,12.61,6
12.24,0.31,0.37,4.71,0.086,14.0,57.0,1.0,2.9,1.32,10.66,5
15.47,0.92,0.03,9.78,0.086,38.35,270.15,0.9969,3.66,0.46,11.52,5
5.21,0.82,0.03,2.3,0.077,7.0,13.56,0.99,2.8,1.38,10.0,5
11.07,0.62,0.25,1.8,0.47,4.06,268.39,1.0,3.36,1.99,10.1,5
6.1,1.56,0.25,4.27,0.08,4.0,137.83,1.0,3.57,0.44,9.89,5
11.27,0.81,0.72,6.83,0.38,18.32,67.0,1.0,3.6,0.59,14.55,6
8.67,0.41,0.34,5.4,0.4,28.24,206.69,0.99,3.77,1.28,10.49,5
5.71,0.475,0.4,1.4,0.14,6.0,112.25,1.0,3.6,0.65,13.24,6
8.66,1.14,0.45,2.3,0.3,23.89,38.0,0.99,3.24,0.46,10.14,5
8.3,0.59,0.56,5.02,0.21,13.0,218.53,0.99,3.36,1.44,10.27,5
9.77,0.71,0.58,12.06,0.37,7.03,277.47,0.99704,3.07,1.21,10.47,6
8.0,1.15,0.27,15.46,0.55,11.0,63.0,0.99652,3.78,1.52,9.8,4
11.14,0.605,0.63,1.9,0.096,42.93,31.0,0.99,2.76,0.53,11.8,6
9.73,1.37,0.09,2.51,0.115,14.14,162.48,1.0,3.78,0.62,9.5,5
14.16,1.55,0.01,9.65,0.11,61.56,89.11,0.99576,2.95,1.63,11.59,5
5.94,0.54,0.3,3.59,0.5,9.0,105.0,1.0,3.25,0.9,12.23,6
12.33,1.22,0.04,1.48,0.15,16.0,262.31,1.0,3.27,1.04,8.45,6
6.6,1.29,0.73,14.39,0.069,51.6,8.0,0.99396,3.62,0.68,12.92,4
8.7,0.39,0.51,11.58,0.415,12.0,66.0,0.99623,2.99,1.66,9.2,5
14.1,1.08,0.56,3.1,0.53,5.0,284.38,0.99,2.9,0.96,13.09,6
15.57,0.78,0.61,1.7,0.46,57.03,66.0,0.99623,3.26,0.7,14.8,5
11.84,0.79,0.15,7.43,0.21,66.64,89.0,0.99664,3.24,1.59,14.72,5
8.93,0.74,0.0,1.2,0.53,35.06,236.63,1.0,3.33,1.26,12.49,3
7.85,0.97,0.03,3.2,0.54,13.0,264.48,1.0,3.77,1.5,9.51,5
8.2,0.44,0.2,6.01,0.086,34.79,151.5,1.0,3.07,1.14,10.0,5
7.61,0.49,0.26,2.85,0.23,61.01,74.0,0.9953,3.99,0.72,11.13,6
15.71,0.54,0.69,2.0,0.078,60.7,28.0,0.99609,2.81,1.61,9.9,6
12.48,0.29,0.21,3.41,0.4,11.0,168.66,0.99557,3.59,0.56,10.8,6
11.48,0.71,0.6,8.14,0.42,11.0,267.49,0.99,3.36,0.62,10.8,6
4.88,0.83,0.65,7.13,0.5,68.89,143.92,1.0,3.03,0.45,8.61,5
5.41,0.92,0.22,2.1,0.24,51.24,179.43,0.99,3.14,0.49,9.9,5
6.26,1.08,0.83,5.87,0.57,17.72,105.0,1.0,3.25,1.88,8.47,5
11.25,1.02,0.15,1.8,0.107,20.0,84.0,1.0,3.19,0.63,12.52,5
6.05,1.31,0.25,3.4,0.22,34.0,124.49,0.99668,4.01,1.25,9.54,5
4.61,0.64,0.04,9.55,0.28,52.58,91.65,0.99,3.3,0.58,14.84,5
6.64,0.6,0.84,4.32,0.1,7.53,23.0,0.9961,3.3,0.58,9.6,5
6.6,0.99,0.91,6.1,0.19,7.0,49.0,0.99,3.27,0.68,14.14,5
14.4,0.48,0.38,11.14,0.08,36.0,111.0,1.0,2.76,0.53,12.32,5
4.83,1.41,0.78,1.34,0.05,15.0,33.0,1.0,3.27,1.61,12.5,6
11.88,0.64,0.49,13.03,0.094,62.53,33.0,1.0,3.91,1.33,11.0,5
7.1,0.93,0.06,1.3,0.51,32.58,127.46,0.99,3.17,0.96,9.53,5
12.52,0.52,0.25,10.07,0.06,19.0,220.98,0.99,3.3,0.68,8.43,5
6.4,1.19,0.77,4.53,0.55,1.02,68.48,0.99669,3.32,0.48,11.4,5
13.4,0.685,0.85,9.98,0.56,27.44,12.0,0.99745,3.03,0.65,12.47,6
8.7,0.675,0.71,1.6,0.14,4.0,11.0,1.0,3.1,1.53,9.55,5
7.3,1.12,0.61,2.0,0.16,28.0,78.4,1.0,3.88,1.43,9.9,5
7.0,0.6,0.33,9.42,0.083,56.16,93.02,1.0,2.82,0.62,10.2,7
12.59,1.44,0.0,2.2,0.1,26.96,194.89,0.9956,3.42,0.72,12.25,6
8.15,0.69,0.87,2.1,0.08,41.94,37.05,1.0,2.93,0.6,8.67,5
12.12,0.85,0.21,4.74,0.41,33.0,188.79,0.99,3.25,0.77,13.88,5
7.6,0.52,0.88,8.72,0.34,7.13,164.19,1.0,3.44,0.82,11.9,6
7.41,0.33,0.35,12.48,0.21,67.69,234.3,0.996,3.92,1.55,9.31,8
8.0,0.14,0.39,2.6,0.44,15.5,57.16,0.9985,3.43,0.92,10.7,6
14.71,1.03,0.51,9.59,0.28,16.58,34.0,0.9952,3.28,0.9,13.89,7
9.5,0.24,0.24,10.22,0.04,8.0,76.9,0.99,3.22,0.94,10.9,6
6.0,0.51,0.0,3.76,0.26,40.0,123.42,1.0,3.13,1.63,10.72,6
8.1,0.72,0.65,11.83,0.37,22.7,53.0,0.995,3.94,1.15,10.38,7
11.07,1.11,0.0,6.0,0.04,40.63,204.37,0.995,3.68,0.73,12.53,6
6.6,0.46,0.8,1.8,0.08199999999999999,44.65,133.85,1.0,3.75,0.44,14.59,6
9.51,0.47,0.4,2.4,0.071,22.89,19.0,1.0,2.87,1.87,12.51,6
11.54,1.27,0.42,11.43,0.062,67.36,63.45,1.0,2.75,1.69,9.94,6
9.9,0.57,0.43,10.87,0.104,12.0,89.0,1.0,2.93,1.01,12.01,5
8.97,0.45,0.57,13.46,0.57,3.0,194.41,0.9994,3.2,1.32,8.61,5
6.2,0.28,0.94,9.06,0.17,8.0,18.0,1.0,2.86,0.76,8.54,5
10.0,1.0,0.26,11.41,0.077,45.53,195.93,0.99,3.04,0.78,9.6,5
6.45,0.34,0.33,2.5,0.064,7.7,37.0,0.99,3.35,1.49,12.1,7
15.06,0.24,0.34,4.72,0.05,46.82,187.05,1.0,3.99,1.71,11.95,5
12.37,0.49,0.21,9.04,0.077,31.69,135.25,0.9956,3.27,1.07,9.9,5
8.76,0.92,0.75,9.74,0.28,52.43,45.56,1.0,3.99,0.63,9.8,5
7.5,0.99,0.27,12.29,0.57,24.13,28.13,0.99,3.34,0.58,9.4,5
7.0,1.37,0.59,2.1,0.11,42.49,55.0,1.0,2.76,0.84,11.4,6
12.07,1.05,0.33,15.46,0.15,2.99,31.0,0.9968,3.86,1.39,10.95,4
11.11,1.41,0.63,14.68,0.076,14.44,243.85,0.9974,3.03,0.7,8.43,6
6.65,0.26,0.55,7.22,0.24,8.0,23.0,1.0,3.26,1.32,9.6,6
6.54,0.23,0.2,14.04,0.046,62.48,266.64,0.9971,3.41,0.71,9.69,6
13.92,0.84,0.24,7.26,0.078,41.82,216.01,1.0,3.75,1.07,10.63,5
4.95,1.48,0.88,9.33,0.49,27.0,29.14,1.0,2.79,0.63,11.29,5
15.35,0.18,0.01,2.09,0.21,38.0,53.25,0.996,2.79,0.99,9.63,5
7.4,0.41,0.12,1.8,0.03,18.0,140.91,0.9956,3.59,0.82,10.4,5
11.04,1.08,0.14,6.27,0.069,40.68,74.0,0.9958,2.98,0.54,9.28,6
8.81,0.44,0.0,9.11,0.042,5.32,11.0,1.0,3.35,1.42,13.19,6
6.1,0.5,0.02,1.8,0.49,69.84,211.67,1.0,3.69,0.74,10.41,7
15.17,0.54,0.6,15.4,0.16,53.18,111.21,1.00369,3.27,1.16,9.0,6
10.2,0.91,0.99,15.4,0.14,55.0,97.03,1.00369,2.75,1.71,9.52,6
10.0,1.01,0.83,1.6,0.15,27.0,90.0,1.0,3.15,0.65,8.49,5
7.72,0.59,0.29,4.8,0.07,15.0,266.75,1.0,3.47,0.54,11.1,5
5.54,0.15,0.0,1.7,0.052000000000000005,43.35,148.36,0.99,3.0,1.3,14.45,5
8.07,0.67,0.73,3.08,0.07200000000000001,31.0,18.3,0.99566,3.08,0.84,14.16,6
6.7,0.37,0.23,2.0,0.46,37.26,266.83,0.9947,3.59,1.75,8.91,7
7.4,1.27,0.93,4.96,0.094,13.19,69.38,1.0,3.43,0.52,10.45,6
6.9,1.24,0.03,10.96,0.05,19.48,190.78,0.99712,3.4,0.7,9.46,5
8.11,0.58,0.53,1.75,0.058,8.0,22.0,1.0,3.38,0.47,13.5,5
7.97,1.5,0.02,2.2,0.07200000000000001,37.35,25.88,0.99566,3.32,1.9,14.0,6
7.26,1.04,0.19,5.2,0.094,57.92,98.0,1.0,4.0,0.81,8.97,6
10.02,0.63,0.02,1.9,0.55,38.63,239.57,0.99712,3.57,0.75,9.8,5
9.55,0.55,0.09,5.69,0.08,22.0,103.23,1.0,3.4,0.74,9.93,5
6.9,0.23,0.74,11.9,0.08,38.83,46.37,0.99683,3.96,0.73,14.47,5
12.63,0.29,0.44,2.0,0.38,15.0,220.91,1.0,2.98,0.76,9.43,8
7.2,0.14,0.32,2.0,0.062,15.0,28.0,0.9947,3.47,0.53,11.3,7
7.8,0.32,0.46,11.45,0.104,20.69,117.39,1.0,3.28,1.95,14.89,7
15.27,0.58,0.02,2.0,0.38,37.0,203.09,0.99,3.97,0.66,11.6,7
13.05,0.49,0.33,1.9,0.07400000000000001,13.2,121.41,0.99706,3.41,1.92,12.14,5
5.64,0.93,0.18,2.2,0.42,45.38,129.66,1.0,3.27,1.0,12.6,6
13.7,0.9,0.0,5.17,0.052000000000000005,9.0,17.0,1.0,3.5,0.59,10.9,6
6.32,1.02,0.06,6.47,0.31,9.29,117.39,0.99236,3.3,1.52,10.55,6
15.44,0.36,0.93,12.03,0.51,30.7,166.88,0.99706,3.77,0.58,8.71,5
6.8,1.13,0.92,4.87,0.45,61.91,83.86,0.99603,3.39,0.6,12.91,5
7.9,0.2,0.35,6.2,0.054000000000000006,21.04,60.68,1.0,2.97,1.95,11.78,7
6.4,0.42,0.66,2.3,0.49,1.71,64.0,1.0,3.41,0.6,11.25,6
9.07,1.19,0.8,4.32,0.06,6.0,120.74,0.99664,3.59,1.13,10.0,4
6.8,0.66,0.91,6.82,0.57,65.94,34.03,1.0,3.22,0.99,14.21,6
14.85,0.98,0.98,5.03,0.076,45.35,70.76,1.0,3.02,0.53,10.8,6
6.8,0.84,0.71,1.7,0.17,8.05,224.58,1.0,3.03,0.67,11.99,5
15.39,0.59,0.74,1.21,0.52,34.0,132.46,0.9958,3.41,0.67,9.7,5
6.32,0.48,0.22,4.03,0.062,53.63,54.0,1.0,3.3,0.65,10.0,7
7.86,0.98,0.25,2.3,0.05,19.0,32.0,0.99,3.52,0.57,14.75,4
12.71,0.56,0.85,13.61,0.16,31.0,143.77,0.99,3.6,0.51,10.0,7
12.35,0.87,0.05,2.25,0.061,38.86,220.45,1.0,3.95,0.55,9.25,3
10.0,1.2,0.86,12.95,0.084,8.0,207.92,0.99578,3.61,0.8,10.23,5
6.7,0.78,0.08,3.75,0.61,27.56,16.0,1.0,3.43,0.52,11.24,5
11.23,0.35,0.6,2.6,0.073,18.52,44.0,0.99,3.05,0.97,13.84,6
9.75,0.6,0.08,13.86,0.61,20.83,45.0,0.99,3.85,1.79,11.0,5
9.9,0.62,0.97,13.8,0.44,48.0,205.06,1.00242,3.86,0.75,8.8,5
8.75,0.42,0.11,6.82,0.38,48.51,102.5,0.99182,3.24,0.88,11.49,7
8.87,0.5,0.01,6.83,0.205,69.34,82.0,1.0,3.08,0.73,8.8,5
5.3,1.32,0.11,5.85,0.23,22.19,89.0,1.0,3.69,0.63,13.6,7
12.76,1.14,0.69,5.7,0.08199999999999999,3.0,180.0,0.99808,3.4,0.45,11.38,3
12.23,1.13,0.92,5.84,0.104,49.74,22.0,0.99828,3.92,0.91,10.6,5
8.89,0.62,0.66,1.5,0.08,5.21,194.15,0.99498,3.22,1.18,10.1,4
10.09,1.34,0.6,3.0,0.05,41.97,22.0,1.0,3.39,0.88,13.04,5
7.2,0.41,0.27,13.18,0.114,63.65,9.0,0.99719,3.25,1.99,11.32,4
8.47,0.33,0.61,13.85,0.26,44.51,12.0,0.99,3.35,1.21,10.3,5
6.5,1.01,0.06,14.68,0.25,4.0,250.52,0.99592,3.51,0.64,14.82,4
6.36,1.24,0.16,2.1,0.07400000000000001,20.92,112.45,0.99606,3.22,0.84,8.8,5
7.5,0.68,0.21,14.54,0.07,45.69,23.0,1.0,3.93,0.6,9.75,5
5.5,0.47,0.05,1.9,0.1,62.62,240.62,0.99496,3.12,1.14,13.12,5
8.98,0.67,0.04,1.7,0.2,1.85,13.0,0.9942,3.72,1.96,8.79,5
8.29,0.57,0.3,2.1,0.61,4.0,237.29,0.99,3.44,0.41,11.56,6
10.6,0.16,0.81,13.95,0.42,16.93,18.0,1.0,3.86,1.19,12.4,6
5.6,0.54,0.04,11.65,0.049,14.53,13.0,0.9942,4.0,0.37,14.73,5
