fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
10.39,0.45,0.3,2.0,0.085,6.0,160.76,0.99346,3.33,0.46,9.27,6
6.6,0.32,0.31,14.11,0.079,65.66,169.35,0.9963,3.21,0.34,11.32,5
7.0,1.34,0.2,2.0,0.11,6.0,39.0,1.0,3.33,1.93,13.95,6
13.16,0.2,0.54,12.63,0.42,7.15,124.6,0.99538,3.36,0.7,10.9,5
8.8,0.9,0.21,13.5,0.075,69.51,19.0,1.0,3.3,1.98,12.61,4
10.19,0.57,0.57,4.6,0.08,6.0,98.31,0.99652,3.28,1.22,8.87,6
6.5,0.885,0.34,2.3,0.23,6.0,12.0,0.99551,3.56,0.51,10.8,5
8.9,0.25,0.37,14.7,0.32,49.1,121.45,0.99439,3.52,0.8,10.94,7
10.72,0.885,0.0,10.6,0.166,6.0,12.0,0.99,3.56,0.55,13.29,5
7.0,1.53,0.39,8.61,0.13,15.0,214.97,1.0,3.22,2.0,13.89,6
8.21,1.58,0.22,1.8,0.078,21.0,56.0,0.99633,3.52,0.6,9.5,6
7.9,0.58,0.23,2.3,0.076,23.0,94.0,0.99686,3.21,0.58,9.5,6
7.7,0.57,0.92,1.5,0.55,56.34,9.0,0.99458,2.97,0.54,11.5,6
7.7,1.0,0.63,2.0,0.11,19.0,194.55,0.9951,3.54,0.79,10.9,6
7.9,0.58,0.83,2.3,0.14,23.0,240.78,1.0,3.31,1.41,9.5,6
7.7,0.94,0.21,1.5,0.069,4.0,197.36,1.0,3.16,0.54,9.8,6
7.9,0.34,0.5,12.13,0.065,15.03,10.0,0.99419,3.02,0.54,11.91,7
5.03,0.42,0.39,14.43,0.068,6.0,12.0,0.99,3.35,1.29,11.7,8
6.12,0.74,0.84,1.77,0.52,33.0,89.14,1.0,3.37,0.52,9.4,5
7.2,0.68,0.46,2.1,0.12,28.71,44.0,1.0,3.4,0.85,9.98,7
7.2,0.36,0.67,9.45,0.07400000000000001,24.0,44.0,1.0,3.73,1.58,11.0,7
4.96,0.51,0.24,2.17,0.07400000000000001,49.45,44.0,0.99534,3.59,0.85,11.0,7
6.47,0.72,0.55,7.48,0.136,52.6,52.0,0.99752,3.35,0.52,10.0,5
7.2,0.36,0.24,14.37,0.07400000000000001,24.0,270.37,0.99534,3.4,0.85,8.5,7
14.24,0.39,0.43,2.0,0.47,7.31,77.97,0.99428,3.78,0.87,11.2,7
6.8,0.65,0.02,2.1,0.078,13.24,42.5,1.0,3.35,0.81,10.4,6
8.63,0.27,0.45,2.1,0.076,22.0,191.72,0.9957,3.32,1.49,14.71,5
9.69,0.65,0.4,2.1,0.078,8.0,15.0,0.99498,2.95,0.44,14.62,6
9.6,1.31,0.42,11.68,0.071,5.0,203.5,0.99,3.12,1.96,12.08,6
10.2,0.33,0.46,1.9,0.081,6.0,24.63,0.99628,3.1,0.48,10.4,6
10.78,0.81,0.46,12.66,0.095,9.81,29.0,0.99,3.26,1.72,11.3,6
7.9,0.57,0.79,4.93,0.079,10.0,79.0,0.99677,3.29,0.69,9.5,6
8.2,0.34,0.81,12.58,0.057,43.0,74.0,0.99408,3.23,0.81,9.16,6
8.2,0.37,0.83,1.9,0.29,8.0,24.0,0.996,3.24,1.32,10.38,6
9.0,1.05,0.4,1.3,0.28,36.59,50.0,0.99478,3.2,0.83,10.94,6
5.97,0.32,0.14,1.8,0.132,13.11,109.8,1.0,2.74,0.77,11.43,6
10.9,0.32,0.01,5.48,0.48,17.0,211.29,1.0,3.2,1.19,14.34,6
12.42,0.53,0.22,2.2,0.39,33.0,89.0,0.99678,3.81,1.85,12.93,6
10.5,0.36,0.47,10.52,0.1,9.0,23.0,1.0,3.23,0.76,13.59,6
11.28,1.25,0.37,2.87,0.08,8.0,204.35,1.0,2.9,0.82,13.28,6
9.2,0.46,0.23,2.6,0.091,18.0,77.0,0.99922,3.15,0.51,9.4,5
10.08,1.23,0.77,14.29,0.08,16.37,46.0,0.99,3.72,1.26,10.64,5
9.0,0.12,0.25,3.38,0.08,8.0,21.0,0.99769,3.27,0.72,9.6,5
5.1,0.42,0.63,7.85,0.044,18.0,187.61,0.99157,3.3,0.73,13.22,7
7.82,0.54,0.29,2.1,0.29,19.0,208.96,1.0,3.4,0.64,12.23,5
6.68,0.45,0.34,2.07,0.066,15.0,58.0,0.99,3.37,0.6,11.8,6
7.8,1.39,0.01,11.97,0.07,62.74,90.0,0.99621,3.62,1.7,10.8,5
6.15,0.13,0.29,1.16,0.075,31.45,66.0,0.99718,3.62,0.58,10.9,5
10.2,0.3,0.37,4.2,0.057,31.96,36.0,0.99,3.23,1.89,9.3,4
12.43,0.75,0.21,12.24,0.18,11.0,35.73,1.0,3.39,1.0,12.8,6
13.51,1.47,0.32,12.9,0.054000000000000006,6.0,235.79,0.99572,3.3,0.56,14.6,4
7.8,0.55,0.0,1.7,0.07,7.0,17.0,0.99659,3.26,0.56,9.4,6
7.1,1.34,0.01,2.2,0.44,26.33,202.43,1.0,3.39,1.02,12.8,6
4.67,0.73,0.0,2.5,0.081,9.7,24.0,0.99798,3.94,0.46,9.6,4
6.5,0.29,0.0,7.51,0.54,11.0,20.0,0.99488,3.52,0.56,11.8,4
7.5,0.61,0.63,12.32,0.05,36.0,54.48,1.0,3.29,0.4,9.3,5
9.8,0.31,0.39,5.52,0.079,28.0,248.87,0.99729,2.96,0.59,8.71,5
7.76,0.4,0.41,2.0,0.32,15.0,40.0,1.0,2.75,1.6,12.2,6
8.3,1.46,0.22,2.4,0.55,32.86,173.66,0.9983,3.37,0.89,9.5,5
13.64,0.29,0.25,13.4,0.067,59.72,160.0,0.99721,3.27,0.54,10.3,6
14.14,0.71,0.19,1.8,0.39,15.0,34.0,1.0,3.41,0.68,12.17,5
12.68,1.07,0.07,1.65,0.18,15.0,211.0,1.0,3.12,1.11,14.31,5
7.4,0.37,0.19,1.8,0.61,15.0,34.0,1.0,3.91,1.97,8.61,5
10.67,0.85,0.61,2.2,0.15,69.93,98.71,1.0,3.26,0.75,11.1,6
7.1,0.6,0.49,2.3,0.07,24.0,33.6,0.99514,3.4,0.61,12.67,6
15.18,0.76,0.01,2.24,0.079,24.0,37.0,0.99514,3.4,0.61,13.59,6
7.5,1.09,0.78,14.13,0.23,46.16,60.0,0.9963,3.28,1.43,8.89,5
7.1,0.72,0.0,4.63,0.123,6.0,14.0,1.0,3.45,1.75,9.8,5
7.9,0.66,0.25,1.4,0.096,55.16,13.0,0.99569,3.43,0.58,9.5,5
5.12,0.7,0.06,8.43,0.079,20.0,35.0,0.99628,3.4,0.69,10.9,5
6.1,0.64,0.02,6.49,0.43,26.0,46.0,1.0,3.47,0.45,10.46,5
8.3,0.59,0.19,10.45,0.12,43.0,60.0,1.0,3.1,0.42,9.2,5
7.0,0.58,0.8,4.8,0.07,25.05,69.0,0.99633,3.32,0.7,9.8,6
5.21,0.64,0.0,2.7,0.123,59.91,33.0,1.0,3.44,0.63,11.3,6
6.8,0.64,0.0,8.72,0.06,61.37,33.0,0.99,3.41,1.17,11.3,6
8.6,0.635,0.99,5.78,0.403,19.0,56.0,0.99632,3.02,1.15,9.44,5
6.3,1.02,0.28,14.84,0.23,42.11,24.0,0.99437,3.44,1.99,11.2,4
7.08,0.45,0.38,7.69,0.58,34.0,66.0,0.99,3.15,0.58,9.8,5
8.2,0.78,0.0,2.2,0.5,39.46,55.36,0.9978,3.13,0.46,11.13,4
14.3,0.37,0.32,1.46,0.066,52.87,51.0,1.0,2.85,0.72,14.26,6
7.2,0.57,0.05,9.87,0.24,16.0,255.12,1.0,3.78,0.49,9.63,6
6.6,1.17,0.07,2.3,0.081,16.0,36.0,0.99564,3.38,0.84,10.3,6
10.4,0.82,0.5,2.3,0.068,68.09,72.75,0.996,3.1,0.87,11.4,6
6.9,0.25,0.31,2.0,0.079,10.29,90.76,0.99668,3.47,1.45,9.5,6
5.5,0.49,0.59,2.54,0.24,61.9,87.0,0.9908,2.98,1.01,12.6,8
6.7,0.38,0.79,1.6,0.6,8.03,107.85,0.99,3.84,0.75,9.75,6
5.65,0.44,0.61,9.88,0.049,24.0,43.72,0.9935,3.38,1.28,12.52,6
6.68,0.46,0.0,1.9,0.077,7.68,99.11,0.99,3.5,0.9,14.87,5
7.5,0.58,0.2,2.0,0.073,34.0,44.0,0.99494,3.1,1.11,9.3,5
7.8,0.58,0.1,9.11,0.102,17.0,36.0,0.9944,2.84,0.79,11.42,6
5.54,0.715,0.22,2.3,0.02,58.56,22.3,0.99688,3.48,0.54,14.72,6
13.35,0.65,0.4,12.48,0.05,3.0,134.52,0.99566,3.02,1.12,13.75,4
6.97,1.3,0.0,1.9,0.114,11.91,10.0,0.99636,3.35,0.6,8.82,6
8.0,0.93,0.2,2.3,0.39,13.0,81.0,0.99688,3.24,1.88,9.5,6
11.9,0.3,0.74,1.7,0.26,3.0,9.0,0.99,3.14,1.07,11.5,7
13.56,0.46,0.2,1.9,0.22,52.26,107.38,0.99,3.37,0.46,10.4,6
7.1,0.46,0.2,4.35,0.41,2.79,183.32,0.99,3.37,0.64,11.1,6
7.9,0.765,0.73,2.0,0.35,9.0,22.0,1.0,3.53,0.68,10.9,6
15.82,0.63,0.28,12.19,0.51,29.99,69.0,0.99734,3.26,0.63,11.99,6
13.4,0.42,0.19,2.3,0.27,50.85,254.97,0.99476,3.24,0.56,10.9,5
11.3,0.44,0.49,7.11,0.09,20.0,47.0,0.99,3.15,0.57,14.23,5
7.1,1.1,0.44,9.91,0.11,52.21,31.0,1.0,3.35,1.33,9.3,6
8.0,0.6,0.08,2.6,0.47,11.55,62.96,1.0,3.27,1.24,13.0,5
7.0,0.6,0.63,4.5,0.05,20.0,110.0,0.99,3.99,1.17,10.19,5
14.1,0.6,0.3,4.5,0.068,20.0,215.78,0.99914,2.95,1.17,10.49,5
5.36,0.57,0.0,1.9,0.1,6.0,208.46,0.99521,3.04,0.59,10.21,5
10.72,0.38,0.1,2.1,0.073,24.89,60.0,0.99638,3.29,1.49,10.9,6
5.9,0.395,0.13,2.4,0.056,48.51,236.32,0.99362,3.32,0.67,12.4,6
14.98,0.3,0.0,1.9,0.084,26.52,40.91,0.99672,3.34,1.63,9.7,4
8.2,0.635,0.12,11.66,0.073,25.0,60.0,0.99,3.29,0.69,10.61,6
6.6,0.26,0.31,4.3,0.093,51.0,77.5,1.0,3.2,0.45,9.5,5
5.45,0.48,0.88,4.3,0.16,51.0,116.84,0.99,2.76,0.45,9.5,5
7.2,1.32,0.9,2.1,0.064,15.0,29.0,0.99323,3.96,1.08,8.91,6
5.7,0.21,0.42,1.4,0.063,11.0,288.1,0.99,2.91,0.56,12.2,6
7.6,0.51,0.0,3.67,0.13699999999999998,5.0,9.0,0.99,3.74,1.08,10.9,3
5.56,0.645,0.54,2.15,0.22,69.35,28.0,1.0,3.2,0.61,13.2,6
6.7,0.86,0.01,2.71,0.5,20.0,57.0,1.0,3.02,0.91,11.83,6
14.98,0.37,0.32,2.1,0.064,4.0,144.65,1.0,3.3,0.8,11.2,6
4.76,0.56,0.36,13.13,0.58,28.0,64.78,1.0,3.36,0.66,11.2,5
14.15,0.15,0.62,2.3,0.087,21.0,246.7,0.9955,3.12,1.27,9.2,5
4.83,0.61,0.26,1.9,0.46,64.85,88.0,1.0,3.3,1.17,13.45,5
9.7,0.95,0.32,7.45,0.56,22.0,91.0,0.9979,3.35,0.92,12.84,5
6.8,0.68,0.09,9.62,0.068,15.0,29.0,0.99524,3.41,0.52,14.72,4
5.63,0.69,0.23,2.5,0.42,71.57,91.0,0.9979,3.29,0.83,10.1,5
13.35,0.62,0.1,4.93,0.4,55.03,63.0,0.996,3.1,0.63,9.0,5
13.48,0.61,0.01,1.9,0.22,11.42,93.7,0.99612,3.3,0.86,9.8,5
6.5,0.51,0.17,3.0,0.064,30.98,27.0,0.99,3.33,1.96,14.53,6
8.0,0.93,0.81,1.9,0.083,14.0,41.0,0.99532,3.34,0.47,10.5,5
10.57,1.53,0.21,1.62,0.086,20.0,131.49,0.99,3.4,0.54,10.1,6
10.29,0.36,0.21,9.1,0.086,23.37,269.55,1.0,3.96,0.53,10.1,6
11.62,0.41,0.75,2.91,0.083,3.07,156.9,0.99616,3.26,2.0,9.8,6
5.4,0.74,0.0,10.14,0.041,41.0,212.42,0.99,2.92,0.59,12.5,6
8.0,0.44,0.46,12.36,0.49,4.1,41.0,0.99638,3.52,0.82,13.59,6
7.5,0.51,0.27,2.0,0.4,28.48,96.86,1.0,2.91,1.69,9.8,6
9.1,1.46,0.44,1.7,0.414,9.83,179.12,1.0,2.9,1.33,9.1,6
4.79,0.47,0.34,12.64,0.094,3.24,88.0,0.99796,3.85,0.66,10.1,5
10.55,0.42,0.67,12.94,0.04,4.63,212.75,0.99258,4.01,1.06,13.88,6
8.33,0.34,0.42,1.8,0.058,5.86,18.0,0.99392,3.18,0.55,14.81,5
9.1,0.32,0.39,1.8,0.06,12.11,55.0,0.99495,3.18,0.82,11.0,7
6.09,0.46,0.06,1.7,0.077,18.0,18.66,0.9948,3.06,0.6,14.89,6
13.3,0.46,0.24,15.26,0.077,18.0,34.0,0.9948,3.39,1.49,10.6,6
6.7,0.55,0.24,1.7,0.08,44.95,15.31,0.9948,3.89,0.6,10.6,6
6.7,0.23,0.9,1.7,0.077,18.0,34.0,1.0,2.92,1.98,10.6,6
7.97,0.52,0.91,2.58,0.073,26.09,38.0,0.9955,3.34,0.52,9.3,5
7.4,0.6,0.26,2.1,0.083,63.94,91.0,0.99,3.29,1.87,12.28,6
11.08,0.53,0.58,5.41,0.083,17.0,91.0,1.0,3.29,0.56,9.8,6
7.8,0.81,0.57,3.8,0.107,31.0,67.0,0.99668,3.1,0.46,9.2,5
8.4,0.39,0.1,1.7,0.51,11.15,25.0,0.99581,3.73,1.93,8.53,6
9.1,0.775,0.22,7.44,0.54,12.14,48.0,0.9976,3.78,0.94,11.23,5
15.05,0.39,0.47,2.0,0.166,4.0,11.0,1.0,3.39,0.52,10.0,5
7.83,1.17,0.02,2.4,0.069,19.0,228.97,1.0,3.19,1.12,12.6,6
12.91,0.5,0.0,1.4,0.057,15.0,218.39,0.99,3.36,1.4,9.5,5
6.0,1.57,0.0,13.31,0.25,67.47,52.06,0.99448,3.36,0.45,14.2,5
6.0,0.94,0.86,1.4,0.33,25.6,45.52,1.0,3.64,0.45,14.47,5
4.93,0.51,0.49,3.11,0.084,47.58,31.0,0.99538,3.67,0.94,10.5,6
9.85,0.8,0.02,1.7,0.084,13.0,256.33,1.0,3.36,0.54,10.5,6
13.8,0.51,0.02,10.52,0.084,37.08,31.0,0.99,3.36,1.93,9.75,6
7.6,0.54,0.02,1.7,0.085,17.0,209.38,0.99589,2.83,0.51,10.4,6
15.14,0.51,0.09,1.54,0.084,13.0,161.52,0.99538,3.36,0.54,10.5,6
11.5,0.35,0.48,10.63,0.27,8.0,68.39,0.99,3.09,1.59,11.0,5
8.2,0.44,0.24,2.3,0.05,10.0,177.65,1.0,3.72,0.53,9.77,6
7.68,0.59,0.01,5.07,0.056,5.0,13.0,1.0,3.36,0.56,11.4,5
7.2,0.92,0.41,1.8,0.5,7.0,12.0,0.99587,3.34,1.06,9.5,5
7.2,1.27,0.03,1.8,0.078,32.26,94.33,1.0,3.34,0.39,9.5,5
8.31,0.31,0.13,2.8,0.081,21.0,266.5,0.99518,3.41,0.52,14.17,5
9.0,1.22,0.13,2.0,0.23,32.0,73.0,0.99654,3.11,0.34,10.0,5
7.2,0.36,0.99,2.3,0.23,8.0,46.0,1.0,3.32,0.95,12.3,6
12.24,0.31,0.37,3.03,0.086,14.0,57.0,1.0,2.9,1.32,10.3,5
11.62,0.645,0.03,4.83,0.086,38.35,270.15,0.9969,3.66,0.46,10.3,5
7.2,0.82,0.03,2.3,0.077,7.0,28.0,0.99,3.35,1.45,10.0,5
11.07,0.62,0.25,1.8,0.47,5.0,268.39,0.99464,3.36,1.99,10.1,5
6.1,1.56,0.25,4.27,0.084,4.0,28.0,1.0,3.36,0.44,10.1,5
11.27,0.43,0.24,6.83,0.078,49.41,67.0,1.0,3.6,0.59,11.1,6
7.4,0.41,0.85,5.4,0.4,28.24,98.0,0.99736,3.77,1.28,10.49,5
13.32,0.475,0.4,1.4,0.14,6.0,28.0,1.0,3.6,0.65,10.0333333333333,6
8.66,0.54,0.45,2.3,0.27,11.0,38.0,0.99,3.24,0.46,10.9,5
8.3,0.85,0.56,2.5,0.093,13.0,218.53,0.99,3.36,1.44,10.1,5
9.77,0.71,0.38,1.4,0.07,7.03,277.47,0.99704,3.07,0.65,10.0333333333333,6
8.0,0.23,0.27,2.0,0.07,11.0,63.0,0.99652,3.78,1.43,9.8,4
11.14,0.605,0.63,1.9,0.096,10.0,31.0,0.995,2.76,0.53,11.8,6
9.73,1.37,0.09,2.2,0.115,10.0,162.48,1.0,3.78,0.62,9.5,5
7.3,1.55,0.81,9.65,0.094,10.0,89.11,0.99576,2.95,0.5,9.8,5
12.33,0.54,0.3,5.29,0.5,9.0,105.0,1.0,3.25,1.18,12.23,6
12.33,1.22,0.04,2.1,0.15,16.0,262.31,0.99656,3.27,1.04,8.45,6
6.6,1.29,0.35,1.6,0.069,51.6,8.0,0.99396,3.62,0.37,12.92,4
8.7,0.78,0.51,11.58,0.415,12.0,66.0,0.99623,3.0,1.02,9.2,5
14.1,0.58,0.56,3.1,0.53,5.0,14.0,0.99476,3.92,0.96,9.32,6
15.57,0.78,0.11,1.7,0.46,12.0,66.0,0.99623,3.26,0.53,12.62,5
7.7,0.79,0.83,3.8,0.21,66.64,89.0,0.99664,3.24,0.45,9.3,5
6.8,0.52,0.0,1.2,0.46,16.0,236.63,1.0,3.61,0.51,11.54,3
7.85,0.97,0.03,3.2,0.54,13.0,72.26,1.0,3.77,0.52,9.9,5
8.2,0.44,0.2,6.01,0.086,34.79,151.5,1.0,3.11,1.14,10.0,5
7.61,0.49,0.26,2.85,0.23,61.01,74.0,0.9953,3.99,1.98,9.94,6
10.32,0.45,0.68,2.0,0.078,10.0,28.0,0.99609,3.29,1.61,9.9,6
12.48,0.29,0.21,11.78,0.4,11.0,35.0,0.99557,3.59,0.62,10.8,6
11.48,0.71,0.6,15.37,0.23,11.0,246.94,0.99557,3.36,0.62,10.8,6
6.8,0.83,0.65,12.78,0.5,68.89,143.92,0.99534,3.03,1.82,8.61,5
5.41,0.92,0.22,2.1,0.24,23.33,179.43,0.99613,3.3,0.49,9.9,5
8.0,1.55,0.66,2.1,0.57,25.0,105.0,1.0,3.3,0.49,9.9,5
7.1,1.02,0.15,1.8,0.107,20.0,84.0,0.99593,3.19,0.63,12.52,5
6.05,0.56,0.25,3.4,0.22,34.0,178.81,0.99668,3.28,1.25,9.54,5
4.61,0.64,0.04,3.79,0.1,52.58,91.65,0.9961,3.3,0.58,9.6,5
9.71,0.64,0.07,4.32,0.1,8.0,23.0,0.9961,3.3,0.58,9.6,5
6.6,0.98,0.31,6.1,0.19,7.0,49.0,0.99718,3.48,0.68,10.3,5
5.89,0.48,0.38,2.2,0.08,36.0,111.0,0.99524,3.1,0.53,12.32,5
9.34,0.49,0.0,1.34,0.05,15.0,33.0,1.0,3.91,1.61,12.5,6
11.88,0.64,0.49,13.03,0.094,62.53,33.0,1.0,3.91,1.33,11.0,5
7.1,0.62,0.06,1.3,0.08,32.58,127.46,0.9942,3.17,0.48,9.8,5
12.52,0.52,0.25,13.14,0.06,19.0,220.98,1.0,3.3,0.48,8.43,5
6.4,0.57,0.77,3.9,0.5,1.02,97.07,0.99669,3.32,0.48,11.4,5
13.4,0.685,0.85,12.54,0.56,27.44,12.0,0.99745,3.03,0.65,12.47,6
8.7,0.675,0.71,1.6,0.14,4.0,11.0,0.99745,3.1,1.53,9.55,5
7.3,1.02,0.26,2.0,0.03,24.53,104.0,1.0,3.88,1.43,9.9,5
7.0,0.6,0.33,2.2,0.083,35.48,93.02,1.0,2.82,0.62,10.2,7
11.63,1.44,0.0,2.2,0.1,26.96,194.89,0.9956,3.42,0.72,11.1,6
8.15,0.69,0.87,2.1,0.08,41.94,141.0,1.0,3.25,0.51,13.95,5
14.83,1.0,0.21,2.1,0.41,33.0,188.79,0.99,3.25,0.77,10.76,5
7.6,1.23,0.88,2.0,0.34,7.13,24.0,1.0,3.44,0.82,11.9,6
7.41,0.33,0.33,11.79,0.061,3.0,13.0,0.996,3.57,1.55,13.31,8
8.0,0.14,0.39,2.6,0.08199999999999999,15.5,57.16,0.9985,3.43,0.62,10.7,6
14.71,1.03,0.51,2.0,0.23,18.0,34.0,0.9952,3.28,0.9,13.89,7
9.5,0.24,0.12,10.22,0.062,8.0,22.0,0.99,3.22,0.94,10.9,6
6.0,0.51,0.0,4.23,0.26,40.0,123.42,0.995,3.13,1.63,10.7,6
8.1,0.29,0.65,2.2,0.048,68.2,53.0,0.995,3.94,0.64,8.78,7
6.0,0.51,0.0,10.25,0.064,40.0,54.0,0.995,3.68,0.93,12.53,6
6.6,0.46,0.8,1.8,0.08199999999999999,44.65,133.85,1.0,3.75,0.44,11.9,6
9.51,0.47,0.4,2.4,0.071,8.0,19.0,1.0,2.87,1.87,10.6,6
11.54,0.24,0.34,11.6,0.062,38.75,217.92,0.9974,3.22,0.62,9.94,6
9.9,0.57,0.04,2.0,0.104,12.0,89.0,1.0,3.04,1.01,10.1,5
8.97,0.45,0.26,13.46,0.077,3.0,194.41,0.9994,3.2,1.98,8.61,5
6.2,0.28,0.94,9.06,0.17,8.0,18.0,1.0,2.86,0.84,8.54,5
10.0,0.32,0.26,11.41,0.077,3.0,18.04,0.9994,3.04,0.78,9.6,5
7.3,0.34,0.33,2.5,0.064,21.0,37.0,0.99,3.35,0.67,12.1,7
7.13,0.53,0.01,1.6,0.05,3.0,187.05,1.0,3.86,1.26,9.8,5
12.37,0.64,0.21,2.2,0.077,31.69,133.0,0.9956,3.27,1.07,9.9,5
7.8,1.12,0.01,9.74,0.28,3.0,45.56,1.0,3.16,1.68,9.8,5
7.5,0.4,0.18,9.41,0.57,24.0,205.62,0.99,3.34,0.58,9.4,5
7.0,0.2,0.0,2.1,0.11,42.49,55.0,0.9956,3.34,0.84,11.4,6
12.07,0.53,0.09,15.46,0.26,14.0,31.0,0.9968,2.78,1.98,8.88,4
12.71,1.41,0.37,4.65,0.076,14.44,23.0,0.9974,3.03,0.7,8.43,6
6.65,0.26,0.12,1.4,0.24,8.0,23.0,1.0,3.26,1.7,9.6,6
7.7,0.23,0.2,1.8,0.046,62.48,266.64,0.9971,3.41,0.71,12.1,6
13.92,0.41,0.96,7.26,0.078,41.82,193.73,0.9957,3.75,0.58,11.2,5
10.42,0.21,0.88,9.33,0.34,27.0,29.14,1.0,3.31,0.63,11.29,5
15.35,0.18,0.01,2.09,0.049,38.0,67.0,0.996,3.55,0.99,11.3,5
7.4,0.41,0.12,1.8,0.03,18.0,140.91,0.9956,3.94,0.95,10.4,5
7.6,0.32,1.0,2.1,0.069,56.36,74.0,0.9958,3.74,0.54,9.9,6
5.9,0.44,0.0,1.6,0.042,5.32,11.0,0.9944,3.48,1.42,11.7,6
6.1,0.4,0.02,1.8,0.069,69.84,211.67,1.0,3.69,0.74,10.41,7
15.17,0.54,0.6,15.4,0.16,55.0,111.21,1.00369,3.27,0.77,9.0,6
10.2,0.91,0.99,15.4,0.14,55.0,97.03,1.00369,3.18,1.71,9.52,6
10.0,0.38,0.02,1.6,0.15,27.0,90.0,1.0,3.15,0.65,8.49,5
7.72,0.915,0.29,4.8,0.07,15.0,266.75,0.99577,3.47,0.54,11.1,5
6.1,0.15,0.0,1.7,0.052000000000000005,43.35,237.44,0.996,3.41,0.42,14.45,5
8.07,0.67,0.73,3.08,0.07200000000000001,31.0,18.3,0.99566,3.32,0.68,14.82,6
7.2,0.37,0.14,2.0,0.062,37.26,266.83,0.9947,3.59,1.01,10.92,7
7.4,1.27,0.93,5.2,0.094,13.19,69.38,1.0,3.43,0.52,9.56666666666667,6
6.9,1.16,0.03,1.9,0.078,19.48,190.78,0.99712,3.4,0.68,9.46,5
6.9,0.58,0.2,1.75,0.058,8.0,22.0,1.0,3.38,0.49,13.5,5
7.3,1.5,0.02,2.2,0.07200000000000001,37.35,25.88,0.99566,3.32,0.68,13.0,6
7.4,0.785,0.19,5.2,0.094,19.0,98.0,0.99713,3.16,0.52,9.6,6
10.02,0.63,0.02,1.9,0.55,38.63,239.57,0.99712,3.57,0.75,9.8,5
9.55,0.55,0.0,6.86,0.08,22.0,103.23,1.0,3.4,0.74,9.51,5
6.9,0.23,0.01,1.24,0.08,38.83,203.75,0.99683,2.79,0.73,13.71,5
12.63,0.29,0.59,2.0,0.38,15.0,220.91,0.99,2.78,0.76,9.43,8
7.2,0.37,0.32,2.0,0.062,15.0,28.0,0.9947,3.47,0.73,11.3,7
7.8,0.32,0.46,11.45,0.104,8.0,150.08,1.0,3.28,0.78,12.32,7
10.92,0.58,0.02,2.0,0.32,37.0,203.09,0.99,3.35,0.66,11.6,7
7.6,0.49,0.33,1.9,0.07400000000000001,27.0,85.0,0.99706,3.41,1.24,10.52,5
13.62,0.93,0.18,2.2,0.073,7.0,129.66,0.99974,3.14,0.69,12.3,6
6.5,0.9,0.0,5.17,0.052000000000000005,9.0,17.0,1.0,3.5,0.63,10.9,6
6.0,0.54,0.06,8.51,0.31,61.76,117.39,0.99236,3.3,0.5,10.55,6
15.44,0.36,0.33,15.16,0.51,30.7,166.88,0.99706,3.77,0.58,8.71,5
8.4,1.13,0.92,1.7,0.45,8.0,104.6,0.99603,3.39,0.6,10.5,5
7.9,0.2,0.35,8.04,0.054000000000000006,21.04,228.76,0.99458,3.81,0.88,12.7,7
6.4,0.42,0.66,2.3,0.054000000000000006,34.0,64.0,1.0,3.41,0.6,11.25,6
6.2,1.19,0.0,2.1,0.06,6.0,120.74,0.99664,3.59,0.61,10.0,4
6.8,0.66,0.03,6.82,0.57,65.94,145.65,0.99545,3.36,0.99,10.4,6
6.9,0.37,0.01,2.4,0.076,14.0,39.0,0.99522,2.91,0.53,10.8,6
6.8,0.59,0.1,1.7,0.16,8.05,53.0,0.9958,3.63,0.67,10.99,5
15.39,0.59,0.1,1.7,0.063,34.0,53.0,0.9958,3.41,0.67,9.7,5
6.32,0.48,0.32,4.03,0.062,31.0,54.0,1.0,3.3,0.65,10.0,7
6.7,1.04,0.77,2.3,0.05,19.0,32.0,0.99648,3.52,0.57,11.0,4
7.3,0.48,0.85,13.61,0.42,31.0,124.89,0.99728,3.6,1.86,10.0,7
13.62,1.27,0.05,4.3,0.061,38.86,49.0,1.0,3.95,0.55,9.25,3
10.0,1.2,0.86,10.98,0.084,8.0,207.92,0.99578,2.88,1.92,10.9,5
6.7,0.78,0.08,3.75,0.08,27.56,16.0,1.0,3.43,0.52,11.24,5
11.23,0.35,0.6,2.6,0.073,18.52,44.0,0.99,3.38,0.97,13.84,6
9.75,0.6,0.08,13.86,0.49,8.81,45.0,0.99,3.69,1.79,11.0,5
9.9,0.5,0.97,13.8,0.205,48.0,205.06,1.00242,3.86,0.75,8.8,5
5.3,0.47,0.11,6.82,0.048,48.51,102.5,0.99182,3.24,0.88,11.49,7
8.87,0.5,0.01,6.83,0.205,69.34,82.0,1.0,3.08,0.73,8.8,5
5.3,1.32,0.11,5.85,0.23,22.19,89.0,1.0,3.75,0.63,13.6,7
12.76,0.19,0.69,5.7,0.08199999999999999,3.0,180.0,0.99808,3.4,0.45,11.38,3
12.23,0.28,0.9,5.84,0.104,49.74,22.0,0.99828,3.39,1.42,10.6,5
8.85,0.62,0.03,1.5,0.08,5.21,194.15,0.99498,3.75,1.18,10.1,4
10.09,1.34,0.6,3.0,0.104,41.97,22.0,1.0,3.39,0.68,10.6,5
