type,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
white,4.17,1.39,0.53,40.78,0.33,40.29,89.11,1.0,3.12,0.49,14.68,5
white,5.46,0.62,0.96,7.2,0.58,198.77,180.0,1.02,3.08,1.84,10.95,5
red,15.19,0.41,0.33,2.99,0.21,60.8,190.0,0.9978,3.07,1.21,9.7,6
white,5.22,1.07,1.2,4.91,0.2,82.59,51.81,1.01,2.74,0.48,9.0,7
red,7.2,1.39,0.39,20.66,0.04,127.97,93.13,1.0,2.75,1.28,9.0,7
red,9.74,0.75,0.59,21.59,0.47,1.87,386.59,0.99,2.77,2.0,14.87,7
red,7.2,1.25,1.33,10.81,0.06,49.0,192.0,1.03,3.59,0.81,8.0,7
red,6.29,0.84,0.35,11.59,0.48,199.01,52.56,1.03,3.47,1.45,9.62,6
white,13.95,0.1,0.01,51.67,0.32,53.0,195.0,1.04,2.96,1.86,9.1,5
red,6.2,0.28,1.16,41.33,0.02,76.18,382.85,0.9957,2.9,0.24,12.39,7
red,11.17,1.35,0.24,1.6,0.57,34.0,182.0,1.0,3.52,0.87,14.17,3
white,8.05,1.43,1.58,4.46,0.046,286.88,175.0,1.02,3.21,0.54,9.4,6
white,8.3,0.63,0.7,65.78,0.045,10.63,169.0,1.03,2.75,0.57,12.43,5
white,6.68,0.45,1.39,26.24,0.07,82.0,187.0,0.9932,3.19,1.8,14.6,7
white,13.38,0.49,0.44,65.41,0.046,97.89,77.32,1.0,3.89,0.45,9.52,6
red,11.12,0.46,0.93,2.1,0.18,151.42,122.0,0.9923,3.15,0.76,10.3,6
red,9.13,1.26,0.78,1.73,0.22,94.04,87.0,1.01,3.66,0.67,11.16,6
red,8.34,1.02,0.35,22.19,0.59,265.81,164.79,1.02,3.57,0.81,13.22,6
white,11.47,1.5,0.57,33.33,0.27,273.34,349.94,0.9914,3.62,1.22,10.8,6
white,12.65,0.29,0.16,1.3,0.34,58.43,161.69,0.9914,3.32,1.96,13.41,6
white,7.3,0.84,0.24,31.54,0.09,46.71,163.0,0.99,3.4,0.41,10.16,6
white,13.19,0.41,0.91,24.23,0.24,173.85,163.0,0.99,3.2,1.13,10.34,6
red,9.41,0.83,0.24,42.6,0.15,31.42,272.39,1.0,3.03,0.25,14.12,5
red,7.3,0.97,1.26,45.63,0.38,196.88,42.72,1.01,3.6,0.86,12.49,6
red,11.15,0.7,0.39,56.27,0.13,30.0,410.96,1.0,3.47,0.59,14.0,7
red,4.4,0.31,1.14,64.36,0.53,224.91,195.48,1.02,3.48,1.37,12.46,6
red,14.77,0.36,0.27,58.57,0.19,178.22,217.54,1.01,3.68,0.3,11.11,7
red,4.28,0.63,1.49,8.3,0.44,35.0,316.22,0.99,3.53,1.0,10.35,8
red,7.02,0.25,1.36,8.29,0.47,117.86,284.3,1.04,3.53,0.45,14.41,6
red,5.7,1.42,1.57,56.29,0.6,264.55,431.11,1.03,2.89,0.26,13.29,6
red,6.71,0.44,0.92,6.6,0.49,38.85,24.93,1.03,3.73,1.12,9.32,5
red,3.82,1.48,0.35,1.1,0.04,42.0,346.02,0.99,3.09,1.75,13.9,6
white,6.8,1.23,1.15,59.94,0.14,266.02,134.0,1.01,3.65,1.58,8.91,6
red,14.49,1.38,1.41,11.44,0.031,186.67,135.0,1.02,3.8,1.86,9.01,5
white,9.19,0.97,0.39,7.85,0.41,19.0,154.98,0.99,3.11,0.36,8.22,7
white,9.6,1.37,0.78,8.02,0.04,228.02,338.54,1.0,3.54,1.61,10.1,6
white,3.98,0.17,1.65,0.67,0.56,97.23,65.0,1.03,2.89,1.03,14.16,7
red,6.6,0.63,1.53,7.18,0.26,182.29,57.51,1.0,3.49,1.33,11.78,5
red,6.8,0.25,0.82,21.26,0.25,202.24,93.24,0.99,2.99,0.38,10.6,6
white,6.8,0.28,0.79,58.85,0.08,268.2,209.97,0.9946,3.16,0.43,13.5,6
white,10.65,0.33,0.06,17.66,0.38,15.68,294.31,1.0,3.31,1.77,8.61,5
white,8.16,0.27,0.97,21.39,0.057,95.42,362.86,1.0,3.91,1.39,10.55,5
red,7.74,0.26,0.94,38.69,0.44,241.29,339.77,0.9976,3.48,0.6,10.0,6
white,4.46,0.83,0.23,60.58,0.02,221.25,342.03,1.04,3.79,1.67,14.29,6
white,5.86,0.28,1.29,31.54,0.1,12.33,296.39,1.0,3.18,0.86,13.65,6
red,5.33,1.24,0.01,1.3,0.036000000000000004,245.58,37.01,1.0,3.36,1.6,10.4,5
red,12.66,0.32,0.39,4.8,0.5,34.0,383.07,1.01,3.98,1.15,13.46,8
red,4.28,1.43,1.51,64.28,0.05,161.8,410.23,1.03,3.35,1.04,10.6,5
red,14.36,0.23,0.3,62.77,0.3,197.16,40.42,0.9906,2.78,0.4,8.03,6
red,6.5,1.41,1.41,16.13,0.37,30.0,183.75,1.0,3.69,1.23,13.12,5
red,4.77,0.26,0.17,46.5,0.15,44.77,80.0,1.03,2.73,0.95,13.87,5
red,14.87,0.59,1.4,58.0,0.48,225.23,39.4,1.01,3.67,1.08,11.8,6
red,12.89,0.59,0.42,5.24,0.16,48.3,183.15,0.991,3.65,0.96,9.46,6
white,15.2,1.03,0.34,65.36,0.045,48.7,102.8,1.02,3.28,1.0,9.3,6
red,10.22,0.16,0.62,64.0,0.52,242.61,139.0,1.0,3.21,1.53,11.65,5
red,6.02,0.2,1.54,55.08,0.049,49.0,412.5,1.0,3.36,1.03,10.37,7
red,10.34,0.2,0.29,33.58,0.045,27.0,132.03,1.03,2.92,0.6,9.0,7
white,5.03,0.24,0.68,65.64,0.57,11.51,22.59,1.03,3.2,1.74,10.0,6
red,6.4,0.26,0.98,44.86,0.2,279.3,402.99,1.01,3.18,0.47,9.1,6
white,4.61,1.11,0.02,18.64,0.06,221.36,144.0,1.02,3.29,0.88,10.0,5
white,5.4,1.14,0.77,12.68,0.052000000000000005,170.83,343.29,1.01,3.29,1.15,11.75,6
red,4.97,0.145,0.33,58.44,0.33,33.0,174.6,1.04,3.78,0.4,12.91,6
white,9.81,0.34,0.1,46.69,0.18,20.0,68.0,1.03,3.31,1.38,11.2,7
white,14.48,1.51,0.63,15.6,0.58,27.52,380.73,1.01,2.76,0.44,14.46,6
white,4.49,0.16,0.46,9.2,0.052000000000000005,11.9,439.93,1.02,3.12,0.28,8.27,6
white,13.17,1.03,0.79,50.65,0.44,161.15,154.09,0.997,3.75,1.19,10.87,5
white,6.3,0.23,1.17,30.23,0.56,37.29,146.0,1.02,2.73,1.84,11.36,7
white,7.3,0.62,0.4,48.96,0.32,54.68,253.4,1.0,3.03,0.92,11.9,7
white,15.25,0.95,1.39,45.54,0.08,1.2,81.53,1.04,3.14,1.52,11.79,6
white,5.47,0.33,0.4,29.45,0.038,189.16,366.22,1.03,3.03,0.81,8.61,7
red,12.65,0.4,0.42,36.56,0.59,32.35,50.17,1.02,3.53,0.96,9.97,6
red,8.04,1.57,0.62,21.01,0.063,48.0,363.06,0.9978,3.69,0.38,12.44,6
red,11.16,0.08,0.37,20.08,0.063,157.96,326.8,1.04,3.45,0.84,12.79,6
red,7.72,0.35,1.57,37.95,0.46,205.46,30.08,1.02,3.57,1.65,9.5,6
white,9.05,0.37,0.58,51.54,0.05,219.74,317.63,0.9940000000000001,2.93,0.85,14.44,6
white,6.9,0.24,0.68,61.57,0.17,79.05,178.99,0.9935,3.83,0.59,9.55,6
white,6.4,1.57,0.7,35.31,0.5,166.96,228.37,1.01,3.28,1.22,8.62,6
red,5.42,1.47,0.23,43.74,0.43,188.94,161.35,1.0,3.6,1.79,8.9,5
red,6.8,1.14,0.14,4.09,0.05,156.31,127.0,1.03,3.34,1.21,10.13,6
red,8.03,0.7,1.6,43.07,0.5,231.58,430.92,1.0,2.89,0.62,9.66,6
white,13.27,1.37,0.36,62.02,0.2,70.69,414.62,1.03,3.41,0.54,10.97,7
white,14.1,0.84,0.28,15.2,0.15,40.09,237.12,1.04,3.47,1.46,11.07,7
red,6.0,0.71,1.65,7.26,0.11,40.0,310.41,0.9923,3.8,1.76,9.52,6
red,7.37,0.6,0.77,1.0,0.053,268.74,148.0,1.02,2.98,0.5,8.19,6
red,,0.89,0.02,35.16,0.13,6.3,405.58,1.03,3.17,0.83,10.09,6
white,7.1,1.2,0.29,12.5,0.34,255.51,153.24,1.04,3.41,0.53,9.23,5
white,15.01,0.89,0.72,28.25,0.36,266.32,287.92,0.99,2.73,1.8,10.06,6
red,14.62,0.6,0.15,4.35,0.049,109.15,429.27,1.01,3.92,0.64,11.31,6
white,14.38,0.21,0.19,5.18,0.33,79.54,299.16,1.02,2.88,0.98,9.01,5
white,7.2,0.8,1.55,2.4,0.29,30.0,149.0,1.01,3.58,1.58,8.8,6
white,11.27,0.33,1.57,48.53,0.28,231.71,87.05,1.0,3.9,0.38,12.5,7
white,12.29,1.38,1.51,20.23,0.44,178.93,398.12,1.02,2.93,1.45,9.47,7
white,9.51,0.27,0.28,51.74,0.55,186.03,264.65,1.0,3.19,0.51,9.78,7
white,8.85,0.22,0.85,0.63,0.22,108.99,98.0,0.9924,3.58,0.68,13.32,7
white,12.33,1.11,1.64,27.88,0.14,75.56,381.41,1.02,3.74,1.38,14.81,6
white,6.4,0.71,0.46,1.5,0.25,186.18,81.75,0.99,2.85,0.51,13.04,7
red,10.66,0.88,1.62,1.4,0.2,21.0,76.99,0.9924,3.32,1.43,13.54,7
white,6.76,1.36,0.17,2.27,0.57,48.0,179.0,1.0,3.23,1.62,9.98,6
white,14.76,0.4,1.36,3.49,0.051,200.12,357.78,1.02,2.81,0.62,9.56,6
white,7.2,0.38,0.42,62.76,0.06,250.68,275.72,1.0,3.71,1.42,11.41,6
white,6.0,0.36,0.92,9.96,0.18,75.09,226.75,1.02,3.38,0.39,11.3,7
white,14.23,0.68,1.6,62.14,0.027000000000000003,13.01,90.75,1.02,3.84,1.87,12.5,7
white,12.6,1.12,0.18,35.81,0.026000000000000002,51.8,67.65,1.04,3.53,0.51,9.57,7
red,6.3,0.26,0.07,55.18,0.54,18.59,260.0,0.9941,3.25,0.68,10.71,5
red,14.31,0.22,1.08,5.4,0.19,49.57,140.0,1.04,3.01,1.65,10.9,6
white,14.17,1.23,1.41,14.9,0.18,60.0,402.43,0.99,3.46,1.18,9.3,7
white,6.79,1.28,1.54,37.54,0.41,285.64,181.0,0.99,3.75,2.0,14.81,7
white,6.5,1.16,1.06,43.49,0.19,13.0,102.27,1.03,3.0,0.34,12.21,5
white,9.75,0.27,0.71,9.8,0.031,19.0,340.6,1.03,3.16,1.02,10.2,6
white,8.72,1.41,0.99,51.97,0.01,34.08,422.99,0.99,3.08,1.75,10.25,6
white,4.4,1.34,0.06,11.8,0.06,18.84,278.18,1.04,3.67,0.44,9.01,5
white,15.49,0.71,0.12,11.85,0.04,31.96,294.84,1.0,3.76,0.78,10.0,5
white,8.2,1.31,0.64,53.51,0.61,30.0,263.64,1.01,3.04,0.39,8.37,5
red,11.1,1.53,0.3,22.58,0.36,66.96,107.0,0.99,3.46,0.4,13.59,6
red,14.11,0.26,0.37,65.47,0.55,52.0,168.0,1.03,3.78,0.44,13.55,5
white,9.27,0.57,1.09,49.52,0.51,146.5,60.3,0.99,3.16,0.26,14.16,6
red,10.84,0.2,0.4,26.77,0.56,162.3,286.05,1.02,3.46,1.35,9.97,6
white,5.58,0.08,0.38,3.05,0.46,191.59,163.0,1.0,3.19,0.44,10.77,5
red,11.65,0.7,1.46,41.64,0.25,22.0,108.0,1.04,3.29,1.87,13.87,5
red,7.1,0.99,0.31,32.88,0.046,55.0,139.81,1.02,3.81,0.56,11.51,5
white,5.91,1.24,0.31,9.59,0.035,61.91,170.0,1.01,3.09,1.74,12.6,6
red,10.77,1.41,1.54,40.89,0.38,87.0,33.76,1.0,3.92,0.39,8.17,5
white,9.78,0.28,0.71,37.09,0.031,40.0,87.07,0.9896,3.63,1.29,8.29,7
white,8.81,0.49,0.49,20.83,0.09,13.0,9.02,0.99,3.37,1.27,9.4,5
red,6.3,0.14,0.39,12.23,0.55,114.38,328.55,0.992,3.3,1.5,11.54,6
red,8.42,1.56,0.88,48.14,0.36,155.8,55.5,1.02,3.1,1.72,12.35,5
red,9.89,1.47,0.75,24.17,0.038,287.71,109.8,1.0,3.99,1.23,9.0,6
red,7.33,0.71,1.01,12.7,0.04,201.58,177.77,1.0,3.85,1.9,9.3,6
red,7.2,1.43,0.09,23.33,0.56,32.0,50.94,1.0,3.16,1.09,14.5,5
white,5.75,0.34,1.47,62.33,0.34,152.88,85.0,1.02,2.86,1.82,13.07,5
red,15.34,0.5,0.39,18.95,0.41,285.76,406.62,0.99,2.97,0.47,10.33,6
white,6.44,1.53,0.29,52.31,0.47,154.63,401.21,0.998,3.77,0.79,9.6,6
white,11.09,1.26,0.71,17.96,0.040999999999999995,216.09,99.0,0.9927,3.68,0.33,12.2,6
white,6.8,0.26,1.21,14.67,0.17,71.78,44.45,1.03,3.1,1.77,8.18,5
white,4.75,0.88,0.27,34.26,0.13,139.09,410.21,1.03,3.19,0.86,12.46,6
white,4.41,1.45,0.24,50.83,0.29,170.04,94.76,1.02,3.16,0.56,11.04,6
red,7.0,1.06,1.06,45.7,0.47,277.03,302.95,1.03,3.15,0.46,12.7,7
white,7.0,0.21,0.84,8.7,0.15,37.0,201.04,1.01,3.25,0.91,11.18,6
red,12.96,0.41,0.81,6.67,0.24,48.65,221.0,1.04,3.43,0.36,14.35,6
white,7.29,0.95,0.06,49.26,0.41,102.73,269.37,1.01,3.72,1.36,12.2,6
white,14.65,1.45,0.23,34.23,0.24,47.0,385.71,1.02,3.84,0.78,10.47,7
white,15.22,1.46,0.21,8.7,0.27,37.0,227.55,1.02,3.25,0.61,13.3,6
white,10.75,0.83,1.05,12.15,0.53,110.75,130.35,0.9954,2.96,1.81,11.53,6
red,13.03,0.29,1.1,13.3,0.053,48.0,10.67,1.02,3.09,1.76,12.88,5
white,8.77,0.84,0.18,62.79,0.051,97.43,412.1,0.99,3.69,0.46,11.8,5
white,15.8,0.31,1.56,9.62,0.29,267.27,282.3,1.04,2.79,0.25,10.94,5
red,6.88,0.3,0.13,47.25,0.56,154.52,414.27,1.03,3.27,1.26,10.23,5
white,6.4,1.46,0.1,13.58,0.048,253.2,84.0,0.9927,3.9,1.66,8.9,5
white,5.18,1.13,0.74,38.01,0.045,74.22,112.47,1.03,3.26,0.63,12.41,7
white,7.2,0.55,1.23,13.16,0.35,215.45,47.89,1.01,3.07,1.95,8.64,4
red,7.28,0.17,0.36,53.13,0.14,266.91,109.03,1.02,3.53,0.47,9.32,8
red,6.9,0.96,1.65,6.2,0.13,24.0,97.0,0.992,3.4,1.23,14.76,7
white,4.04,0.28,0.4,8.95,0.042,233.52,128.01,0.9935,3.24,0.4,10.82,5
red,11.16,0.8,0.86,20.33,0.035,49.0,92.83,1.04,3.34,0.42,12.4,8
white,12.25,0.2,0.34,44.17,0.28,223.62,372.59,1.02,2.93,1.75,9.9,7
white,6.2,0.67,0.53,1.2,0.29,23.0,321.16,1.01,3.75,1.6,9.52,5
white,5.65,0.22,0.32,64.73,0.16,8.81,115.4,1.04,3.5,0.59,9.23,7
white,12.16,0.59,1.24,18.95,0.09,25.0,137.0,1.03,3.49,0.45,10.4,6
white,13.41,1.47,0.47,25.96,0.026000000000000002,285.8,119.08,1.02,3.18,0.65,11.49,8
white,4.13,0.65,0.86,32.22,0.11,254.13,162.24,1.02,3.81,0.58,9.3,6
white,5.15,1.2,0.04,49.95,0.38,8.38,329.98,0.9975,3.2,0.31,12.61,6
white,13.67,0.32,0.93,53.15,0.43,254.26,369.14,1.02,3.98,0.76,9.27,3
white,5.8,0.75,1.54,2.6,0.054000000000000006,102.95,156.0,1.04,2.76,1.8,10.94,5
white,13.52,0.41,0.35,14.0,0.28,281.81,124.53,1.0,2.94,1.42,9.8,6
red,6.5,0.64,1.0,50.27,0.39,137.0,226.22,1.04,3.44,0.24,14.64,6
white,6.7,0.4,0.29,32.02,0.28,284.15,393.23,1.02,3.21,0.87,10.93,7
red,13.96,1.46,0.2,16.82,0.44,21.0,204.04,1.02,3.03,0.46,8.39,5
red,10.87,0.46,0.36,47.86,0.53,96.72,14.64,1.0,3.45,0.44,14.85,5
red,5.75,1.46,0.52,63.05,0.36,234.06,230.68,0.99,3.46,1.97,12.18,7
red,6.0,1.16,1.53,1.6,0.44,193.7,207.32,1.02,2.96,0.51,13.63,7
white,6.68,0.28,0.29,11.01,0.41,37.16,426.47,0.9929,3.74,0.56,10.73,7
white,6.16,0.33,1.17,14.0,0.45,221.17,113.0,1.01,2.86,0.53,13.77,6
white,6.3,1.05,0.52,13.9,0.47,10.76,82.0,0.99,3.42,1.37,8.48,7
white,13.24,0.21,0.27,29.4,0.32,46.63,226.19,0.99,3.11,1.79,11.85,5
red,6.0,0.19,0.32,1.0,0.39,31.0,43.0,1.01,3.11,0.72,8.87,6
red,15.22,0.43,1.02,59.47,0.25,89.48,249.0,0.9971,3.37,1.98,8.14,5
white,7.1,0.18,1.42,8.6,0.21,280.08,380.76,0.9956,3.43,0.52,12.68,5
white,5.15,1.02,0.29,18.98,0.4,40.0,118.8,1.0,3.49,0.97,12.8,5
red,13.75,0.25,1.5,43.91,0.25,50.0,60.2,0.9973,3.35,1.77,9.5,5
red,6.8,0.32,1.03,6.88,0.48,150.16,269.56,1.03,3.57,1.73,12.15,6
red,7.2,0.39,0.68,26.09,0.02,105.94,178.0,1.04,3.67,0.57,8.32,5
red,14.5,1.41,0.65,13.44,0.23,49.85,126.0,0.9962,3.18,1.38,14.63,5
white,14.83,0.84,0.06,50.89,0.039,149.22,262.47,0.9956,3.22,0.43,9.4,6
white,12.33,0.32,1.2,55.04,0.22,250.7,230.06,0.9932,3.58,1.51,12.42,6
white,14.81,0.39,0.78,65.28,0.36,66.0,229.89,1.01,3.39,0.88,13.23,5
red,13.58,0.7,0.53,33.59,0.13,73.61,43.29,1.01,3.62,1.6,9.16,5
white,8.39,0.37,0.02,50.2,0.06,21.0,101.77,1.0,3.06,1.58,9.3,6
white,15.12,0.48,0.55,65.77,0.48,41.18,186.16,1.01,3.49,1.89,13.29,5
white,6.6,0.77,0.44,37.96,0.023,19.0,15.06,1.03,3.28,0.45,14.15,6
red,5.85,1.54,1.22,45.98,0.53,24.44,132.0,0.99,3.45,0.41,10.52,7
white,5.5,0.41,0.22,4.5,0.03,128.87,360.81,1.03,3.78,1.1,14.61,6
red,7.0,1.16,0.51,5.63,0.45,55.95,227.0,0.99,3.03,1.66,9.5,5
red,12.88,0.28,1.02,17.45,0.1,42.0,253.44,1.0,3.46,0.83,8.64,7
white,10.26,0.22,0.52,14.45,0.037000000000000005,29.0,418.02,1.02,3.75,1.37,8.06,6
white,15.62,0.55,0.13,17.32,0.073,25.18,259.78,1.03,3.18,0.5,11.89,6
red,6.3,0.81,0.33,58.23,0.040999999999999995,269.73,407.12,1.0,3.77,1.75,10.4,6
red,4.73,1.46,1.01,5.99,0.59,114.26,123.52,1.03,3.87,0.61,10.45,5
red,6.61,0.29,0.32,43.69,0.047,78.37,132.95,1.02,3.33,0.97,11.99,6
white,5.8,1.35,1.0,31.35,0.18,41.0,255.52,1.03,3.09,0.59,11.73,5
white,12.58,0.87,0.52,11.12,0.55,21.92,172.0,1.02,2.79,1.0,8.62,5
white,6.2,0.78,0.21,49.85,0.18,129.62,200.0,1.0,3.29,1.75,10.44,5
red,13.12,0.18,0.75,56.34,0.3,207.81,117.0,1.02,2.77,0.48,9.7,6
red,13.41,0.84,0.86,2.37,0.16,87.99,188.7,0.9928,3.77,1.74,9.7,6
white,6.6,0.8,0.19,47.05,0.035,32.0,238.03,1.02,3.1,0.42,13.9,6
red,8.2,1.26,0.29,18.97,0.53,195.6,425.24,1.03,3.34,1.74,8.37,6
red,13.92,1.22,0.31,7.38,0.22,121.27,249.02,1.03,3.13,0.51,9.91,6
white,7.0,0.44,1.36,43.73,0.47,105.92,300.72,1.0,2.76,1.88,9.95,6
red,10.86,1.45,0.03,36.87,0.54,198.64,26.21,1.02,3.93,1.14,12.0,7
white,8.33,1.56,1.31,60.72,0.039,140.45,125.16,1.0,3.96,0.46,8.78,6
white,4.55,1.4,0.33,13.98,0.15,107.09,68.06,1.03,3.2,1.54,12.18,6
red,6.8,0.2,0.38,8.67,0.44,149.53,178.72,1.02,3.91,0.47,10.7,6
white,4.21,1.28,0.37,6.6,0.39,119.58,78.29,0.9913,2.96,1.64,12.5,6
white,6.98,0.44,0.52,10.8,0.06,210.23,411.7,1.02,3.0,0.51,10.3,4
white,9.9,1.35,1.25,43.28,0.32,213.08,126.51,1.03,3.29,1.14,9.74,6
white,11.28,1.52,0.34,28.56,0.41,13.0,254.83,1.02,3.36,1.28,10.0,5
white,8.95,1.49,0.02,3.38,0.040999999999999995,268.96,409.65,1.01,3.8,1.55,12.0,4
red,6.35,1.41,0.87,41.08,0.13,47.03,53.31,1.01,2.75,1.88,12.02,6
white,6.8,0.32,0.96,14.2,0.57,264.95,294.79,1.02,3.81,1.1,8.56,6
white,6.4,0.14,0.17,65.39,0.47,8.0,210.0,1.03,3.83,0.62,9.9,6
white,6.5,0.3,0.29,46.92,0.15,280.99,240.43,1.04,3.19,0.23,9.19,5
red,7.8,0.18,0.5,17.96,0.36,89.99,140.0,1.04,3.06,0.57,8.9,6
white,12.91,0.18,0.31,12.2,0.57,73.35,280.44,1.01,3.65,1.49,8.9,6
red,11.76,0.51,0.66,51.59,0.23,79.97,106.41,1.0,3.87,0.31,8.8,5
red,11.52,0.24,0.27,1.89,0.19,40.0,170.0,1.02,3.84,1.51,8.47,7
white,5.9,0.39,0.28,10.28,0.35,55.0,95.52,1.04,3.63,1.63,13.7,6
red,7.52,0.88,1.04,13.32,0.56,287.92,354.9,1.02,3.64,0.54,10.5,7
white,9.82,0.27,0.12,65.69,0.040999999999999995,62.0,313.55,0.99,3.68,0.43,10.14,6
white,7.8,0.43,1.63,37.2,0.042,8.0,381.14,0.9908,3.57,0.77,11.67,6
white,10.64,0.26,0.36,24.56,0.61,139.89,27.39,0.99,3.16,0.79,13.69,6
red,14.84,1.16,0.33,26.8,0.43,2.67,216.92,0.99,3.11,1.73,8.41,6
red,4.33,0.29,0.32,20.92,0.03,34.0,243.58,1.04,2.72,1.51,8.63,7
red,8.72,0.51,1.52,2.2,0.56,227.45,171.0,1.02,3.37,1.17,10.4,6
white,8.43,1.51,1.13,27.36,0.37,47.0,154.0,1.03,3.53,1.88,9.1,5
white,7.4,0.67,0.37,1.7,0.59,49.0,98.66,1.02,3.81,1.5,9.84,6
white,5.92,1.55,0.11,43.45,0.13,20.0,395.23,1.03,3.24,1.66,10.8,6
red,15.37,0.18,0.81,3.14,0.45,277.04,216.27,1.02,3.82,1.26,14.59,5
white,11.97,1.39,0.26,4.41,0.16,4.87,325.54,0.9942,2.88,0.67,14.88,5
white,7.9,0.09,0.28,46.58,0.039,277.81,230.87,1.01,3.91,0.72,10.35,5
white,6.9,1.46,0.83,1.3,0.03,45.23,167.16,0.99,3.78,1.35,8.1,6
white,10.0,0.36,0.88,14.17,0.32,96.61,28.22,1.02,2.96,0.63,8.51,6
white,13.5,1.58,0.98,1.0,0.038,19.44,109.38,1.02,3.37,1.87,12.17,5
white,5.9,1.56,1.57,3.3,0.2,247.25,260.6,1.02,3.29,0.45,9.2,6
red,9.29,1.09,0.41,22.95,0.49,3.0,53.15,0.9906,3.43,0.53,12.5,4
white,6.1,1.47,0.22,20.58,0.14,66.4,208.28,1.0,3.33,0.59,11.65,6
white,5.2,1.18,0.08,28.19,0.51,98.52,76.03,1.03,3.45,1.93,8.34,6
white,5.79,0.69,1.28,4.5,0.39,68.68,16.46,1.02,3.48,0.45,8.28,6
white,6.4,0.29,0.44,1.62,0.048,118.84,228.27,1.01,3.82,0.41,9.7,6
white,5.72,0.5,0.71,4.0,0.18600000000000003,281.42,366.02,1.04,3.4,1.05,9.3,5
red,7.4,0.25,1.49,62.13,0.54,53.0,91.1,0.9976,3.82,1.81,9.0,6
red,15.22,0.75,0.08,9.21,0.29,53.0,410.91,1.02,3.48,0.35,14.2,6
white,14.22,0.13,1.35,65.24,0.067,164.07,339.1,1.03,2.96,0.79,10.3,6
white,8.01,0.345,0.72,53.64,0.09,54.0,171.0,0.9987,2.74,1.13,8.69,5
red,7.9,0.66,0.43,65.26,0.49,57.24,212.23,0.9987,3.91,0.88,11.54,5
red,6.76,0.48,1.57,20.78,0.067,53.0,243.61,0.9976,3.41,1.32,13.57,6
white,4.41,0.44,0.3,25.86,0.34,226.24,378.26,0.992,3.14,1.13,10.4,5
red,6.8,0.63,0.89,4.55,0.053,180.34,377.97,1.0,3.51,0.67,8.33,6
red,8.9,0.31,1.33,35.49,0.33,19.11,258.03,0.99,3.84,0.98,8.57,4
red,7.2,0.52,0.65,19.0,0.4,60.2,385.1,1.0,2.89,1.41,10.55,5
red,13.56,0.35,0.84,53.82,0.32,191.88,167.0,1.0,3.91,1.5,13.88,6
red,13.15,0.93,1.09,29.52,0.036000000000000004,190.31,418.99,1.0,2.82,1.24,9.9,6
red,4.62,1.3,0.2,29.23,0.55,278.39,81.94,1.02,3.21,1.73,13.08,6
white,10.54,0.08,0.22,31.85,0.43,227.09,400.17,1.01,3.62,0.58,12.73,6
red,10.73,0.26,1.06,7.2,0.22,161.28,18.94,0.9958,2.99,0.67,13.55,6
white,14.68,0.89,0.42,15.79,0.49,10.0,319.8,1.03,3.37,0.88,11.8,6
white,15.36,0.96,1.43,52.43,0.39,38.22,201.26,1.03,3.49,0.81,10.2,7
white,7.2,0.97,0.24,38.02,0.61,285.66,192.0,0.99,3.72,0.42,10.55,5
red,4.7,0.68,1.07,13.6,0.2,87.68,182.0,1.03,3.85,1.42,10.76,7
red,9.2,0.35,0.42,14.68,0.31,232.22,391.3,0.9916,3.72,0.33,12.27,7
red,4.12,0.59,0.34,1.61,0.38,134.53,381.43,1.02,3.0,1.14,12.1,7
white,7.0,0.44,1.26,45.22,0.15,105.48,168.0,1.02,3.92,1.35,12.54,7
white,8.08,0.68,1.16,45.11,0.13,39.5,12.99,1.03,3.81,0.38,10.96,7
white,9.2,0.25,0.82,1.2,0.46,31.0,300.3,1.01,3.43,1.76,8.7,7
red,10.2,0.88,1.34,45.97,0.53,185.95,193.78,1.04,2.98,0.65,14.55,5
red,11.43,0.22,1.06,1.6,0.44,83.97,73.53,0.99,2.94,1.33,9.27,6
red,11.11,1.18,0.29,56.57,0.56,259.17,165.0,1.02,3.8,0.48,9.5,5
white,7.26,1.16,1.54,4.14,0.13,51.0,145.94,1.0,3.46,0.89,8.27,6
red,6.7,0.79,0.5,57.85,0.01,105.36,150.0,0.9953,3.52,1.52,12.17,7
red,7.18,1.51,1.62,3.43,0.33,39.0,322.09,0.9924,3.24,0.76,14.09,5
white,7.7,0.66,0.27,60.69,0.46,160.99,409.76,0.9969,3.62,1.79,12.63,6
white,3.87,1.14,0.9,42.71,0.34,49.03,412.11,0.9928,2.92,0.77,9.83,7
white,6.8,0.26,0.93,41.84,0.22,151.9,144.66,1.0,3.5,1.64,13.63,5
red,7.8,1.21,1.37,43.81,0.059000000000000004,28.0,336.79,0.9967,3.32,0.75,13.94,6
white,6.69,0.35,1.05,10.57,0.22,124.1,37.0,1.02,2.85,0.39,11.5,6
red,6.0,1.42,1.07,36.74,0.22,67.7,390.51,1.03,3.08,1.9,14.21,5
white,15.88,0.8,1.12,57.13,0.44,61.0,51.36,1.0,3.83,1.14,8.66,6
red,5.85,0.53,0.79,65.6,0.02,98.6,179.0,0.99,3.19,1.35,9.4,6
red,8.24,0.36,1.12,10.32,0.51,77.0,325.4,1.03,3.29,0.96,11.62,5
