Sex,Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,Rings
M,0.34,0.14,0.88,1.92,0.4615,0.266,0.3,9
F,0.25,0.59,0.92,1.1965,0.24,0.32,0.06,8
M,0.75,0.07,0.25,1.97,0.5255,0.29,0.17,11
I,0.21,0.22,0.91,2.37,0.17,0.05,0.96,10
F,0.63,0.27,0.16,1.2695,1.19,0.31,0.69,11
I,0.635,0.5,0.36,2.59,0.53,0.15,0.3615,13
F,0.4,0.35,0.17,2.22,0.93,0.309,0.93,12
I,0.635,0.28,1.01,1.63,0.5805,0.42,0.09,10
F,0.49,0.62,0.0,2.22,0.57,0.2665,0.28,9
M,0.14,0.57,0.33,0.57,0.56,0.13,0.95,10
I,0.69,0.63,1.05,0.12,0.5475,0.1,0.68,10
F,0.38,0.525,0.185,2.63,0.763,0.59,0.25,11
I,0.49,0.6,0.15,0.17,0.519,0.2615,0.38,10
F,0.68,0.46,0.175,0.66,1.16,0.53,0.97,12
M,0.29,0.15,0.69,1.5,0.86,0.43,0.55,14
M,0.28,0.44,1.04,1.4745,0.28,0.61,0.35,9
M,0.645,0.58,0.195,1.43,1.2,0.3,0.4,10
F,0.24,0.51,0.16,0.99,0.6665,0.49,0.317,9
F,0.645,0.51,0.26,2.63,0.41,0.3,0.315,9
M,0.15,0.34,0.46,1.13,0.53,0.41,0.99,10
I,0.36,0.06,0.19,2.32,0.573,0.63,0.71,10
M,0.08,0.44,0.15,1.2215,0.18,0.37,0.35,9
F,0.645,0.36,1.13,2.14,1.15,0.0,0.35,12
F,0.49,0.33,0.36,0.95,0.615,0.16,0.16,9
I,0.65,0.13,0.19,0.07,0.29,0.23,0.08,11
M,0.64,0.16,0.95,0.52,1.42,0.44,0.06,11
I,0.62,0.43,0.16,0.19,1.28,0.66,0.89,9
I,0.4,0.6,0.38,1.274,1.47,0.43,0.95,10
I,0.25,0.51,0.34,0.92,0.14,0.6,0.54,9
I,0.14,0.52,0.56,2.78,0.5935,0.2745,0.425,12
F,0.655,0.505,1.06,1.4405,1.01,0.3805,0.53,11
F,0.66,0.11,0.64,2.47,0.87,0.51,0.25,9
F,0.66,0.46,0.175,1.93,1.03,0.58,0.415,12
M,0.66,0.29,0.07,0.49,1.14,0.03,0.25,10
F,0.66,0.6,0.1,0.55,0.7685,0.45,0.46,14
M,0.34,0.18,0.5,0.21,0.6635,0.4,0.26,11
I,0.665,0.13,0.82,0.8,0.45,0.32,0.3665,11
I,0.665,0.505,0.16,1.49,0.58,0.52,0.44,11
F,0.2,0.22,0.49,1.3725,0.606,0.32,0.8,12
M,0.51,0.15,0.175,1.2975,1.1,0.59,0.35,9
F,0.67,0.26,0.24,0.54,0.6255,0.46,0.75,12
M,0.21,0.42,0.05,1.13,0.38,0.63,0.93,11
F,0.67,0.06,0.65,0.18,0.95,0.41,0.85,13
F,0.09,0.34,0.37,0.19,0.53,0.03,0.65,10
I,0.3,0.24,0.68,1.32,1.14,0.24,0.65,11
M,0.675,0.58,1.07,0.38,1.02,0.74,0.28,13
I,0.76,0.33,0.19,2.48,0.6045,0.17,0.3965,10
M,0.46,0.52,0.0,1.51,0.49,0.391,0.25,10
F,0.8,0.18,0.83,1.6,0.01,0.33899999999999997,0.4705,11
I,0.23,0.42,0.8,0.7,0.03,0.293,0.51,11
M,0.57,0.5,0.06,2.02,0.7775,0.69,0.56,11
I,0.26,0.35,0.2,0.6,0.54,0.06,0.46,12
M,0.7,0.565,0.15,2.45,0.13,0.38,0.51,10
M,0.77,0.44,0.46,0.4,0.5,0.32,0.12,15
F,0.73,0.35,0.1,1.58,0.6435,0.01,0.04,11
M,0.33,0.09,0.09,1.53,0.9895,0.4475,0.83,11
F,0.74,0.57,0.84,0.55,0.41,0.31,0.88,12
I,0.44,0.54,0.81,2.64,0.12,0.42,0.49,10
F,0.58,0.33,0.22,2.015,1.32,0.76,0.53,11
M,0.61,0.57,0.84,0.62,0.88,0.06,0.63,10
F,0.72,0.55,0.71,2.75,1.11,0.39,0.12,13
I,0.15,0.52,0.73,1.53,0.87,0.18,0.92,7
F,0.49,0.62,1.11,2.1425,1.03,0.0,0.503,14
I,0.73,0.48,0.82,2.51,0.799,0.09,0.5655,11
I,0.17,0.43,0.46,1.7469999999999999,0.7275,0.22,0.557,11
I,0.17,0.48,0.205,1.65,1.21,0.52,0.48200000000000004,12
F,0.25,0.55,0.03,2.23,1.3,0.52,0.24,11
M,0.41,0.15,0.42,0.64,0.94,0.04,0.27,12
I,0.2,0.62,0.36,2.68,1.1155,0.02,0.52,12
M,0.48,0.63,0.89,2.79,1.26,0.02,0.61,12
I,0.24,0.43,1.09,0.39,1.3,0.21,0.78,5
M,0.7,0.23,0.1,0.2,0.89,0.091,0.97,6
F,0.45,0.38,0.2,1.41,1.43,0.02,0.65,7
M,0.39,0.24,0.19,2.82,0.67,0.48,0.71,7
I,0.435,0.1,0.89,1.72,0.28,0.52,0.61,8
M,0.63,0.62,0.1,0.45,1.44,0.18,0.54,7
I,0.455,0.21,0.02,0.12,0.22899999999999998,0.46,0.13,6
M,0.69,0.13,0.84,0.91,0.37,0.33,0.21100000000000002,8
M,0.455,0.345,0.33,0.64,0.17,0.09,0.1215,8
F,0.5,0.23,0.82,0.7615,0.54,0.17,0.31,10
M,0.465,0.44,0.26,1.76,0.03,0.04,0.45,7
I,0.14,0.16,0.69,1.19,1.37,0.16,0.85,8
M,0.15,0.64,0.41,0.26,1.08,0.2455,0.82,9
F,0.63,0.55,0.71,1.22,1.03,0.45,0.319,9
I,0.38,0.355,1.03,0.17,0.62,0.06,0.67,8
M,0.69,0.33,0.15,0.67,0.494,0.223,0.66,9
M,0.5,0.13,0.42,2.16,0.4185,0.3,0.273,9
F,0.56,0.37,0.17,0.19,0.47200000000000003,0.2495,0.75,8
M,0.56,0.365,0.73,1.93,0.46,0.63,0.49,10
M,0.72,0.53,0.92,2.0,1.03,0.66,0.33,7
M,0.68,0.24,1.06,2.6,1.45,0.7,0.09,8
I,0.43,0.52,0.55,0.04,0.3765,0.1815,0.95,8
F,0.57,0.2,0.18,0.55,0.08,0.68,0.304,8
I,0.29,0.37,0.29,1.88,1.32,0.21,0.33,8
M,0.61,0.415,0.2,2.48,0.83,0.62,0.75,10
M,0.545,0.07,0.38,1.1185,0.11,0.65,0.14,9
F,0.72,0.37,0.52,1.74,0.86,0.45,0.56,10
M,0.55,0.49,0.56,0.86,0.66,0.47,0.98,10
M,0.57,0.3,0.76,1.53,1.27,0.62,0.88,9
F,0.69,0.32,0.21,1.6,0.98,0.13,0.88,10
M,0.62,0.31,0.8,0.68,0.97,0.5,0.213,10
F,0.41,0.35,0.81,1.23,0.6535,0.4,0.3,10
F,0.39,0.58,0.76,0.34,1.27,0.2685,0.54,10
F,0.35,0.59,0.61,2.82,0.16,0.43,0.09,8
I,0.6,0.63,0.22,2.18,0.62,0.21,0.89,11
I,0.42,0.24,0.165,1.038,1.21,0.13,0.63,9
M,0.16,0.475,0.53,1.3,0.5575,0.12,0.34299999999999997,9
M,0.59,0.06,0.96,0.08,0.04,0.32,0.48,10
M,0.31,0.51,0.37,1.57,0.5195,0.59,0.71,11
F,0.71,0.58,0.04,0.73,1.36,0.68,0.31,10
M,0.21,0.27,0.63,1.86,0.98,0.64,0.08,10
M,0.77,0.63,0.175,1.49,0.5815,0.08,0.45,9
M,0.6,0.22,0.36,0.47,0.49,0.05,1.0,11
I,0.635,0.38,0.69,1.74,1.39,0.08,0.6,11
M,0.635,0.475,0.15,2.37,0.36,0.06,0.54,10
F,0.28,0.39,0.61,2.03,0.2,0.73,0.63,8
M,0.24,0.5,0.16,2.27,0.672,0.326,0.86,9
F,0.25,0.26,0.19,1.6125,0.38,0.3685,0.41,11
M,0.65,0.485,0.08,1.89,0.5715,0.2785,0.95,10
F,0.38,0.49,0.52,0.4,1.46,0.12,0.51,9
M,0.18,0.1,0.19,0.24,0.09,0.33299999999999996,0.67,10
F,0.77,0.62,0.185,1.56,1.41,0.75,0.4375,11
F,0.1,0.39,0.23,2.25,0.6775,0.05,0.03,10
F,0.42,0.42,0.175,1.5845,1.2,0.67,0.06,9
M,0.695,0.55,0.185,0.82,0.39,0.3,0.95,10
M,0.19,0.59,0.19,1.726,1.21,0.436,0.03,11
F,0.74,0.4,0.05,0.26,0.28,0.4,0.63,13
I,0.25,0.48,0.15,2.54,0.52,0.22,0.65,9
I,0.3,0.56,0.58,1.73,0.691,0.26,0.52,11
M,0.73,0.53,0.53,0.77,0.9285,0.26,0.98,11
F,0.51,0.29,0.75,0.77,0.11,0.43,0.48,5
F,0.78,0.33,0.055,0.66,0.0235,0.15,0.09,4
I,0.22,0.36,0.93,0.37,0.88,0.42,0.75,7
M,0.66,0.39,0.68,1.92,0.9,0.69,0.88,6
M,0.15,0.13,0.8,2.51,1.09,0.26,0.06,7
M,0.43,0.11,0.54,2.78,0.64,0.49,0.065,6
I,0.32,0.25,0.085,0.223,1.09,0.0375,0.72,7
I,0.14,0.56,0.075,2.61,1.07,0.55,0.02,6
I,0.09,0.31,0.08,1.49,0.14,0.19,0.081,8
I,0.23,0.35,0.25,2.23,0.10300000000000001,0.62,0.37,6
M,0.78,0.36,0.76,1.65,1.13,0.39,0.11,7
I,0.18,0.37,0.23,0.44,1.34,0.16,0.38,7
F,0.62,0.63,0.09,0.88,0.79,0.0615,0.6,6
M,0.415,0.59,0.75,0.15,0.114,0.0565,0.56,6
F,0.11,0.45,0.38,1.74,0.83,0.6,0.115,8
M,0.42,0.325,1.1,0.67,0.83,0.44,0.1135,11
M,0.43,0.09,0.97,0.5,0.86,0.36,0.01,8
F,0.435,0.31,0.64,0.3245,0.3,0.63,0.96,7
F,0.81,0.65,0.11,0.28,0.17,0.0945,0.77,7
F,0.18,0.09,0.22,0.335,0.97,0.29,0.53,8
F,0.435,0.29,1.1,2.15,0.38,0.45,0.1185,7
M,0.74,0.22,0.11,2.39,0.7,0.067,0.59,8
F,0.51,0.24,0.44,0.445,0.1635,0.096,0.77,7
F,0.2,0.44,0.12,2.56,0.17,0.41,0.16,8
M,0.5,0.59,1.01,1.23,1.46,0.01,0.1465,9
M,0.32,0.3,0.99,1.93,0.64,0.22,0.89,7
M,0.485,0.38,1.0,0.8,0.99,0.51,0.21,8
I,0.75,0.29,1.12,0.457,1.45,0.43,0.5,9
I,0.69,0.64,0.29,2.01,0.77,0.69,0.22,8
I,0.4,0.38,0.145,1.8,0.205,0.19,0.31,8
M,0.77,0.27,0.14,2.34,0.83,0.3,0.96,8
I,0.53,0.4,0.92,1.93,1.16,0.43,0.0,9
I,0.27,0.63,0.77,0.599,1.36,0.33,0.71,11
I,0.29,0.59,0.11,1.0,0.52,0.58,0.12,8
F,0.8,0.59,0.27,1.58,0.61,0.06,0.57,10
F,0.22,0.52,0.135,0.38,0.09,0.48,0.245,10
I,0.12,0.41,0.61,0.6725,0.2555,0.1335,0.99,10
F,0.15,0.09,0.02,1.7,0.79,0.09,0.14,8
M,0.66,0.5,0.84,2.57,1.41,0.0915,0.69,8
F,0.6,0.31,0.14,1.51,0.308,0.62,0.57,9
I,0.23,0.38,0.125,0.5805,1.35,0.14,0.02,9
F,0.52,0.24,0.35,0.6645,0.3285,0.27,0.1425,7
I,0.52,0.385,0.4,1.73,0.2555,0.36,0.63,10
F,0.17,0.07,0.19,0.57,1.06,0.4,0.96,9
I,0.24,0.33,0.14,0.44,0.3045,0.29,0.73,8
F,0.15,0.25,0.84,1.03,1.23,0.54,0.38,9
F,0.12,0.18,0.33,0.677,0.25,0.0965,0.96,8
M,0.53,0.36,0.88,2.58,0.19,0.13,0.24,9
F,0.25,0.29,1.04,2.64,1.14,0.52,0.23,9
I,0.26,0.33,0.96,1.59,1.18,0.16,0.25,9
I,0.28,0.28,1.09,1.98,0.37,0.1765,0.244,9
I,0.09,0.1,1.0,1.06,0.3,0.51,0.9,9
F,0.11,0.27,0.86,2.69,0.5,0.08,0.01,9
I,0.59,0.42,0.82,2.63,0.26,0.13,0.42,8
I,0.545,0.24,0.87,1.88,0.71,0.231,0.244,10
M,0.545,0.39,0.14,1.43,0.2615,0.55,0.84,9
M,0.6,0.2,0.31,1.99,0.44,0.1905,0.63,10
I,0.27,0.18,0.96,0.804,1.08,0.3,0.87,6
M,0.42,0.61,0.42,1.2,0.28,0.31,0.45,8
M,0.35,0.14,0.125,1.2,0.85,0.27,0.04,8
M,0.3,0.45,0.31,0.7075,0.99,0.08,0.12,7
M,0.51,0.37,0.93,2.01,0.73,0.43,0.89,9
I,0.7,0.19,0.135,0.69,0.382,0.14,0.32,9
F,0.56,0.445,0.67,1.15,0.3455,0.179,0.27899999999999997,9
F,0.565,0.445,0.43,1.7,0.3135,0.23,0.88,11
I,0.8,0.11,0.77,0.667,0.53,0.53,0.99,7
F,0.6,0.58,1.03,0.92,1.47,0.183,0.26,11
F,0.28,0.15,0.03,2.58,0.3975,0.158,0.71,9
I,0.565,0.52,0.92,2.51,0.63,0.53,0.24600000000000002,9
I,0.565,0.43,0.3,1.44,0.52,0.23,0.92,10
F,0.17,0.41,0.43,0.43,0.41,0.205,0.265,11
M,0.13,0.09,0.0,0.8320000000000001,0.3585,0.174,0.6,11
M,0.11,0.21,0.175,0.34,0.3805,0.2285,0.33,9
I,0.57,0.29,1.05,0.08,0.4275,0.32,0.82,13
M,0.53,0.44,1.04,1.78,0.24,0.32,0.59,9
I,0.13,0.54,0.13,2.26,0.06,0.3,0.2265,9
M,0.73,0.16,0.63,1.72,0.495,0.71,0.235,9
F,0.61,0.52,0.65,0.68,0.87,0.52,0.239,10
F,0.61,0.6,0.21,1.013,1.39,0.39,0.295,11
F,0.54,0.37,0.49,0.54,1.27,0.1615,0.0,10
I,0.35,0.43,0.35,1.11,0.47,0.48,0.35,9
F,0.575,0.37,0.69,1.94,0.45,0.2,0.225,10
F,0.65,0.45,0.78,1.66,0.54,0.28,0.62,11
M,0.26,0.3,0.05,0.65,0.86,0.13,0.35,9
M,0.71,0.35,0.7,1.8,1.48,0.17300000000000001,0.73,9
F,0.62,0.41,0.58,0.74,1.29,0.73,0.06,9
I,0.46,0.4,0.0,0.44,1.37,0.185,0.51,10
I,0.58,0.44,0.83,1.07,0.82,0.2185,0.0,10
I,0.58,0.44,0.71,1.79,1.09,0.33,0.242,10
M,0.68,0.58,0.73,1.44,0.78,0.65,0.51,9
M,0.35,0.09,1.04,0.53,0.4315,0.17,0.223,10
F,0.57,0.47,0.135,0.53,0.22,0.01,0.264,11
F,0.75,0.11,0.45,1.1805,0.34,0.21,0.32,11
M,0.6,0.39,0.53,2.29,0.86,0.63,0.99,10
F,0.32,0.13,0.88,0.17,0.466,0.45,0.14,11
I,0.69,0.11,0.39,1.72,0.48200000000000004,0.08,0.35200000000000004,10
I,0.13,0.23,0.145,1.6,1.42,0.1985,0.29,9
M,0.79,0.08,0.52,0.68,0.479,0.2565,0.55,10
F,0.23,0.1,0.14,1.77,0.72,0.72,0.3,8
F,0.47,0.63,0.92,0.78,0.75,0.33,0.24,10
I,0.61,0.57,0.93,2.63,0.4255,0.39,0.76,8
I,0.18,0.59,0.93,0.83,1.29,0.63,0.82,11
M,0.615,0.4,0.74,2.5,0.64,0.14,0.22,11
M,0.39,0.42,0.58,0.77,0.34,0.51,0.37,9
M,0.37,0.495,0.79,1.255,1.44,0.56,0.3225,12
I,0.74,0.6,0.52,1.219,0.99,0.54,0.5,10
I,0.46,0.49,0.16,2.03,0.56,0.51,0.05,11
M,0.49,0.29,0.15,1.01,0.07,0.302,0.01,9
F,0.62,0.13,0.11,0.46,0.33,0.23,0.34,11
I,0.21,0.495,0.28,2.07,0.73,0.43,0.5195,15
M,0.66,0.47,0.68,1.45,0.71,0.5,0.325,9
I,0.62,0.6,0.58,2.59,0.87,0.19,0.335,12
I,0.41,0.495,0.46,1.0485,0.48,0.212,0.25,11
I,0.35,0.5,0.94,0.33,1.22,0.3005,0.24,9
M,0.18,0.12,0.97,1.1565,0.97,0.2405,0.28,10
F,0.3,0.445,0.22,1.59,1.36,0.45,0.304,11
F,0.38,0.48,0.18,1.354,0.4845,0.48,0.36,11
F,0.64,0.23,0.44,0.3,0.64,0.5,0.03,11
M,0.09,0.2,0.23,0.24,0.88,0.43,0.85,9
F,0.71,0.46,0.4,1.2695,0.5635,0.39,0.3395,11
I,0.38,0.52,0.16,1.56,0.5065,0.29600000000000004,0.52,11
F,0.64,0.28,0.64,1.2895,0.594,0.44,0.87,11
I,0.34,0.37,1.07,0.79,0.5435,0.24600000000000002,0.15,12
F,0.08,0.17,0.91,0.26,0.05,0.32,0.86,12
M,0.54,0.31,0.165,1.229,1.19,0.15,0.31,10
I,0.73,0.15,0.09,0.96,0.6,0.64,0.46,11
F,0.64,0.2,0.25,2.08,0.508,0.03,0.68,10
F,0.74,0.16,1.0,1.3115,0.4945,0.73,0.41,10
M,0.64,0.49,0.8,1.02,0.95,0.11,0.2925,10
I,0.39,0.63,0.34,1.1285,1.0,0.49,0.6,9
M,0.44,0.61,1.05,2.14,0.6735,0.51,0.88,11
F,0.67,0.19,0.18,0.89,0.7815,0.46,0.57,12
M,0.73,0.28,0.175,0.81,1.13,0.27,0.55,11
M,0.11,0.55,1.01,2.75,0.74,0.54,0.26,16
F,0.65,0.18,0.55,1.39,0.26,0.74,0.05,10
F,0.76,0.28,0.9,1.189,0.72,0.34,0.53,13
M,0.65,0.46,0.185,1.375,0.5,0.07,0.3985,10
F,0.71,0.3,0.18,1.412,0.6195,0.11,0.83,11
I,0.31,0.44,0.16,2.6,1.4,0.28,0.5,10
M,0.19,0.51,0.17,2.12,0.56,0.3,0.348,9
F,0.26,0.38,0.72,2.45,1.41,0.56,0.49,10
M,0.73,0.57,0.09,1.56,0.98,0.303,0.08,11
F,0.13,0.06,0.15,0.31,0.4625,0.33,0.25,10
M,0.46,0.11,0.2,2.64,1.2,0.2675,0.52,12
M,0.665,0.64,0.18,1.58,0.6715,0.29,0.4,12
F,0.31,0.22,0.86,2.64,0.88,0.2465,0.86,12
I,0.67,0.515,0.98,1.28,1.33,0.55,0.71,11
M,0.675,0.51,0.185,0.31,0.6295,0.3025,0.28,11
F,0.44,0.28,0.19,2.72,1.47,0.64,0.42,12
M,0.68,0.19,1.03,0.58,1.48,0.41,0.16,10
M,0.6,0.5,0.49,0.03,0.83,0.2145,0.18,10
M,0.33,0.08,0.18,2.36,1.11,0.42,1.0,11
F,0.71,0.545,0.09,0.91,0.08,0.02,0.2,13
M,0.58,0.59,0.69,2.42,1.18,0.15,0.96,13
F,0.64,0.55,0.42,1.94,0.03,0.2985,0.88,12
I,0.58,0.54,0.195,1.6245,1.39,0.34700000000000003,0.46,13
F,0.705,0.55,0.2,1.98,0.929,0.31,0.4395,10
M,0.56,0.21,0.95,2.59,0.732,0.33,0.98,12
I,0.72,0.565,0.77,2.62,1.0815,0.47,0.81,11
M,0.69,0.65,0.92,2.37,0.63,0.19,0.02,11
I,0.72,0.62,0.4,1.53,1.45,0.57,0.21,11
M,0.76,0.07,0.215,0.84,0.43,0.4915,0.8,13
I,0.09,0.3,0.73,2.69,1.1,0.52,0.008,4
F,0.76,0.44,0.72,0.81,0.0075,0.005,0.74,4
F,0.68,0.39,0.37,2.12,0.96,0.35,0.79,5
I,0.28,0.52,1.13,0.1195,0.32,0.33,0.37,6
M,0.52,0.2,0.37,0.0895,0.036000000000000004,0.54,0.32,7
F,0.7,0.39,0.06,1.83,1.35,0.023,0.28,6
I,0.32,0.18,0.99,1.26,1.14,0.0205,0.0,5
M,0.56,0.25,0.89,1.76,0.93,0.0235,0.24,6
I,0.29,0.47,0.065,2.45,0.82,0.022000000000000002,0.38,6
M,0.5,0.39,0.81,0.133,0.0585,0.39,0.67,6
I,0.54,0.3,0.07,0.1745,0.51,0.48,0.48,7
I,0.57,0.23,0.92,1.01,1.19,0.58,1.0,6
F,0.59,0.09,0.9,2.34,0.95,0.0465,0.52,7
F,0.12,0.25,1.05,0.1605,1.41,0.0335,0.61,6
F,0.8,0.44,0.51,1.32,0.55,0.0525,0.0735,9
I,0.09,0.44,1.04,0.74,0.1,0.12,0.56,6
F,0.8,0.53,0.38,1.65,1.01,0.37,0.77,7
I,0.64,0.47,0.08,2.81,1.42,0.26,0.065,6
M,0.7,0.13,0.35,0.22,0.74,0.01,0.89,7
I,0.395,0.29,0.62,2.47,0.35,0.17,0.7,7
F,0.37,0.25,0.02,2.32,1.48,0.06,0.98,7
I,0.415,0.32,0.11,0.15,0.1,0.21,0.39,8
I,0.21,0.61,0.93,0.3675,1.21,0.21,0.5,7
M,0.43,0.19,1.05,0.7,1.14,0.07,0.12,8
I,0.435,0.325,0.59,0.48,0.159,0.084,0.56,7
F,0.17,0.12,0.08,1.94,1.31,0.57,0.31,8
F,0.76,0.61,0.6,1.28,0.2125,0.4,0.88,7
F,0.19,0.365,0.135,0.22,0.15,0.35,0.145,10
M,0.47,0.54,0.27,0.66,0.18,0.0865,0.44,10
I,0.38,0.1,0.41,2.2,0.81,0.1095,0.1365,8
F,0.505,0.39,0.79,0.653,1.15,0.1385,0.43,9
F,0.44,0.18,0.28,2.15,0.28800000000000003,0.14,0.24,12
F,0.505,0.385,1.03,1.11,0.88,0.4,0.21,10
F,0.32,0.17,0.19,0.6855,1.36,0.28,0.97,9
F,0.23,0.4,0.9,0.6335,0.81,0.03,0.168,9
M,0.12,0.32,0.8,2.18,1.07,0.25,0.18,9
M,0.35,0.4,0.15,0.741,0.85,0.67,0.91,9
I,0.53,0.405,0.6,0.6355,0.2635,0.72,0.68,9
I,0.38,0.26,0.37,0.27,0.38,0.1905,0.16,11
F,0.55,0.47,0.48,2.28,0.21,0.35,0.15,10
M,0.56,0.61,0.16,2.49,1.21,0.28,0.26,9
I,0.33,0.08,0.09,0.91,0.34,0.212,0.2475,9
F,0.42,0.435,0.15,2.54,0.78,0.49,0.245,10
M,0.27,0.46,1.02,1.063,0.513,0.69,0.91,9
F,0.74,0.54,1.01,1.02,0.73,0.24,0.91,10
M,0.6,0.12,1.01,0.8370000000000001,0.61,0.65,0.2425,10
M,0.5,0.11,0.81,2.4,0.79,0.4,0.25,12
I,0.11,0.61,0.61,0.31,0.39,0.56,0.83,10
F,0.625,0.12,0.09,0.89,1.44,0.252,0.51,14
I,0.32,0.515,0.195,1.08,1.46,0.45,0.73,9
F,0.8,0.59,0.06,1.54,1.06,0.63,0.17,5
F,0.23,0.28,1.12,2.09,0.06,0.65,0.0285,5
I,0.79,0.57,1.03,0.132,0.95,0.28,0.43,5
I,0.52,0.13,0.09,1.18,1.43,0.22,0.6,6
M,0.7,0.64,0.49,0.1745,1.15,0.56,0.057,8
I,0.66,0.21,0.62,2.04,1.14,0.0305,0.78,8
F,0.36,0.51,0.5,0.2755,1.11,0.73,0.38,8
I,0.32,0.58,0.1,0.22,0.08,0.75,0.08199999999999999,7
M,0.4,0.305,0.87,2.36,0.17300000000000001,0.0705,0.45,7
F,0.14,0.52,0.63,0.312,1.47,0.1,1.0,8
I,0.09,0.64,0.12,0.73,1.3,0.11,0.1,7
F,0.15,0.06,1.06,1.73,0.32,0.33,0.86,6
I,0.13,0.61,0.83,0.379,0.49,0.64,0.46,9
M,0.21,0.17,0.12,0.3,1.25,0.48,0.12,8
M,0.48,0.53,0.79,1.06,1.22,0.1045,0.05,8
F,0.28,0.1,0.12,1.72,1.3,0.63,0.55,8
F,0.29,0.11,0.98,0.4935,1.16,0.1175,0.58,8
M,0.14,0.345,0.52,1.82,0.235,0.34,0.03,7
M,0.46,0.21,0.09,0.4955,0.36,0.6,0.21,7
I,0.465,0.355,0.05,0.92,1.02,0.32,0.1275,9
M,0.69,0.38,0.67,2.79,1.28,0.26,0.1955,7
I,0.75,0.45,1.12,2.4,0.43,0.58,0.158,8
M,0.21,0.07,0.75,0.11,0.1,0.18,0.01,8
M,0.49,0.4,0.78,1.18,0.09,0.1035,0.67,8
M,0.09,0.39,0.135,0.7815,0.361,0.1575,0.49,9
F,0.5,0.36,0.03,1.31,0.39,0.14300000000000002,0.25,8
I,0.505,0.385,0.13,1.78,0.37,0.39,0.44,7
F,0.69,0.06,0.1,2.13,0.05,0.6,0.76,8
M,0.535,0.53,0.4,0.82,0.05,0.53,0.02,8
I,0.535,0.11,0.51,0.6990000000000001,0.3125,0.51,0.42,8
F,0.55,0.47,0.77,1.34,0.25,0.01,0.98,10
F,0.25,0.42,0.13,2.52,0.7,0.02,0.28,9
F,0.75,0.33,0.1,0.8440000000000001,1.31,0.1,0.05,9
M,0.55,0.41,0.56,2.41,0.4455,0.32,0.47,9
F,0.23,0.32,0.115,2.31,0.03,0.35,0.61,11
I,0.11,0.53,0.61,2.58,0.39299999999999996,0.33,0.07,9
F,0.58,0.45,0.22,0.8685,0.82,0.6,0.47,8
I,0.81,0.19,0.18,1.14,0.15,0.27,0.69,7
F,0.65,0.49,0.15,0.61,0.4145,0.66,0.35600000000000004,11
M,0.3,0.53,0.15,1.05,0.77,0.0,0.262,9
I,0.42,0.63,0.79,1.89,0.75,0.2595,0.28,10
M,0.43,0.43,0.15,2.57,1.06,0.05,0.83,8
M,0.61,0.48,0.31,1.39,0.5575,0.4,0.3,8
F,0.44,0.26,0.54,0.44,0.55,0.244,0.07,9
F,0.29,0.34,0.98,1.52,0.6,0.25,0.01,9
F,0.22,0.54,1.04,1.238,0.5,0.2355,0.32,8
I,0.665,0.525,1.0,0.11,0.18,0.61,0.9,10
F,0.48,0.55,0.94,0.38,0.58,0.59,0.85,11
F,0.46,0.54,0.44,2.52,0.73,0.49,0.462,12
F,0.705,0.07,0.84,1.32,1.06,0.2,0.33,10
F,0.44,0.46,0.07,1.5,0.6835,0.45,0.92,10
M,0.08,0.34,0.22,0.73,0.24,0.11,0.22,11
M,0.31,0.575,0.215,1.06,0.07,0.1,0.602,12
M,0.68,0.32,0.75,1.0,0.6555,0.31,0.4935,10
F,0.64,0.22,0.08,0.85,0.735,0.28,0.6585,17
F,0.5,0.39,0.115,0.66,1.36,0.25,0.91,8
M,0.57,0.425,0.78,2.2,0.76,0.14,0.245,10
F,0.2,0.16,1.01,1.78,0.243,0.59,0.32,11
I,0.79,0.41,1.04,2.57,1.46,0.3,0.095,7
M,0.77,0.33,0.87,0.06,0.11,0.1,0.87,7
M,0.18,0.49,0.145,0.88,1.29,0.12,0.58,11
F,0.425,0.27,0.88,1.51,0.65,0.15,0.82,7
I,0.47,0.35,0.36,0.49,0.1885,0.0885,0.42,8
I,0.68,0.34,0.79,2.13,0.26,0.0695,0.61,10
I,0.18,0.29,0.24,0.25,0.74,0.0505,0.57,10
I,0.45,0.62,0.6,1.44,0.78,0.42,0.215,19
I,0.72,0.31,0.11,1.05,0.79,0.75,0.06,9
M,0.58,0.46,1.02,2.23,0.28,0.52,0.085,9
F,0.44,0.06,0.44,1.32,0.06,0.09,0.29,11
M,0.09,0.09,1.08,1.04,0.16,0.16,0.285,10
M,0.595,0.57,1.01,1.041,0.61,0.2,0.365,14
I,0.23,0.47,0.18,2.56,1.07,0.3705,0.74,15
M,0.76,0.14,0.14,0.92,0.95,0.03,0.34,27
I,0.68,0.49,1.07,2.37,0.42,0.55,0.31,13
I,0.79,0.25,0.04,2.3,0.43,0.62,0.95,5
I,0.26,0.12,1.05,0.99,1.29,0.0995,0.7,9
I,0.37,0.23,1.0,0.33,0.83,0.1975,0.175,8
M,0.385,0.37,0.09,0.23199999999999998,1.4,0.01,0.38,7
I,0.23,0.31,0.73,0.15,0.005,0.56,0.41,4
I,0.28,0.13,0.045,0.0275,0.96,0.27,0.009000000000000001,3
F,0.24,0.43,0.26,0.87,0.96,0.73,0.045,6
I,0.32,0.29,0.78,1.24,0.76,0.02,0.93,7
I,0.48,0.6,0.58,0.608,1.29,0.66,0.66,8
