Sex,Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,Rings
I,0.44,0.345,0.11,0.365,0.1655,0.083,0.34,7
F,0.525,0.44,0.82,0.52,0.3685,0.41,0.24,12
M,0.09,0.355,0.115,0.73,0.2125,0.1045,0.15,8
M,0.59,0.37,0.12,0.05,0.39,0.66,0.29,16
M,0.555,0.45,0.145,0.915,0.4,0.24600000000000002,0.285,11
M,0.57,0.56,0.095,0.8270000000000001,0.3395,0.2215,0.235,8
M,0.59,0.5,0.165,2.76,0.4565,0.2425,0.34,15
M,0.585,0.475,0.12,2.8,0.41,0.2115,0.28,14
F,0.58,0.46,0.12,2.23,0.1,0.3,0.28,11
M,0.545,0.19,0.12,0.8565,0.3475,0.1715,0.66,12
F,0.605,0.495,0.17,1.2385,0.528,0.02,0.39,14
F,0.62,0.47,0.5,2.58,0.3605,0.22399999999999998,0.36,15
F,0.63,0.5,0.17,1.3135,0.52,0.267,0.4,20
I,0.63,0.515,0.165,1.3519999999999999,0.488,0.349,0.11,20
I,0.63,0.5,0.155,1.005,0.36700000000000005,0.41,0.25,16
M,0.545,0.07,0.14,0.625,0.223,0.16,0.235,13
F,0.67,0.54,0.165,1.5015,0.518,0.358,0.26,14
I,0.49,0.16,0.12,0.529,0.62,0.139,0.155,11
F,0.57,0.14,0.135,0.5785,0.2465,0.12300000000000001,0.2,13
F,0.29,0.21,0.07,0.10099999999999999,0.036000000000000004,0.0235,0.035,8
I,0.43,0.2,0.07,1.0,0.037000000000000005,0.02,0.03,6
M,0.58,0.45,0.175,1.068,0.425,0.01,0.32,13
F,0.61,0.485,0.165,1.42,0.3935,0.2435,0.33,18
M,0.6,0.06,0.16,1.015,0.55,0.1735,0.33,19
F,0.56,0.455,0.09,0.943,0.344,0.129,0.375,21
I,0.575,0.45,0.17,1.98,0.3775,0.65,0.56,18
M,0.57,0.45,0.91,0.9555,0.38,0.03,0.295,18
M,0.79,0.47,0.155,1.57,0.4375,0.196,0.325,20
M,0.2,0.27,0.17,0.9065,0.342,0.156,0.93,18
M,0.38,0.37,0.35,2.42,0.2475,0.74,0.01,22
I,0.44,0.62,0.1,0.366,0.122,0.0905,0.32,13
I,0.5,0.41,0.98,0.662,0.2815,0.05,0.22,11
I,0.36,0.275,0.095,0.217,0.084,0.0435,0.09,7
M,0.385,0.305,0.095,0.252,0.0915,0.055,0.09,14
M,0.39,0.3,0.09,0.3055,0.43,0.0645,0.25,9
M,0.5,0.415,0.165,0.6885,0.249,0.138,0.25,13
I,0.36,0.275,0.11,0.2335,0.095,0.0525,0.085,10
I,0.48,0.26,0.1,0.192,0.84,0.0585,0.07,8
I,0.505,0.425,0.14,0.85,0.275,0.1625,0.285,19
I,0.47,0.61,0.1,0.2715,0.134,0.0325,0.085,10
F,0.41,0.325,0.105,0.3635,0.16,0.41,0.12,10
F,0.56,0.49,0.19,0.7140000000000001,0.28300000000000003,0.129,0.24,9
M,0.565,0.37,0.185,0.9815,0.32899999999999996,0.136,0.39,13
I,0.81,0.455,0.185,0.9265,0.354,0.1575,0.375,16
M,0.4,0.5,0.175,1.0979999999999999,0.4765,0.23199999999999998,0.375,12
F,0.565,0.455,0.15,0.8205,0.365,0.159,0.26,18
M,0.725,0.58,0.215,0.75,0.6975,0.4725,0.58,16
F,0.675,0.28,0.16,1.84,0.5920000000000001,0.3175,0.42,16
F,0.32,0.555,0.195,0.16,0.581,0.354,0.17,17
F,0.565,0.49,0.155,0.9245,1.0,0.12,0.255,11
F,0.645,0.55,0.175,1.2915,0.52,0.3045,0.33,14
M,0.575,0.47,0.14,2.23,0.3485,0.1735,0.24,11
F,0.64,0.54,0.175,0.39,0.51,0.69,0.39,15
I,0.36,0.28,0.105,0.19899999999999998,0.0695,0.045,0.7,9
I,0.415,0.31,0.11,0.2965,0.12300000000000001,0.39,0.0995,10
F,0.525,0.41,0.135,0.7085,0.43,0.1525,0.235,11
M,0.38,0.285,0.69,0.2665,0.58,0.061,0.075,11
F,0.57,0.465,0.17,0.65,0.3865,0.13,0.265,12
I,0.24,0.185,0.13,0.0715,0.026000000000000002,0.018000000000000002,0.025,6
M,0.08,0.165,0.055,0.0545,0.0215,0.6,0.02,5
I,0.255,0.55,0.07,0.0735,0.0255,0.75,0.84,6
I,0.175,0.125,0.05,0.0235,1.43,0.0035,0.008,5
F,0.67,0.55,0.19,1.3905,0.57,0.3035,0.4,12
M,0.655,0.59,0.195,1.3880000000000001,1.44,0.2735,0.41,13
I,0.15,0.55,0.21,1.7445,0.5975,0.305,0.25,17
F,0.675,0.555,0.2,1.4385,0.545,0.2665,0.465,21
F,0.53,0.44,0.135,0.7835,0.313,0.1715,0.2185,9
I,0.69,0.405,0.12,0.6459999999999999,0.2895,0.1405,0.177,10
I,0.43,0.34,0.28,0.68,0.151,0.0645,0.1045,9
F,0.7,0.405,0.12,0.627,0.2645,0.1415,0.18100000000000002,11
M,0.545,0.415,0.16,0.7715,0.1,0.1455,0.2765,10
I,0.53,0.415,0.03,1.12,0.261,0.1395,0.2645,17
F,0.33,0.35,0.115,2.0,0.1565,0.091,0.1345,9
M,0.665,0.54,0.175,1.347,0.4955,0.254,0.415,17
M,0.735,0.13,0.225,0.67,1.17,0.3405,0.87,21
M,0.66,0.17,0.185,1.32,0.77,0.52,0.4,16
F,0.2,0.585,0.185,1.8075,0.7055,0.3215,0.475,29
M,0.575,0.4,0.47,2.61,0.3605,0.62,0.23,17
I,0.37,0.465,0.12,2.06,0.3785,0.1765,0.24,15
F,0.58,0.46,0.15,0.9955,0.429,0.212,0.09,19
M,0.68,0.48,0.145,1.0115,1.23,0.237,0.305,12
F,0.27,0.465,0.92,0.38,0.381,0.61,0.315,13
M,0.55,0.45,0.13,0.92,0.37799999999999995,0.57,0.23,11
F,0.625,0.515,0.15,1.2415,0.5235,0.37,0.36,15
M,0.46,0.42,0.29,0.8075,0.3485,0.1795,0.66,11
F,0.57,0.455,0.9,1.08,0.44,0.2195,0.93,14
M,0.59,0.455,0.63,1.073,0.475,0.19,0.14,14
M,0.58,0.45,0.85,0.9209999999999999,0.35700000000000004,0.18100000000000002,0.29,13
F,0.655,0.51,0.155,1.2895,0.5345,0.2855,0.05,11
M,0.49,0.53,0.99,1.2635,0.486,0.2635,0.415,15
I,0.625,0.5,0.51,1.369,0.38,0.2185,0.37,17
M,0.625,0.5,0.15,0.953,0.18,0.2235,0.305,15
F,0.46,0.52,0.175,1.248,0.4245,0.2595,0.48,12
F,0.605,0.485,0.165,0.58,0.59,0.209,0.3,19
F,0.615,0.525,0.155,1.0385,0.42700000000000005,0.34,0.345,11
F,0.69,0.45,0.79,0.8740000000000001,0.3275,0.20199999999999999,0.305,10
F,0.55,0.44,0.18,0.8540000000000001,0.3665,0.1635,0.22,12
F,0.62,0.52,0.225,1.1835,0.37799999999999995,0.27,0.395,23
I,0.62,0.47,0.225,1.115,0.37799999999999995,0.2145,0.36,15
F,0.6,0.505,0.19,1.129,0.68,0.256,0.36,13
F,0.625,0.485,0.85,1.1745,0.59,0.25,0.08,17
M,0.56,0.47,0.175,1.105,0.4865,0.247,0.315,15
M,0.56,0.46,0.235,1.95,0.3325,0.157,0.305,12
M,0.585,0.455,0.225,2.2,0.62,0.221,0.365,15
M,0.56,0.435,0.18,0.889,0.36,0.204,0.25,11
I,0.44,0.445,0.91,0.8735,0.3005,0.209,0.275,16
M,0.68,0.53,0.185,1.1095,0.439,0.245,0.34,10
F,0.455,0.35,0.14,0.5185,0.221,0.1265,0.135,10
F,0.49,0.38,0.145,0.6725,0.249,0.18100000000000002,0.21,10
M,0.29,0.22,0.085,2.49,0.061,0.39,0.045,6
F,0.275,0.17,0.23,0.49,0.031,0.06,0.31,5
M,0.74,0.195,0.08,0.1,0.0385,0.0195,0.09,6
I,0.59,0.09,0.88,0.2795,0.1115,0.0575,0.075,9
M,0.31,0.2,0.08,0.32,0.033,0.2,0.03,5
M,0.325,0.39,0.24,0.147,0.06,0.15,0.045,4
F,0.345,0.25,0.09,0.203,0.7,0.059000000000000004,0.7,6
M,0.21,0.15,0.05,0.0385,0.0155,0.65,0.01,3
F,0.36,0.62,0.09,0.1885,0.0845,0.0385,0.055,5
F,0.365,0.26,0.76,0.218,0.0935,0.0445,0.07,9
M,0.19,0.14,0.055,0.035,0.0145,0.008,0.8,5
M,0.47,0.16,0.06,2.62,0.0265,0.0095,0.99,4
M,0.56,0.125,0.61,0.08,0.0095,0.006,0.005,4
M,0.155,0.11,0.04,0.0155,0.1,0.33,0.005,3
M,0.57,0.445,0.155,0.733,0.1,0.159,0.235,14
F,0.57,0.45,0.16,0.9715,0.3965,0.65,0.23,12
M,0.385,0.3,0.095,0.24,0.0885,0.059000000000000004,0.18,9
F,0.53,0.42,0.185,0.752,0.16,0.156,0.205,20
F,0.46,0.355,0.13,0.45799999999999996,0.192,0.1055,0.13,13
I,0.47,0.37,0.38,0.4705,0.1845,0.1055,0.155,12
F,0.435,0.62,0.11,0.38,0.12,0.63,0.11,9
I,0.47,0.13,0.14,0.4985,1.19,0.11,0.145,10
I,0.465,0.38,0.13,0.45399999999999996,0.1895,0.08,0.155,11
I,0.52,0.405,0.14,0.5775,0.49,0.145,0.179,11
M,0.29,0.23,0.075,1.13,0.043,0.0255,0.04,7
M,0.275,0.205,0.07,0.094,0.0335,0.02,0.36,5
F,0.375,0.29,0.115,0.2705,0.37,0.066,0.0885,10
F,0.5,0.375,0.14,0.604,0.27,0.1415,0.179,15
F,0.44,0.355,0.115,0.415,0.1585,0.0925,0.131,11
M,0.42,0.2,0.115,0.2885,0.56,0.057,0.1135,15
M,0.445,0.35,0.115,0.3615,0.1565,0.0695,0.11699999999999999,8
F,0.29,0.29,0.105,0.257,0.099,0.71,0.085,10
I,0.32,0.245,0.075,0.1555,0.0585,0.038,0.049,11
M,0.255,0.195,0.065,0.08,0.54,0.018000000000000002,0.027000000000000003,8
M,0.205,0.155,0.045,0.0425,0.017,0.0055,0.0155,7
I,0.565,0.36,0.16,0.36,0.22,0.53,0.23,12
I,0.58,0.425,0.18,0.875,0.3695,0.2005,0.53,11
I,0.65,0.515,0.97,1.1625,0.495,0.203,0.33,17
I,0.615,0.49,0.155,2.59,0.4145,0.195,0.345,13
I,0.56,0.42,0.165,0.8,0.335,0.19,0.25,12
I,0.48,0.37,0.57,0.47,1.36,0.53,0.155,13
I,0.485,0.39,0.125,0.17,0.1,0.141,0.12,9
I,0.64,0.385,0.15,2.81,0.2605,0.1665,0.16,10
F,0.525,0.405,0.59,0.795,0.3075,0.205,0.255,14
F,0.66,0.5,0.165,1.1905,0.4585,0.298,0.37,12
F,0.66,0.29,0.17,0.92,1.34,0.2625,0.44,13
F,0.52,0.11,0.97,0.66,0.267,0.1055,0.22,13
M,0.21,0.34,0.105,0.364,0.14800000000000002,0.01,0.02,8
I,0.16,0.07,0.12,0.659,0.2705,0.179,0.17,13
F,0.475,0.35,0.115,0.452,0.1715,0.092,0.155,11
F,0.545,0.51,0.15,0.34,0.2795,0.27,0.2185,11
M,0.47,0.16,0.13,0.5465,0.2005,0.126,0.185,14
M,0.35,0.255,0.065,0.179,0.0705,0.0385,0.06,10
I,0.485,0.355,0.13,0.581,1.0,0.132,1.0,12
I,0.435,0.33,0.125,0.406,0.1685,0.1055,0.91,12
I,0.28,0.21,0.08,0.1085,0.040999999999999995,0.66,0.0345,7
M,0.41,0.32,0.115,0.89,0.165,0.1005,0.0985,11
I,0.45,0.35,0.14,0.474,0.21,0.1,0.1275,16
I,0.45,0.345,0.135,0.72,0.1975,0.0875,0.1175,14
I,0.59,0.455,0.155,1.0659999999999998,0.382,0.2275,0.19,20
F,0.57,0.44,0.14,0.9535,0.95,0.201,0.305,17
I,0.61,0.475,0.15,0.9665,0.4145,0.2,0.12,10
M,0.73,0.1,0.14,1.133,0.5275,0.2355,0.35,11
I,0.56,0.425,0.61,0.9175,0.4005,0.07,0.26,10
I,0.585,0.435,0.175,0.982,0.4055,0.2495,0.09,10
I,0.63,0.445,0.15,0.8865,0.38299999999999995,0.209,0.99,11
F,0.79,0.48,0.47,1.3675,0.5015,0.3035,0.38,17
F,0.625,0.49,0.175,1.2329999999999999,0.5565,0.247,0.365,11
I,0.55,0.38,0.15,0.8059999999999999,0.376,0.51,0.245,14
F,0.1,0.525,0.19,0.43,0.6615,0.3435,0.435,19
I,0.33,0.355,0.32,0.4935,0.97,0.14,0.115,13
F,0.41,0.305,0.1,0.363,1.16,0.41,0.11,11
I,0.495,0.61,0.125,0.87,0.284,0.162,0.19,11
I,0.52,0.36,0.74,0.6805,0.28,0.09,0.195,10
M,0.55,0.41,0.145,2.76,1.37,0.1905,0.25,13
M,0.45,0.07,0.34,0.4625,0.16399999999999998,0.58,0.15,14
M,0.405,0.31,0.12,0.3095,0.138,0.057999999999999996,0.89,13
I,0.51,0.4,0.15,0.745,0.2865,0.1675,0.235,13
F,0.31,0.08,0.115,0.25,0.111,0.057,0.075,9
I,0.55,0.41,0.175,0.8740000000000001,0.3585,0.207,0.49,18
F,0.66,0.52,0.18,1.514,0.35,0.43,0.42,19
M,0.46,0.17,0.15,0.6995,1.27,0.153,0.24,12
I,0.575,0.455,0.18,0.8525,0.3015,0.1825,0.82,13
F,0.18,0.14,0.67,0.7135,0.2565,0.18600000000000003,0.85,9
I,0.605,0.47,0.14,0.9390000000000001,0.57,0.69,0.32,13
I,0.605,0.38,0.96,0.44,0.369,0.2255,0.65,12
F,0.3,0.42,0.195,0.981,0.5,0.6,0.335,16
I,0.535,0.42,0.145,0.9259999999999999,0.39799999999999996,0.66,0.25,17
I,0.385,0.315,0.11,0.57,0.1225,0.49,0.0835,10
F,0.39,0.3,0.1,0.265,0.1075,0.06,0.0865,13
I,0.47,0.345,0.115,0.4885,1.31,0.10800000000000001,0.166,11
I,0.515,0.39,0.14,0.5555,0.2,0.58,0.42,12
I,0.72,0.345,0.125,0.425,0.16,0.0795,0.154,13
M,0.345,0.27,0.91,0.195,0.078,0.0455,0.059000000000000004,9
F,0.485,0.37,0.86,0.45799999999999996,1.38,0.113,0.136,10
M,0.37,0.08,0.1,0.228,0.57,0.73,0.081,10
M,0.35,0.265,0.09,0.1775,1.05,0.66,0.12,12
F,0.44,0.345,0.17,0.4085,0.73,0.0825,0.1515,12
M,0.195,0.145,0.05,0.032,0.01,0.008,0.012,4
M,0.325,0.24,0.075,0.155,0.0475,0.0355,0.84,9
I,0.495,0.37,0.125,0.4775,0.185,0.54,0.16899999999999998,18
I,0.45,0.55,0.74,0.525,0.54,0.1,0.1655,15
M,0.415,0.345,0.135,0.3865,0.128,0.66,0.41,13
F,0.47,0.355,0.14,0.433,0.1525,0.095,0.152,12
M,0.32,0.24,0.59,0.17,0.0655,0.047,0.049,7
I,0.31,0.225,0.075,0.1295,0.0455,0.0335,0.044000000000000004,9
M,0.28,0.17,0.055,0.0515,0.018000000000000002,0.35,0.0195,7
M,0.345,0.255,0.23,0.16899999999999998,0.06,0.28,0.054000000000000006,10
I,0.485,0.38,0.14,0.55,0.2175,0.23,0.195,18
F,0.5,0.06,0.115,0.6785,0.2945,0.49,0.43,12
F,0.5,0.385,0.23,0.498,0.1795,0.54,0.95,17
I,0.23,0.36,0.99,0.498,0.214,0.71,0.14,15
F,0.525,0.405,0.16,0.6579999999999999,0.2655,0.1125,0.225,12
F,0.425,0.21,0.095,2.4,0.1205,0.061,0.125,10
I,0.38,0.63,0.095,0.38,0.1255,0.21,0.09,8
F,0.53,0.23,0.145,0.19,0.3845,0.61,0.265,21
M,0.34,0.59,0.085,0.1835,0.077,0.046,0.065,10
I,0.475,0.365,0.115,0.49,0.223,0.1235,0.83,9
I,0.43,0.34,0.9,0.391,0.1555,0.095,0.58,7
I,0.48,0.365,0.125,0.467,0.1895,0.0945,0.78,10
F,0.66,0.21,0.13,0.5225,0.198,0.13,0.34,9
M,0.26,0.295,0.1,0.2105,0.066,0.0525,0.075,9
M,0.355,0.265,0.09,0.168,0.05,0.040999999999999995,0.063,8
F,0.38,0.235,0.1,0.258,0.1055,0.054000000000000006,0.08,7
M,0.355,0.26,1.06,0.1905,0.081,0.49,0.055,6
F,0.44,0.345,0.12,0.48700000000000004,1.24,0.10800000000000001,0.79,14
F,0.51,0.4,0.13,0.5735,1.02,0.1365,0.41,13
F,0.325,0.3,0.89,0.17300000000000001,0.0795,0.038,0.15,7
I,0.62,0.485,0.18,1.1785,0.4675,0.2655,0.39,13
F,0.59,0.45,0.56,0.9,1.03,0.156,0.315,19
M,0.33,0.255,0.095,0.1875,0.28,0.15,0.06,7
M,0.45,0.34,0.13,0.3715,0.88,0.0795,0.105,9
I,0.33,0.33,0.12,0.34700000000000003,0.12,0.084,0.105,11
F,0.33,0.215,0.075,0.1145,0.045,0.0265,0.035,6
M,0.48,0.12,0.145,2.11,0.21600000000000003,0.13,0.17,9
I,0.46,0.35,0.12,0.4885,0.58,0.105,0.155,11
F,0.475,0.36,0.125,1.21,0.1695,0.081,0.14,9
M,0.24,0.51,0.22,0.079,0.034,0.55,0.025,5
I,0.335,0.245,0.09,0.1665,0.0595,0.04,0.06,6
F,0.47,0.35,0.68,0.466,0.1845,0.099,0.41,11
M,0.31,0.45,0.08,0.1345,0.054000000000000006,0.24,0.05,7
F,0.37,0.52,0.11,0.2305,0.0945,0.0465,0.075,10
M,0.38,0.215,0.075,0.129,0.05,0.0295,0.04,7
F,0.19,0.38,0.95,0.97,0.336,0.2315,0.4,17
F,0.615,0.515,0.17,1.14,0.4305,0.2245,0.42,16
I,0.58,0.63,0.195,2.2,0.5305,0.254,0.73,18
I,0.585,0.475,0.185,0.9585,0.4145,0.1615,0.33,11
I,0.19,0.525,0.18,1.626,0.597,0.3445,0.41,18
I,0.535,0.45,0.17,0.7809999999999999,0.3055,0.1555,0.295,11
F,0.415,0.45,0.51,1.97,0.146,0.03,0.12,10
F,0.38,0.305,0.105,0.281,0.92,0.0615,0.09,12
I,0.45,0.34,0.12,0.41200000000000003,0.1145,0.0665,0.16,19
F,0.77,0.295,0.095,2.69,0.078,0.054000000000000006,0.08,10
M,0.18,0.35,0.12,0.4835,1.48,0.14400000000000002,0.16,11
F,0.485,0.38,0.15,0.605,0.2155,0.36,0.39,15
F,0.55,0.425,0.04,0.9175,0.2775,0.243,0.335,13
M,0.45,0.35,0.145,0.5425,1.3,0.12300000000000001,0.175,13
M,0.1,0.385,0.145,0.6175,0.235,0.10800000000000001,0.215,14
F,0.67,0.49,0.155,0.67,0.2405,0.14300000000000002,0.205,17
F,0.53,0.41,0.165,0.8115,0.24,0.16899999999999998,0.75,19
M,0.43,0.39,0.15,2.08,0.225,0.124,0.81,21
F,0.49,0.385,0.15,1.09,0.24100000000000002,0.14,0.24,23
M,0.52,0.41,0.18,0.64,0.158,0.36,0.245,22
M,0.54,0.415,0.145,0.48,0.2635,0.168,0.245,12
F,0.5,0.375,0.04,1.64,0.185,0.09,0.19,11
F,0.45,0.38,0.165,0.8165,0.25,0.1915,0.37,23
F,0.37,0.275,0.19,0.2225,0.51,0.11,0.57,8
I,0.34,0.275,0.17,0.2295,0.37,0.0465,0.63,7
I,0.485,0.37,0.14,0.5725,0.204,0.1415,0.175,10
I,0.435,0.55,0.115,0.3915,0.154,0.094,0.12,7
M,0.535,0.12,0.93,0.8345,0.3175,0.1725,0.29,16
M,0.44,0.4,0.14,0.6515,0.2455,0.1665,0.185,10
M,0.42,0.44,0.185,0.909,0.344,0.2325,0.255,15
F,0.34,0.4,0.15,0.8045,0.3345,0.2125,0.21,13
F,0.535,0.405,0.96,0.927,0.71,0.11,0.345,16
F,0.525,0.4,0.9,0.7305,0.27899999999999997,0.2055,0.195,11
I,0.59,0.44,0.15,0.9555,0.366,0.2425,0.66,11
M,0.5,0.375,0.15,0.636,0.81,0.145,0.19,10
I,0.255,0.19,0.19,0.0865,0.05,0.0205,0.025,5
F,0.43,0.43,0.8,0.3865,0.1475,0.1065,0.21,11
M,0.38,0.29,0.12,0.28300000000000003,0.1175,0.05,0.29,9
I,0.165,0.11,0.02,2.69,0.0065,0.0025,0.005,4
I,0.315,0.17,0.09,0.1285,0.043,0.04,0.04,7
I,0.08,0.105,0.05,0.0175,0.005,0.07,0.31,4
M,0.28,0.43,0.1,2.67,0.0545,0.0285,0.03,5
F,0.43,0.29,0.12,0.444,0.11,0.1145,0.94,13
F,0.73,0.315,0.105,0.3515,0.1185,0.16,0.1195,16
M,0.385,0.285,0.105,0.2905,0.1215,0.0685,0.0875,12
F,0.48,0.49,0.135,0.536,0.1895,0.142,0.0,14
F,0.445,0.42,0.105,2.29,0.18,0.10300000000000001,0.94,9
M,0.395,0.295,0.115,0.316,0.1205,0.35,0.1105,12
F,0.48,0.48,0.47,2.34,0.191,0.44,0.1175,9
F,0.415,0.325,0.14,0.41700000000000004,0.1535,0.67,0.88,10
M,0.315,0.25,0.09,0.203,0.05,0.037000000000000005,0.0795,11
F,0.59,0.26,0.93,0.207,0.0775,0.0435,0.86,10
F,0.36,0.295,0.8,0.2765,1.07,0.057,0.1005,10
I,0.295,0.225,0.09,0.1105,0.0405,0.0245,0.51,7
F,0.325,0.25,0.08,0.17600000000000002,0.0595,0.0355,0.063,7
I,0.375,0.3,0.1,0.2465,0.10400000000000001,0.5,0.083,11
I,0.28,0.205,0.52,0.1135,1.06,0.0275,0.0335,7
M,0.355,0.265,0.69,0.201,0.069,0.053,0.0695,8
M,0.5,0.58,0.08,1.2,0.08,0.31,0.063,9
I,0.73,0.36,0.065,0.1035,0.0475,0.0205,0.03,7
I,0.29,0.3,0.46,0.0975,0.036000000000000004,0.31,0.035,8
I,0.25,0.28,0.06,0.0765,0.55,0.0115,0.0245,6
I,0.18,0.125,0.035,0.93,0.0095,0.04,0.27,4
I,0.15,0.1,0.025,0.015,0.64,0.004,0.005,2
I,0.16,0.11,0.025,0.018000000000000002,0.0065,0.0055,0.005,3
M,0.1,0.25,0.53,0.39,0.3925,0.228,0.293,13
M,0.555,0.44,0.15,1.092,0.68,0.71,0.04,15
M,0.525,0.41,0.13,0.99,0.3865,0.47,0.295,15
M,0.465,0.51,0.08,0.488,0.191,0.125,0.155,11
F,0.49,0.36,0.86,0.5005,0.161,0.107,0.65,17
M,0.4,0.305,0.085,1.37,1.26,0.0705,0.1,10
F,0.51,0.375,1.05,2.42,1.09,0.1195,0.81,12
M,0.505,0.4,0.125,0.77,0.2735,0.159,0.74,13
F,0.08,0.4,0.12,0.6515,0.261,0.2015,0.165,15
M,0.525,0.33,0.13,0.8295,0.2405,0.1825,0.275,11
M,0.65,0.42,1.02,0.879,1.37,0.53,0.23,13
M,0.52,0.4,0.13,0.11,1.45,0.1805,0.0,15
M,0.79,0.38,0.89,0.6559999999999999,0.22699999999999998,0.74,0.22,13
M,0.525,0.425,0.18,0.8665,0.2825,0.44,0.29,18
M,0.51,0.39,0.125,0.6565,0.262,0.49,0.66,10
M,0.11,0.385,0.115,0.669,0.2385,0.172,0.99,12
M,0.48,0.405,0.125,0.6435,0.02,0.05,0.21,12
M,0.535,0.41,0.135,2.51,0.88,0.1525,0.32,14
M,0.445,0.345,0.09,0.3795,0.14300000000000002,0.07400000000000001,0.35,10
M,0.53,0.44,0.205,0.835,0.32,0.2175,0.245,14
F,0.35,0.265,0.09,0.2065,0.078,0.057,0.19,8
F,0.535,0.42,0.15,0.7365,0.29,0.28,0.215,14
F,0.52,0.405,0.76,0.8175,0.2795,0.183,0.26,17
M,0.66,0.415,0.37,0.8425,0.275,0.09,0.76,20
F,0.53,0.42,0.13,1.001,0.34,0.51,0.265,17
I,0.72,0.45,0.22,1.676,0.6729999999999999,0.26,0.4,17
M,0.23,0.4,0.18,0.57,0.2485,0.2035,0.16,9
F,0.535,0.33,0.13,0.8055,1.21,0.6,0.28,14
M,0.695,0.515,0.7,1.5165,0.578,0.4105,0.39,15
F,0.51,0.39,0.105,0.612,0.187,0.15,0.79,13
M,0.485,0.355,0.12,0.547,0.215,0.1615,0.14,10
M,0.4,0.46,0.17,1.122,0.34700000000000003,0.3045,0.64,13
F,0.58,0.14,1.09,1.1365,0.369,0.38,0.275,13
M,0.65,0.65,0.175,1.4805,1.06,0.272,0.525,20
M,0.79,0.505,0.185,1.5275,0.37,0.03,0.35,13
M,0.43,0.525,0.155,1.1375,0.36700000000000005,0.23600000000000002,0.2,20
I,0.605,0.495,0.92,1.4369999999999998,0.469,0.2655,0.41,15
M,0.57,0.44,0.155,1.1159999999999999,0.4775,0.2315,0.27,13
M,0.72,0.43,0.12,1.0615,1.46,0.51,0.31,15
M,0.585,0.405,0.15,0.11,0.435,0.20199999999999999,0.325,15
F,0.55,0.44,0.43,0.946,0.3,0.67,0.14,16
I,0.54,0.44,0.135,0.86,0.2385,0.44,0.61,17
M,0.64,0.51,0.66,2.45,1.32,0.361,0.7,14
F,0.61,0.47,0.8,1.77,1.37,0.33,0.32,14
M,0.1,0.53,0.15,1.12,0.3365,0.1905,0.3,11
F,0.51,0.445,0.13,1.8,0.23,0.23399999999999999,0.32,13
F,0.345,0.27,0.095,0.19699999999999998,0.0665,0.05,0.07,9
F,0.55,0.43,0.155,0.785,0.289,0.22699999999999998,0.233,11
F,0.53,0.425,0.89,0.9490000000000001,0.3485,0.2395,0.278,17
F,0.53,0.455,0.165,0.9805,0.17,0.16,0.2965,11
I,0.22,0.375,0.14,0.521,0.2,0.6,0.17,8
M,0.1,0.275,0.115,0.2685,0.83,0.0825,0.085,8
M,0.455,0.34,0.135,0.462,0.1675,0.07,0.61,9
F,0.49,0.54,0.72,1.82,0.245,0.16699999999999998,0.37,10
M,0.53,0.41,0.165,0.732,0.51,0.17,0.31,11
M,0.505,0.385,0.9,0.6775,0.28,0.179,0.2,15
M,0.49,0.38,0.71,0.6385,0.2305,0.69,0.195,13
F,0.465,0.51,0.14,0.5755,0.2015,0.1505,0.19,15
F,0.47,0.36,0.145,0.4,0.32,0.1375,0.195,15
M,0.5,0.41,0.27,0.93,0.1,0.237,0.3,13
M,0.505,0.385,0.15,0.6415,0.24600000000000002,0.152,0.95,12
M,0.08,0.435,0.145,0.8815,1.01,0.20600000000000002,0.255,10
M,0.385,0.28,0.125,1.38,0.102,0.038,0.085,6
I,0.215,0.51,0.5,0.0525,0.021,0.0165,0.015,5
M,0.6,0.415,0.175,1.042,0.3295,0.05,0.08,15
F,0.515,0.39,0.13,0.5755,0.1975,0.13,0.1845,9
M,0.495,0.385,0.135,2.74,0.21100000000000002,0.1375,0.1,12
I,0.505,0.27,0.16,0.644,0.2475,0.2025,0.18,9
I,0.6,0.13,0.165,0.8875,0.309,0.71,0.262,12
I,0.57,0.465,0.16,0.8935,0.3145,0.63,0.263,10
F,0.485,0.375,0.06,0.556,0.16,0.1315,0.1685,10
I,0.74,0.37,0.18,2.11,0.1915,0.1285,0.1625,9
M,0.575,0.45,0.87,2.17,0.3275,0.7,0.256,12
M,0.58,0.465,0.44,1.0345,0.315,0.71,0.3635,12
M,0.515,0.31,0.145,0.695,0.215,0.1635,0.23399999999999999,15
M,0.53,0.56,0.08,0.7155,0.2805,0.09,0.59,11
M,0.44,0.335,0.11,0.39399999999999996,0.157,0.28,0.122,9
F,0.74,0.43,0.16,0.745,1.02,0.157,0.61,11
I,0.425,0.345,0.11,0.3665,0.5,0.11,0.11699999999999999,11
F,0.46,0.34,0.47,0.495,0.3,0.03,0.81,10
M,0.45,0.335,0.27,1.85,0.11900000000000001,0.1055,0.115,10
M,0.425,0.33,0.13,0.4405,0.152,0.0935,0.155,9
I,0.74,0.42,0.81,2.31,0.094,0.045,0.065,7
I,0.26,0.38,0.135,0.6615,0.57,0.2095,0.33,10
F,0.53,0.305,0.12,0.3185,0.1235,0.0905,0.095,7
I,0.28,0.205,1.1,0.1015,0.040999999999999995,0.03,0.03,6
