Sex,Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,Rings
M,0.68,0.55,0.71,2.11,0.223,0.16,0.235,13
F,0.42,0.14,0.21,1.5015,0.34,0.35,0.26,14
I,0.11,0.16,0.12,2.31,1.29,0.139,0.27,11
F,0.57,0.14,0.135,0.5785,0.2465,0.16,0.12,13
F,0.29,0.21,0.27,0.10099999999999999,0.036000000000000004,0.0235,0.035,8
I,0.75,0.2,0.07,1.22,0.037000000000000005,0.66,0.8,6
M,0.58,0.28,0.43,1.068,0.17,0.15,0.59,13
F,0.58,0.485,0.44,1.25,0.74,0.2435,0.7,18
F,0.54,0.15,0.16,1.39,0.94,0.19,0.89,19
F,0.24,0.47,0.09,1.99,1.12,0.02,0.375,21
I,0.575,0.45,0.73,1.98,1.14,0.3,0.54,18
M,0.57,0.24,0.31,1.19,0.66,0.16,0.81,18
M,0.79,0.47,0.155,1.57,0.4375,0.196,0.49,20
M,0.2,0.27,0.36,0.9065,0.51,0.32,0.93,18
M,0.63,0.55,0.26,2.42,0.76,0.17,0.42,22
I,0.43,0.62,0.1,0.366,0.99,0.21,0.32,13
I,0.53,0.41,0.98,2.53,0.62,0.27,0.76,11
F,0.67,0.275,0.095,0.217,0.084,0.0435,0.55,7
M,0.4,0.305,0.095,0.252,0.0915,0.26,0.7,14
I,0.15,0.3,0.09,0.14,0.43,0.0645,0.99,9
M,0.63,0.415,0.165,0.6885,1.18,0.46,0.25,13
I,0.36,0.275,0.94,0.2335,0.095,0.0525,0.085,10
F,0.48,0.26,0.1,0.192,0.84,0.0585,0.58,8
I,0.505,0.46,0.13,0.85,0.275,0.43,0.03,19
I,0.47,0.49,0.84,0.2715,0.134,0.42,0.98,10
I,0.33,0.325,0.105,0.8,0.16,0.41,0.12,10
F,0.56,0.23,0.01,1.28,0.28300000000000003,0.52,0.75,9
M,0.565,0.21,0.185,0.9815,0.38,0.136,0.39,13
M,0.24,0.22,0.185,0.73,0.72,0.64,0.59,16
M,0.4,0.61,0.175,1.0979999999999999,1.16,0.03,0.62,12
I,0.565,0.43,0.22,2.59,0.17,0.159,0.82,18
M,0.69,0.58,0.215,1.69,1.44,0.03,0.58,16
F,0.675,0.28,0.88,1.84,0.5920000000000001,0.06,0.62,16
I,0.32,0.2,0.195,1.03,0.65,0.08,0.7,17
M,0.6,0.49,0.155,0.9245,0.77,0.31,0.255,11
F,0.645,0.55,0.2,1.2915,1.14,0.3045,0.33,14
M,0.575,0.17,0.14,2.23,0.3485,0.1735,0.18,11
M,0.64,0.42,1.02,1.39,1.41,0.69,0.96,15
I,0.36,0.28,0.39,1.73,1.22,0.55,0.7,9
I,0.57,0.32,0.11,0.2965,0.12300000000000001,0.39,0.0995,10
F,0.525,0.41,0.34,1.0,0.91,0.16,0.235,11
M,0.77,0.285,1.02,2.29,0.58,0.57,0.075,11
F,0.57,0.465,0.17,0.65,0.3865,0.13,0.265,12
I,0.21,0.185,0.23,0.68,0.026000000000000002,0.018000000000000002,0.35,6
F,0.24,0.27,0.055,0.0545,0.0215,0.67,0.02,5
I,0.255,0.55,0.68,2.74,0.02,0.75,0.84,6
M,0.175,0.125,0.05,2.43,1.43,0.0035,0.77,5
F,0.67,0.35,0.19,1.3905,0.57,0.3035,0.4,12
M,0.655,0.19,0.4,2.74,0.2,0.2735,0.41,13
I,0.15,0.15,0.02,1.7445,1.18,0.4,0.47,17
F,0.675,0.555,0.87,1.4385,1.46,0.2665,0.465,21
F,0.75,0.07,0.6,0.31,0.313,0.1715,0.5,9
M,0.69,0.62,0.12,0.6459999999999999,1.38,0.47,0.46,10
I,0.49,0.34,0.22,0.38,1.46,0.0645,0.1045,9
F,0.7,0.405,1.1,0.66,0.02,0.1415,0.18100000000000002,11
M,0.545,0.32,1.07,2.37,0.15,0.72,0.14,10
M,0.53,0.31,0.03,1.12,0.261,0.1395,0.24,17
F,0.33,0.55,0.115,2.0,0.1565,0.091,0.74,9
M,0.665,0.54,0.175,0.76,0.4955,0.59,0.415,17
I,0.735,0.13,0.14,0.67,0.44,0.3405,0.87,21
M,0.66,0.17,0.53,1.07,0.39,0.52,0.4,16
I,0.2,0.17,0.98,2.29,0.96,0.6,0.75,29
M,0.41,0.54,0.99,2.61,0.3605,0.62,0.23,17
F,0.44,0.465,0.12,0.38,0.3785,0.1765,0.63,15
F,0.79,0.55,0.7,1.32,0.429,0.212,0.09,19
M,0.68,0.48,0.07,1.46,1.23,0.237,0.04,12
F,0.37,0.465,0.92,0.38,0.381,0.61,0.315,13
I,0.44,0.45,0.13,0.92,0.16,0.74,0.15,11
F,0.625,0.58,0.88,1.2415,0.5235,0.37,0.53,15
M,0.49,0.42,0.29,0.8075,0.3485,0.15,0.94,11
F,0.57,0.61,0.9,0.9,0.44,0.2195,0.91,14
F,0.23,0.455,0.71,1.073,0.475,0.19,0.14,14
I,0.58,0.45,0.85,0.9209999999999999,0.35700000000000004,0.18100000000000002,0.21,13
I,0.655,0.51,1.04,1.2895,0.18,0.2855,0.09,11
M,0.49,0.55,0.65,1.2635,0.86,0.2635,0.415,15
I,0.625,0.26,0.54,2.12,0.38,0.33,0.26,17
M,0.69,0.5,0.15,1.04,0.18,0.52,0.27,15
F,0.81,0.52,0.175,1.248,0.23,0.55,0.48,12
F,0.605,0.485,0.77,2.43,1.3,0.68,0.57,19
F,0.72,0.525,0.155,0.63,0.12,0.16,0.345,11
F,0.69,0.45,0.79,0.8740000000000001,0.92,0.20199999999999999,0.305,10
F,0.19,0.44,0.72,0.19,0.3665,0.14,0.22,12
M,0.48,0.07,0.48,1.1835,1.41,0.27,0.395,23
I,0.62,0.47,1.02,1.115,1.16,0.2145,0.87,15
F,0.45,0.505,0.19,0.72,0.68,0.256,0.36,13
I,0.625,0.485,0.9,1.1745,0.57,0.6,0.08,17
M,0.75,0.47,0.175,1.105,0.35,0.68,0.315,15
M,0.71,0.42,0.92,1.95,0.97,0.157,0.22,12
M,0.37,0.51,0.225,2.2,0.62,0.221,0.33,15
M,0.19,0.435,0.18,2.29,0.7,0.05,0.25,11
I,0.12,0.445,0.95,0.8735,0.3,0.35,0.275,16
M,0.68,0.53,0.22,1.1095,0.439,0.245,0.34,10
F,0.29,0.26,0.24,0.5185,0.221,0.55,0.31,10
F,0.49,0.38,0.25,0.6725,0.66,0.18100000000000002,0.21,10
F,0.42,0.2,0.085,0.89,0.061,0.39,0.045,6
F,0.275,0.17,0.03,0.49,0.031,0.6,1.0,5
M,0.74,0.195,0.93,2.57,0.0385,0.05,0.1,6
I,0.59,0.64,0.6,0.2795,0.59,0.23,0.075,9
I,0.31,0.2,0.08,1.87,0.65,0.2,0.03,5
M,0.325,0.39,0.75,0.147,0.06,0.15,0.045,4
F,0.4,0.25,0.09,1.09,1.0,0.059000000000000004,0.7,6
M,0.51,0.15,0.0,0.28,0.73,0.04,0.01,3
F,0.36,0.57,0.49,1.86,0.87,0.0385,0.055,5
F,0.24,0.3,0.76,2.44,0.28,0.0445,0.68,9
I,0.52,0.58,0.46,0.035,0.0145,0.21,0.27,5
M,0.47,0.16,0.88,0.05,0.0265,0.47,0.99,4
M,0.56,0.36,0.61,0.08,1.17,0.006,0.15,4
M,0.155,0.31,0.64,0.67,0.1,0.67,0.7,3
M,0.57,0.445,0.4,1.72,0.93,0.159,0.3,14
F,0.11,0.29,0.18,1.46,0.91,0.65,0.23,12
I,0.385,0.3,0.095,0.24,0.25,0.26,0.73,9
M,0.53,0.65,0.41,1.32,1.05,0.156,0.18,20
F,0.46,0.4,0.46,1.53,0.192,0.76,0.13,13
I,0.42,0.37,0.87,1.97,0.1845,0.1055,0.155,12
F,0.53,0.62,0.11,0.38,0.18,0.13,0.11,9
M,0.47,0.17,0.14,0.4985,1.19,0.11,0.145,10
I,0.45,0.38,0.13,2.2,0.47,0.4,0.28,11
F,0.52,0.61,0.39,0.5775,0.83,0.145,0.34,11
M,0.1,0.23,0.07,1.13,0.043,0.0255,0.04,7
M,0.61,0.34,0.07,0.094,0.7,0.02,0.36,5
M,0.375,0.29,0.115,1.87,0.37,0.5,0.0885,10
F,0.78,0.375,0.14,1.88,1.18,0.1415,0.12,15
F,0.25,0.61,0.55,2.09,0.1585,0.0925,0.9,11
F,0.18,0.2,0.115,0.2885,0.56,0.35,0.1135,15
F,0.445,0.35,0.115,0.3615,0.1565,0.48,0.11699999999999999,8
F,0.53,0.44,0.105,0.257,0.099,0.71,0.03,10
F,0.4,0.39,0.55,0.1555,0.81,0.038,0.049,11
F,0.255,0.13,0.065,1.7,0.54,0.58,0.027000000000000003,8
F,0.33,0.64,0.045,0.0425,0.017,0.75,0.0155,7
I,0.565,0.62,0.16,0.36,0.22,0.05,0.81,12
I,0.46,0.425,0.18,0.21,0.3695,0.2005,0.53,11
F,0.65,0.4,0.97,1.1625,0.46,0.203,0.31,17
F,0.17,0.23,0.155,2.59,0.4145,0.02,0.345,13
I,0.35,0.42,0.02,2.64,0.335,0.19,0.88,12
I,0.48,0.6,0.57,0.47,1.36,0.41,0.67,13
M,0.485,0.42,0.04,0.17,0.1,0.18,0.12,9
M,0.64,0.385,0.15,2.81,0.2605,0.08,0.22,10
M,0.4,0.29,0.59,0.795,0.3075,0.205,0.97,14
F,0.66,0.61,0.28,1.45,1.46,0.298,0.64,12
F,0.66,0.41,0.17,0.92,0.51,0.4,0.44,13
F,0.52,0.36,0.97,1.68,0.267,0.74,0.0,13
M,0.65,0.39,0.29,0.364,1.19,0.08,0.51,8
I,0.11,0.07,0.21,0.659,0.2705,0.29,0.26,13
F,0.475,0.09,0.115,1.83,0.1715,0.092,0.155,11
F,0.545,0.64,0.77,0.28,0.2795,0.27,0.2185,11
M,0.33,0.56,0.38,0.5465,1.05,0.126,0.67,14
I,0.77,0.26,0.77,0.179,1.13,0.32,0.06,10
M,0.36,0.44,0.71,0.46,0.86,0.132,0.08,12
I,0.435,0.31,0.54,0.05,0.1685,0.49,0.91,12
I,0.28,0.45,0.6,0.1085,0.040999999999999995,0.28,0.0345,7
M,0.67,0.32,0.17,0.89,1.07,0.1005,0.0985,11
I,0.45,0.27,0.14,0.474,0.56,0.1,0.28,16
I,0.14,0.345,0.135,0.28,0.14,0.0875,0.81,14
M,0.41,0.455,0.155,1.0659999999999998,0.58,0.19,0.19,20
F,0.57,0.44,0.14,0.48,0.95,0.39,0.35,17
I,0.61,0.32,0.31,2.39,0.4145,0.2,0.12,10
F,0.77,0.17,1.12,2.59,0.5275,0.2355,0.35,11
I,0.44,0.64,0.61,0.9175,0.4005,0.44,0.26,10
I,0.585,0.435,0.175,0.25,0.08,0.2495,0.94,10
I,0.63,0.445,0.22,1.17,0.62,0.42,0.99,11
F,0.74,0.34,0.75,1.3675,0.57,0.63,0.58,17
F,0.22,0.35,0.79,0.38,0.5565,0.67,0.365,11
I,0.55,0.38,0.17,0.8059999999999999,1.17,0.51,0.245,14
F,0.1,0.26,0.19,0.43,1.47,0.74,0.435,19
I,0.2,0.355,0.32,0.4935,0.0,0.14,0.84,13
F,0.41,0.305,0.1,2.39,1.16,0.3,0.11,11
M,0.35,0.26,0.125,0.87,0.39,0.162,0.19,11
M,0.55,0.36,0.05,0.6805,0.08,0.5,0.63,10
I,0.55,0.41,0.15,0.58,1.37,0.1905,0.25,13
M,0.5,0.18,0.31,2.38,0.16399999999999998,0.19,0.02,14
M,0.405,0.31,0.12,1.0,0.63,0.3,0.14,13
M,0.51,0.56,0.92,0.05,0.37,0.1675,0.77,13
I,0.31,0.08,0.4,0.25,0.111,0.057,0.7,9
I,0.55,0.41,0.175,2.01,0.3585,0.207,0.7,18
F,0.59,0.52,0.7,0.11,0.35,0.43,0.07,19
I,0.3,0.25,0.62,1.3,0.55,0.153,0.74,12
I,0.575,0.45,0.35,0.8525,0.3015,0.3,0.73,13
F,0.18,0.14,0.41,0.7135,0.81,0.18600000000000003,0.85,9
M,0.09,0.47,0.14,0.9390000000000001,0.57,0.19,0.16,13
I,0.605,0.37,0.95,0.44,0.33,0.58,0.65,12
F,0.24,0.42,0.11,0.981,0.63,0.04,0.14,16
M,0.73,0.24,0.145,2.13,0.39799999999999996,0.31,0.59,17
I,0.37,0.06,0.11,0.57,0.1225,0.52,0.17,10
F,0.39,0.47,0.1,2.43,0.54,0.06,0.0865,13
I,0.47,0.345,0.81,2.09,1.31,0.10800000000000001,0.36,11
I,0.51,0.39,0.14,0.5555,0.98,0.35,0.42,12
I,0.5,0.3,0.92,0.425,0.16,0.0795,0.98,13
M,0.345,0.27,0.91,0.195,0.43,0.0455,0.059000000000000004,9
F,0.485,0.08,0.37,0.02,1.38,0.113,0.76,10
M,0.37,0.08,0.68,0.8,0.57,0.67,0.081,10
M,0.35,0.265,0.15,0.76,0.64,0.66,0.12,12
F,0.76,0.61,0.17,1.17,0.78,0.28,0.74,12
M,0.81,0.51,0.58,0.85,0.48,0.008,0.68,4
M,0.72,0.24,0.075,1.32,0.03,0.1,0.84,9
I,0.495,0.59,0.09,0.4775,0.42,0.54,0.31,18
I,0.67,0.11,0.74,0.7,0.41,0.53,0.1655,15
M,0.415,0.345,0.53,2.04,0.128,0.1,0.14,13
I,0.66,0.17,0.41,1.32,0.1525,0.37,0.152,12
M,0.09,0.24,0.59,0.17,0.0655,0.047,0.21,7
M,0.7,0.39,0.86,1.38,0.8,0.51,0.76,9
M,0.28,0.17,0.055,1.29,1.37,0.47,0.0195,7
M,0.62,0.42,0.23,0.16899999999999998,0.92,0.28,0.94,10
I,0.24,0.38,0.99,0.55,0.2175,0.23,0.3,18
F,0.5,0.06,0.6,2.54,0.2945,0.23,0.43,12
F,0.5,0.54,0.23,0.26,0.1795,0.57,0.95,17
I,0.68,0.36,0.37,0.498,0.214,0.53,0.14,15
M,0.33,0.39,0.16,0.6579999999999999,0.2655,0.1125,0.55,12
F,0.09,0.21,0.095,1.55,0.1205,0.061,0.125,10
I,0.68,0.63,0.095,0.63,1.23,0.21,0.85,8
M,0.53,0.07,0.48,0.03,1.36,0.49,1.0,21
M,0.72,0.59,0.15,0.2,0.077,0.34,0.04,10
I,0.66,0.08,0.115,0.49,1.33,0.1235,0.83,9
I,0.43,0.34,0.02,0.35,0.56,0.06,0.33,7
M,0.34,0.14,0.125,0.15,0.1895,0.0945,0.78,10
I,0.29,0.44,0.13,2.78,0.198,0.08,0.84,9
M,0.26,0.34,0.1,2.66,0.066,0.0525,0.34,9
M,0.355,0.49,0.09,0.168,1.1,0.040999999999999995,0.063,8
I,0.6,0.34,0.1,2.37,0.87,0.054000000000000006,0.76,7
M,0.14,0.26,1.06,0.49,0.67,0.49,0.15,6
I,0.51,0.2,0.44,2.24,1.24,0.14,0.62,14
F,0.51,0.4,0.13,1.38,0.96,0.1365,0.86,13
F,0.71,0.43,0.33,2.22,0.0795,0.038,0.65,7
M,0.25,0.47,0.04,0.03,0.4675,0.7,0.71,13
M,0.59,0.25,0.56,0.9,1.03,0.156,0.11,19
I,0.33,0.13,0.095,0.29,0.18,0.71,0.07,7
M,0.45,0.34,0.13,0.65,0.74,0.0795,0.105,9
I,0.33,0.33,0.12,0.34700000000000003,0.12,0.17,0.57,11
F,0.72,0.4,0.42,0.1145,0.75,0.0265,0.035,6
I,0.48,0.12,0.51,0.17,0.79,0.13,0.37,9
I,0.46,0.35,0.03,2.74,0.58,0.25,0.15,11
F,0.08,0.36,0.125,1.21,0.1695,0.49,0.32,9
F,0.77,0.42,0.08,2.46,0.23,0.55,0.33,5
I,0.08,0.34,0.59,0.14,0.97,0.08,0.41,6
F,0.27,0.35,0.42,0.466,1.29,0.71,0.41,11
M,0.31,0.45,1.05,1.86,1.02,0.24,0.05,7
I,0.37,0.52,1.01,1.28,0.0945,0.0465,0.22,10
I,0.38,0.61,0.075,0.129,0.05,0.55,0.04,7
M,0.76,0.38,0.37,0.03,0.93,0.2315,0.4,17
F,0.615,0.515,0.17,2.67,0.43,0.53,0.42,16
I,0.57,0.63,0.195,2.2,0.5305,0.48,0.73,18
I,0.71,0.475,0.185,0.9585,0.0,0.63,0.59,11
I,0.8,0.525,0.26,1.626,0.12,0.3445,0.42,18
F,0.535,0.62,0.17,0.7809999999999999,0.3055,0.1555,0.78,11
F,0.51,0.26,0.75,2.71,0.146,0.03,0.9,10
M,0.38,0.305,0.62,1.87,0.92,0.0615,0.8,12
F,0.13,0.65,0.0,1.26,0.1145,0.53,0.16,19
I,0.77,0.295,0.62,2.69,0.078,0.17,0.08,10
M,0.24,0.58,0.12,2.69,1.48,0.14400000000000002,0.31,11
F,0.71,0.38,0.36,0.605,0.2155,0.19,0.39,15
F,0.55,0.33,1.0,2.58,0.2775,0.34,0.69,13
F,0.18,0.61,0.29,0.5425,0.04,0.12300000000000001,0.175,13
M,0.21,0.385,0.41,1.9,0.235,0.66,0.06,14
F,0.67,0.49,0.6,2.63,1.46,0.02,0.205,17
I,0.69,0.41,0.76,0.0,1.02,0.06,0.03,19
M,0.43,0.53,0.15,2.08,0.225,0.71,0.42,21
F,0.19,0.17,0.15,2.53,0.24100000000000002,0.14,0.24,23
I,0.52,0.31,0.18,1.56,0.62,0.36,0.92,22
M,0.54,0.415,0.145,0.48,0.2635,0.168,0.245,12
I,0.5,0.39,0.97,1.45,0.47,0.09,0.19,11
F,0.45,0.38,1.06,1.0,0.98,0.1915,0.29,23
F,0.45,0.275,0.42,0.2225,1.41,0.26,0.85,8
I,0.34,0.2,0.52,0.2295,0.37,0.0465,0.92,7
M,0.45,0.09,0.14,0.5725,0.37,0.04,0.175,10
I,0.26,0.28,0.83,0.3915,0.92,0.06,0.77,7
I,0.42,0.63,0.93,0.8345,0.09,0.1725,0.29,16
F,0.69,0.57,0.14,0.82,0.59,0.08,0.16,10
M,0.23,0.46,1.12,0.909,0.344,0.7,0.65,15
F,0.34,0.29,1.07,0.8045,0.66,0.2125,0.0,13
F,0.4,0.43,0.96,0.67,0.71,0.63,0.58,16
I,0.525,0.11,1.06,0.03,1.2,0.21,0.15,11
I,0.53,0.64,0.97,0.25,0.12,0.3,0.16,11
I,0.5,0.62,0.74,2.68,0.81,0.145,0.03,10
M,0.81,0.21,0.19,0.0865,0.05,0.0205,0.94,5
F,0.43,0.63,0.36,0.3865,0.1475,0.55,0.18,11
F,0.16,0.64,0.12,0.28300000000000003,0.1175,0.05,0.29,9
I,0.35,0.38,0.02,2.69,0.0065,0.0025,0.005,4
M,0.315,0.16,0.09,1.32,0.69,0.04,0.04,7
I,0.34,0.105,0.05,0.0175,0.01,0.51,0.09,4
F,0.28,0.43,0.1,1.12,0.0545,0.0285,1.0,5
F,0.43,0.46,0.12,1.46,0.11,0.1145,0.94,13
I,0.73,0.315,0.77,0.57,0.1185,0.5,0.1195,16
I,0.385,0.285,0.62,2.11,0.1215,0.0685,0.52,12
F,0.64,0.07,0.88,0.536,0.45,0.142,0.12,14
F,0.445,0.4,0.46,0.04,0.18,0.10300000000000001,0.91,9
M,0.12,0.295,0.115,1.03,0.1205,0.35,0.26,12
F,0.48,0.48,0.13,2.34,0.191,0.59,0.1175,9
F,0.415,0.325,0.17,2.74,0.1535,0.67,0.88,10
I,0.28,0.25,0.22,0.203,0.37,0.037000000000000005,0.02,11
F,0.59,0.34,0.93,0.207,1.34,0.0435,0.12,10
M,0.36,0.295,0.98,0.2765,1.07,0.057,0.7,10
I,0.295,0.225,0.09,0.1105,0.5,0.65,0.02,7
I,0.325,0.63,1.02,1.39,0.63,0.0355,0.12,7
I,0.375,0.3,0.1,0.74,0.10400000000000001,0.5,0.86,11
F,0.28,0.18,0.52,0.1135,1.02,0.0275,0.13,7
M,0.44,0.265,0.6,1.73,1.29,0.5,0.0695,8
M,0.37,0.58,0.68,1.55,0.08,0.12,0.063,9
I,0.22,0.55,1.08,0.1035,0.0475,0.0205,0.29,7
F,0.29,0.3,0.91,0.0975,0.7,0.31,0.28,8
I,0.25,0.56,0.06,0.0765,0.13,0.37,0.0245,6
F,0.44,0.125,0.25,0.93,1.02,0.69,0.66,4
M,0.15,0.1,0.025,0.015,1.35,0.31,0.38,2
I,0.16,0.43,0.025,2.41,0.47,0.44,0.005,3
M,0.7,0.52,0.24,0.39,1.33,0.2,0.293,13
M,0.74,0.44,0.15,0.93,0.37,0.71,1.0,15
M,0.66,0.41,0.13,0.99,0.3865,0.01,0.295,15
M,0.61,0.09,0.85,1.74,0.24,0.55,0.155,11
F,0.46,0.36,0.14,1.4,0.161,0.107,0.65,17
F,0.4,0.55,0.62,2.26,1.26,0.0705,0.1,10
F,0.11,0.375,0.78,0.74,1.09,0.1195,0.24,12
M,0.505,0.4,0.125,0.46,0.2735,0.159,0.74,13
F,0.08,0.4,0.49,0.73,0.261,0.38,0.61,15
F,0.525,0.58,0.13,0.8295,0.06,0.09,0.05,11
I,0.77,0.32,0.35,2.54,1.15,0.03,0.23,13
M,0.52,0.4,0.13,2.38,0.09,0.36,0.18,15
F,0.79,0.38,0.59,1.8,0.4,0.74,0.51,13
M,0.525,0.27,0.5,0.8665,0.2825,0.44,0.67,18
M,0.51,0.39,0.125,0.6565,0.262,0.16,0.34,10
M,0.11,0.385,0.115,0.669,0.18,0.172,0.99,12
F,0.48,0.43,0.96,0.6435,0.02,0.53,0.21,12
F,0.67,0.41,0.135,0.54,0.88,0.1525,0.4,14
M,0.445,0.17,0.09,0.3795,1.16,0.16,0.38,10
M,0.53,0.44,0.78,0.88,0.32,0.2175,0.67,14
F,0.35,0.265,0.09,0.2065,0.97,0.057,0.35,8
F,0.35,0.07,0.88,2.31,0.29,0.23,0.215,14
F,0.3,0.405,0.56,1.85,1.41,0.12,0.85,17
I,0.14,0.2,0.92,1.32,0.275,0.09,0.76,20
F,0.53,0.42,0.68,0.3,0.27,0.19,0.265,17
I,0.21,0.34,0.94,1.676,0.6729999999999999,0.18,0.98,17
M,0.38,0.4,0.18,0.18,0.2485,0.2035,0.16,9
F,0.45,0.21,0.13,0.8055,1.21,0.6,0.35,14
F,0.695,0.515,0.7,0.47,0.25,0.07,0.68,15
F,0.51,0.43,0.75,0.612,0.48,0.46,0.79,13
M,0.485,0.63,0.95,0.547,0.215,0.1615,0.14,10
F,0.75,0.12,0.17,1.122,0.34700000000000003,0.07,0.8,13
F,0.54,0.14,0.89,0.37,0.369,0.64,0.275,13
F,0.51,0.32,0.175,1.54,1.47,0.66,0.525,20
M,0.43,0.505,0.18,1.7,0.37,0.03,0.35,13
F,0.43,0.525,0.155,1.17,0.98,0.23600000000000002,0.71,20
I,0.09,0.495,0.92,0.99,0.469,0.2655,0.26,15
M,0.12,0.44,0.35,0.38,0.4775,0.59,0.27,13
F,0.72,0.43,0.14,1.0615,1.46,0.51,0.31,15
M,0.67,0.2,0.04,0.11,0.65,0.04,0.29,15
M,0.65,0.44,0.55,1.18,0.84,0.71,0.25,16
I,0.54,0.44,0.135,0.86,0.2385,0.44,0.61,17
F,0.09,0.51,0.66,2.45,1.32,0.361,0.9,14
M,0.61,0.41,0.73,1.42,1.37,0.2,0.1,14
M,0.73,0.53,1.09,1.12,0.3365,0.71,0.3,11
F,0.25,0.445,0.29,2.28,0.23,0.23399999999999999,0.32,13
I,0.345,0.27,0.095,2.23,0.0665,0.74,0.43,9
F,0.69,0.43,1.0,2.78,1.4,0.22699999999999998,0.83,11
F,0.61,0.425,0.64,0.2,0.3485,0.16,0.278,17
I,0.69,0.455,0.1,1.46,0.96,0.21,0.2965,11
I,0.76,0.375,0.14,0.521,0.2,0.48,0.17,8
I,0.56,0.275,0.115,2.0,0.83,0.33,0.085,8
M,0.455,0.55,0.68,0.462,0.81,0.26,0.98,9
F,0.62,0.54,0.91,1.82,0.95,0.16699999999999998,0.37,10
I,0.2,0.41,0.88,2.28,0.51,0.26,0.59,11
M,0.59,0.33,0.68,0.6775,0.28,0.75,0.2,15
M,0.49,0.35,0.71,0.95,1.34,0.69,0.71,13
F,0.465,0.2,0.14,0.5755,1.27,0.57,0.23,15
F,0.47,0.6,0.39,0.12,0.32,0.58,0.195,15
F,0.5,0.09,0.27,0.93,0.57,0.237,0.3,13
M,0.19,0.12,0.15,0.6415,0.66,0.62,0.95,12
M,0.25,0.435,0.76,0.8815,1.01,0.20600000000000002,0.255,10
F,0.57,0.12,0.125,1.38,0.102,0.38,0.085,6
I,0.215,0.3,0.64,0.0525,1.13,0.27,0.015,5
M,0.1,0.29,0.26,1.042,1.02,0.03,0.08,15
F,0.74,0.39,0.13,0.5755,1.45,0.57,0.77,9
M,0.56,0.45,0.135,2.19,0.4,0.1375,0.24,12
I,0.505,0.27,0.16,0.644,1.26,0.72,0.18,9
I,0.09,0.13,0.165,0.8875,0.309,0.71,0.03,12
I,0.64,0.465,0.74,0.22,0.78,0.63,0.263,10
F,0.485,0.3,0.06,0.44,1.18,0.44,0.65,10
I,0.74,0.22,0.28,2.11,0.16,0.05,0.7,9
M,0.27,0.45,0.53,0.02,0.3275,0.7,0.256,12
M,0.58,0.465,0.89,2.14,0.12,0.71,0.14,12
F,0.61,0.57,0.145,0.695,0.215,0.14,0.23399999999999999,15
I,0.31,0.47,0.5,0.7155,1.06,0.61,0.43,11
M,0.67,0.335,0.11,1.42,0.39,0.28,0.2,9
F,0.35,0.43,0.16,0.745,1.05,0.3,0.61,11
I,0.75,0.45,0.11,2.13,1.38,0.11,0.42,11
F,0.46,0.34,0.73,1.59,0.3,0.06,0.58,10
M,0.37,0.335,0.27,2.45,0.11900000000000001,0.1055,0.115,10
I,0.425,0.33,0.32,0.4405,0.08,0.05,0.155,9
I,0.74,0.42,0.81,2.31,0.094,0.045,0.7,7
I,0.15,0.54,0.74,1.38,0.08,0.2095,0.33,10
M,0.53,0.3,0.12,1.24,1.09,0.64,0.095,7
I,0.28,0.205,1.1,0.1015,0.040999999999999995,0.75,0.03,6
F,0.48,0.55,0.125,0.759,0.2125,0.29,0.1,15
M,0.54,0.34,0.23,1.5,0.89,0.07,0.13,10
I,0.69,0.06,0.5,0.807,1.47,0.179,0.48,12
I,0.23,0.12,0.14,1.9,0.21,0.12,0.45,12
I,0.39,0.64,0.13,1.07,0.165,0.54,0.18,21
M,0.4,0.175,0.34,2.44,0.45,0.67,0.018000000000000002,6
I,0.32,0.29,0.38,0.11,0.67,0.72,0.023,5
F,0.37,0.58,0.61,1.28,0.48,0.29,0.0535,7
I,0.74,0.44,0.89,1.36,0.16,0.0345,0.049,7
M,0.335,0.31,0.08,0.183,0.82,0.66,0.53,6
I,0.35,0.51,0.09,0.23,0.075,0.69,0.062,6
M,0.5,0.42,0.16,0.46,1.28,0.048,0.36,6
I,0.4,0.3,0.82,0.56,0.37,0.064,0.09,7
I,0.365,0.275,0.66,0.24,0.10800000000000001,0.29,0.26,7
M,0.56,0.55,0.14,2.46,1.25,0.51,0.0615,6
I,0.59,0.53,0.84,0.1375,0.78,0.55,0.42,7
M,0.8,0.26,0.095,0.55,0.14300000000000002,0.0635,0.086,6
I,0.73,0.3,0.06,0.2895,1.0,0.063,0.43,7
I,0.395,0.29,0.7,1.78,1.16,0.04,0.51,7
I,0.395,0.29,0.095,0.304,0.127,0.71,0.077,6
I,0.44,0.31,0.07,1.41,1.05,0.39,0.78,6
F,0.69,0.54,0.1,0.39399999999999996,0.82,0.0655,0.106,6
I,0.415,0.38,1.02,1.81,0.55,0.26,0.66,7
I,0.65,0.305,0.1,0.5,0.156,0.35,0.48,6
F,0.49,0.325,0.1,2.61,1.24,0.0,0.0945,6
M,0.67,0.365,0.04,2.67,0.94,0.01,0.59,9
I,0.445,0.335,0.1,0.92,0.03,0.1,0.48,7
I,0.54,0.26,0.22,0.9,0.8,0.1,0.71,7
I,0.81,0.54,0.6,2.47,0.245,0.1405,0.72,8
F,0.48,0.375,0.12,0.5805,0.13,0.18,0.85,8
F,0.67,0.29,0.125,0.5465,0.22899999999999998,0.21,0.08,9
