type,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
red,10.11,0.5,0.36,2.8,0.32,161.56,112.0,0.99,3.19,1.69,12.6,8
white,6.1,1.49,0.58,5.0,0.039,36.0,106.14,0.9909,3.91,1.08,12.3,8
red,6.8,0.44,0.89,5.1,0.047,68.17,244.91,1.01,3.01,0.65,8.2,4
white,10.04,0.34,0.3,45.65,0.054000000000000006,125.32,98.31,0.9982,3.19,0.49,9.3,5
white,7.1,0.15,0.73,26.82,0.055,40.29,273.3,0.9988,3.12,0.49,14.68,5
white,5.46,0.32,0.96,7.2,0.57,47.0,180.0,0.9961,3.08,0.47,8.8,5
red,6.5,0.41,0.33,2.99,0.21,51.0,190.0,0.9978,3.07,1.21,9.7,6
white,7.2,1.07,0.35,48.57,0.057999999999999996,22.46,154.92,0.9979,2.98,0.48,9.0,7
white,7.2,1.39,0.39,20.66,0.057999999999999996,127.97,48.94,1.01,2.84,1.28,9.0,7
red,7.2,0.73,0.39,21.59,0.057999999999999996,1.87,155.2,0.9979,2.98,0.48,14.87,7
red,7.2,0.57,0.91,14.2,0.06,49.0,192.0,0.9979,2.98,0.81,10.94,7
white,6.29,0.85,0.31,11.59,0.040999999999999995,199.01,184.77,0.9945,3.47,0.46,10.5,6
red,7.4,0.28,0.7,19.8,0.066,53.0,195.0,1.04,2.96,0.44,9.1,5
white,6.2,0.28,0.22,44.51,0.02,26.0,240.07,0.9957,3.48,0.64,13.85,7
red,11.17,0.82,0.38,1.6,0.57,34.0,182.0,1.01,3.89,0.38,14.58,3
red,8.05,1.06,0.27,61.6,0.046,286.88,175.0,1.02,3.37,0.54,9.4,6
red,8.3,0.1,0.7,65.78,0.045,33.0,169.0,1.03,3.72,0.57,9.4,5
white,7.2,0.45,0.46,26.24,0.040999999999999995,82.0,187.0,0.9932,3.19,1.93,11.2,7
white,13.38,0.77,0.44,11.3,0.046,65.0,137.52,0.997,3.17,0.45,10.0,6
white,6.7,0.17,0.5,2.1,0.18,27.0,122.0,0.9923,3.15,0.45,10.3,6
red,12.64,0.43,0.0,1.6,0.063,119.7,87.0,1.01,3.56,0.67,10.8,6
red,8.34,1.1,0.35,2.69,0.05,130.77,164.79,1.04,3.52,0.56,13.22,6
white,11.47,0.41,0.0,33.33,0.48,273.34,349.94,0.9914,3.58,0.67,10.8,6
white,12.65,0.29,0.21,1.3,0.03,39.14,161.69,0.9914,3.32,1.0,13.41,6
white,7.3,0.41,0.24,15.25,0.057,41.0,163.0,0.9949,3.13,0.41,9.9,6
white,8.82,0.41,0.24,24.23,0.057,173.85,163.0,0.99,3.2,1.13,10.34,6
red,9.41,0.43,0.24,42.6,0.5,40.0,169.52,1.0,3.2,1.22,14.17,5
white,7.3,0.4,0.24,45.63,0.38,41.0,46.81,0.995,3.2,0.86,10.09,6
white,11.26,0.33,0.27,61.9,0.32,30.0,134.0,0.9927,3.2,0.59,11.18,7
red,6.2,0.31,1.2,64.36,0.037000000000000005,224.91,148.0,0.9928,3.63,0.41,10.4,6
red,14.77,0.36,0.27,2.1,0.035,106.74,439.37,0.9917,2.95,1.63,11.5,7
white,5.0,0.81,0.14,8.3,0.44,35.0,164.0,0.99,3.53,0.51,14.3,8
red,9.95,0.25,0.41,3.7,0.47,37.0,406.38,1.01,3.36,0.45,14.41,6
white,5.7,0.36,1.33,48.91,0.33,264.55,166.0,0.9941,2.75,0.27,10.0,6
red,5.8,0.44,1.41,6.6,0.5,50.0,167.0,0.9941,3.73,1.12,10.0,5
red,5.32,0.85,0.31,1.1,0.58,42.0,127.0,0.9934,3.09,1.74,9.1,6
white,6.8,1.23,0.34,4.7,0.031,140.98,134.0,0.9927,3.59,1.5,11.74,6
white,14.49,1.38,0.81,7.7,0.031,36.0,135.0,0.9938,2.81,1.61,13.14,5
white,6.56,0.3,0.47,7.85,0.03,19.0,133.0,0.99,3.52,0.43,11.5,7
white,9.6,0.52,0.25,8.02,0.04,217.59,338.54,0.9934,3.54,0.83,10.1,6
white,15.85,0.1,0.24,14.16,0.56,203.93,65.0,0.9927,3.61,0.61,12.27,7
white,6.6,0.63,0.35,52.0,0.26,182.29,135.0,1.03,3.19,0.37,10.5,5
red,6.8,0.25,0.82,21.26,0.34,34.0,134.0,0.9927,3.21,0.38,10.6,6
white,6.8,0.28,1.27,57.58,0.031,268.2,137.0,0.9946,3.16,0.43,10.4,6
white,8.3,0.22,0.33,17.66,0.046,253.05,294.31,1.0,3.31,1.77,11.4,5
white,7.5,0.27,0.97,21.39,0.057,51.0,313.0,0.99,3.18,1.55,10.97,5
white,7.9,0.26,0.94,15.15,0.44,241.29,339.77,0.9976,2.96,0.6,10.0,6
white,7.2,0.83,0.23,6.3,0.039,221.25,143.0,1.0,2.87,0.61,10.0,6
white,6.5,0.28,0.15,55.59,0.042,55.0,107.19,1.0,3.23,0.5,8.12,6
red,11.1,1.14,0.41,1.3,0.036000000000000004,38.1,85.0,1.03,3.36,0.51,10.4,5
red,12.66,0.32,0.35,4.8,0.03,34.0,101.0,0.9912,3.36,0.6,13.46,8
white,6.73,0.24,1.51,4.6,0.05,104.16,135.0,1.03,3.35,0.39,10.6,5
white,6.3,0.23,0.3,18.52,0.033,16.0,40.42,0.9906,2.78,0.4,11.8,6
red,6.5,1.46,0.34,21.25,0.17,30.0,183.75,0.9954,3.11,0.44,9.42,5
white,5.6,0.26,0.28,5.7,0.15,12.0,80.0,1.0,3.95,1.86,10.8,5
white,14.87,0.9,1.4,1.8,0.48,225.23,91.0,1.03,3.28,0.4,11.8,6
white,12.74,0.23,1.55,41.41,0.16,15.0,317.88,0.991,3.32,0.96,11.2,6
white,5.8,1.03,0.84,65.36,0.045,55.0,170.0,1.02,3.28,0.42,9.3,6
white,10.22,0.26,0.79,3.12,0.52,242.61,139.0,1.04,3.21,1.69,11.65,5
white,6.6,0.73,1.56,24.5,0.049,49.0,141.0,1.0,3.43,0.85,10.2,7
white,10.34,0.2,1.54,7.8,0.045,27.0,153.0,0.9964,2.92,0.55,9.0,7
white,8.0,0.24,0.36,1.5,0.15,17.0,234.17,0.9948,3.2,0.54,10.0,6
red,6.4,0.26,0.74,9.7,0.044000000000000004,179.52,93.31,0.9962,3.18,0.47,9.1,6
white,5.4,1.11,0.02,18.64,0.053,46.0,144.0,1.03,3.29,0.44,10.0,5
white,5.4,1.39,1.27,3.0,0.052000000000000005,170.83,145.0,1.01,3.29,0.75,10.17,6
white,4.97,0.145,0.33,58.44,0.33,33.0,131.0,0.99,3.78,0.4,8.03,6
white,9.81,0.34,0.1,1.3,0.36,20.0,68.0,1.03,3.18,0.51,11.2,7
white,10.65,1.51,0.63,15.6,0.18,109.4,380.73,0.9995,3.9,0.44,8.8,6
white,7.8,0.16,0.46,9.2,0.052000000000000005,38.0,439.93,0.998,3.15,1.35,8.27,6
white,7.6,0.17,0.45,11.2,0.44,161.15,137.0,0.997,3.15,0.47,10.0,5
white,6.3,0.12,1.17,10.94,0.19,47.0,146.0,0.99,3.79,0.83,11.4,7
white,7.3,0.33,0.4,31.61,0.038,32.0,138.0,1.03,3.03,0.3,11.9,7
white,15.37,0.95,0.3,11.34,0.3,27.0,81.53,0.99,3.14,0.51,11.79,6
white,14.55,0.33,0.4,29.45,0.038,231.96,36.11,0.992,3.03,1.55,11.9,7
white,5.8,0.4,0.42,36.56,0.047,32.35,245.0,0.9937,3.25,0.31,9.97,6
white,7.3,0.22,0.37,21.01,0.063,48.0,191.0,0.9978,3.69,0.38,9.0,6
white,9.53,0.22,1.12,14.3,0.063,48.0,326.8,1.04,2.89,0.84,9.0,6
red,3.89,0.35,0.33,1.1,0.05,24.0,155.45,1.02,3.15,0.78,9.5,6
white,10.0,0.37,0.58,50.32,0.05,37.57,152.0,0.9940000000000001,3.0,1.83,10.4,6
white,6.9,0.24,0.68,4.7,0.06,152.97,161.0,0.9935,3.67,0.59,10.6,6
white,6.4,1.57,0.81,14.49,0.047,166.96,228.37,1.04,3.28,1.22,12.68,6
red,5.42,0.45,0.35,17.58,0.43,9.62,84.0,1.0,3.15,1.92,8.9,5
red,6.8,1.14,0.3,4.09,0.05,40.0,127.0,1.03,3.4,1.21,9.7,6
white,8.58,0.22,1.6,14.3,0.063,48.0,274.06,1.0,2.89,0.38,9.0,6
white,6.8,0.16,0.09,62.02,0.49,70.69,414.62,1.03,3.49,1.4,11.4,7
red,14.1,0.26,0.53,57.35,0.027999999999999997,29.0,113.0,0.9912,3.74,0.71,11.07,7
red,6.0,1.36,0.27,1.5,0.15,40.0,65.09,0.9923,3.33,1.76,10.8,6
white,6.9,1.32,0.21,1.0,0.053,267.12,148.0,0.9927,3.12,0.38,9.4,6
white,,0.29,0.02,61.25,0.13,10.09,178.0,0.9931,3.17,0.64,10.6,6
white,7.1,0.39,0.29,12.5,0.044000000000000004,26.0,153.24,0.9941,3.39,0.29,11.6,5
white,15.01,0.89,0.72,1.0,0.36,94.79,148.0,0.9927,3.03,1.68,9.4,6
red,4.35,1.4,1.55,4.35,0.049,109.15,431.87,1.01,3.7,0.64,13.24,6
white,14.38,0.905,0.19,0.8,0.33,262.36,406.28,1.02,2.88,0.56,10.0,5
white,7.2,0.8,1.55,2.4,0.048,30.0,149.0,0.9936,3.1,0.51,10.2,6
white,5.1,0.33,0.22,11.09,0.05,18.0,87.05,1.04,3.74,0.38,12.5,7
white,6.16,1.38,1.36,20.23,0.44,132.38,398.12,0.9893,2.93,0.38,10.11,7
red,6.4,0.27,0.28,1.5,0.55,12.0,230.81,1.0,3.32,0.51,8.98,7
red,8.85,0.22,0.69,1.4,0.37,21.0,98.0,0.9924,3.15,0.46,10.0,7
white,12.33,0.32,0.5,2.6,0.049,150.1,381.41,0.9927,3.22,1.49,9.99,6
white,6.4,0.83,0.87,1.5,0.25,12.0,422.15,0.9919,2.85,0.51,10.4,7
white,7.3,1.33,0.17,1.4,0.045,21.0,98.0,0.9924,3.93,0.7,11.49,7
white,13.8,1.36,0.26,2.27,0.57,48.0,179.0,1.0,3.23,0.52,9.0,6
white,7.5,0.35,1.47,9.6,0.051,26.0,349.94,0.9969,3.12,1.1,9.56,6
white,7.2,0.38,0.27,2.4,0.45,30.0,9.6,1.0,3.71,0.51,11.41,6
white,6.0,0.36,0.39,8.34,0.39,75.09,142.64,1.02,3.38,0.39,11.3,7
white,14.23,0.68,1.6,62.14,0.027000000000000003,18.0,387.91,1.0,3.84,0.38,12.5,7
white,5.0,0.17,0.33,1.5,0.026000000000000002,24.0,115.0,1.02,3.18,0.39,10.8,7
red,6.3,0.26,0.07,55.18,0.54,82.5,260.0,0.9941,3.12,0.66,10.1,5
white,13.34,0.17,0.32,5.4,0.51,29.0,140.0,0.995,3.01,0.46,8.53,6
white,14.17,1.08,0.38,14.9,0.032,60.0,402.43,0.9983,3.46,0.61,9.3,7
white,6.79,1.37,0.38,14.9,0.032,60.0,181.0,0.9983,3.18,0.98,9.3,7
white,6.5,1.16,0.17,1.1,0.19,13.0,265.17,0.9916,3.0,0.46,12.21,5
white,6.1,0.55,0.71,9.8,0.031,19.0,125.0,1.03,3.36,1.54,10.2,6
red,7.3,0.25,0.43,51.97,0.021,42.54,69.0,0.99,3.08,0.89,13.23,6
white,4.4,0.37,0.56,11.8,0.06,62.0,278.18,0.9976,3.67,0.44,8.8,5
white,15.49,0.27,0.12,11.85,0.04,31.96,168.0,0.99,3.9,0.48,10.0,5
white,8.2,0.28,0.42,1.8,0.031,30.0,116.46,0.9917,3.09,0.39,8.37,5
white,12.94,0.09,0.3,1.5,0.36,35.0,107.0,0.9917,3.46,0.5,11.4,6
white,14.11,0.26,1.12,39.65,0.07,52.0,168.0,1.0,3.78,0.44,9.4,5
white,6.4,0.19,0.35,1.42,0.51,32.0,60.3,0.99,3.3,0.23,14.26,6
red,9.45,0.2,0.4,1.5,0.56,35.0,107.0,1.0,3.46,1.35,9.24,6
red,9.19,0.08,0.51,3.05,0.044000000000000004,191.59,163.0,1.04,3.19,0.44,8.8,5
white,15.38,0.35,0.5,6.82,0.32,22.0,108.0,1.01,3.75,0.52,14.38,5
white,7.1,0.27,0.31,32.88,0.046,55.0,139.81,1.0,2.84,0.56,14.57,5
white,6.8,0.22,0.31,6.3,0.035,123.31,170.0,1.01,3.24,0.66,12.6,6
white,10.77,0.27,0.12,1.3,0.38,87.0,168.0,0.992,3.18,0.41,10.98,5
white,5.02,0.28,1.62,31.34,0.031,40.0,99.0,0.9896,3.39,1.29,12.8,7
white,8.81,0.49,0.81,4.0,0.21,13.0,125.0,1.0,3.17,1.99,9.4,5
white,6.3,0.14,0.39,12.23,0.044000000000000004,26.0,221.13,0.992,3.2,0.53,10.13,6
red,6.82,0.09,0.14,1.8,0.36,155.8,93.0,0.9917,3.09,0.37,11.4,5
red,11.83,0.25,0.28,17.14,0.038,147.01,109.8,1.0,3.12,0.47,9.0,6
white,7.33,1.14,0.91,12.7,0.04,274.34,191.4,1.0,3.3,0.79,9.6,6
red,7.2,0.19,1.17,1.2,0.56,32.0,50.94,0.9918,3.16,1.15,9.73,5
white,12.42,0.19,0.39,50.67,0.036000000000000004,143.51,85.0,0.9918,3.16,0.5,9.65,5
white,7.2,1.18,0.39,18.95,0.038,42.0,197.23,0.9999,2.97,0.47,9.0,6
white,7.3,0.28,0.29,0.92,0.11,38.0,401.21,0.998,3.3,0.79,9.6,6
white,7.4,1.26,0.27,1.2,0.040999999999999995,27.0,99.0,0.9927,3.55,0.33,9.8,6
white,6.8,0.26,1.21,7.7,0.17,57.0,199.57,1.02,3.1,1.77,8.64,5
white,7.4,0.88,0.27,1.2,0.040999999999999995,27.0,410.21,1.0,3.19,0.86,9.8,6
white,7.4,0.31,0.28,1.6,0.59,170.04,7.36,1.03,3.31,0.56,10.13,6
red,7.0,0.22,0.94,45.7,0.03,277.03,302.95,1.04,3.16,1.01,12.7,7
white,7.0,0.21,0.84,8.7,0.46,37.0,201.04,1.03,3.25,0.91,10.4,6
red,13.0,0.21,0.81,8.6,0.045,48.65,221.0,1.02,3.25,0.54,14.35,6
white,7.0,0.21,0.06,13.1,0.045,152.8,221.0,0.9954,3.72,0.68,10.94,6
white,6.9,1.45,0.63,4.59,0.047,47.0,385.71,0.9954,3.34,1.62,10.86,7
white,15.22,0.21,0.28,8.7,0.045,37.0,227.55,1.02,3.25,0.61,10.4,6
white,7.0,0.21,1.05,56.91,0.045,54.29,355.45,0.9954,3.25,1.83,8.33,6
white,7.67,0.29,1.1,13.3,0.053,48.0,194.0,1.02,3.09,1.57,8.12,5
white,7.8,0.84,0.43,1.2,0.051,199.35,292.86,1.0,3.69,0.46,8.24,5
red,7.1,0.31,0.47,13.6,0.58,267.27,48.23,0.9978,2.76,0.49,9.3,5
white,4.93,0.29,0.13,13.3,0.56,48.0,194.0,1.03,3.09,1.26,10.23,5
white,6.4,1.46,0.1,1.1,0.048,19.0,84.0,0.9927,3.21,1.66,9.8,5
red,13.43,1.13,0.74,38.01,0.045,74.22,293.9,1.03,3.26,0.61,9.9,7
white,7.2,0.55,0.97,1.5,0.10800000000000001,251.47,47.89,1.01,3.07,0.75,9.2,4
white,14.68,0.6,0.36,26.26,0.52,31.0,104.0,1.0,3.53,0.47,12.1,8
white,6.9,0.31,0.72,6.2,0.22,24.0,97.0,0.992,3.38,1.23,8.07,7
red,7.13,0.28,0.4,2.5,0.042,233.52,218.5,0.9935,3.89,0.83,11.24,5
red,5.81,0.16,0.24,61.88,0.035,49.0,430.26,0.99,3.9,0.64,12.4,8
white,7.4,0.68,0.34,,0.28,73.5,214.0,1.03,3.12,1.1,9.9,7
white,6.2,0.67,0.04,1.2,0.06,23.0,108.0,1.0,3.75,0.54,9.52,5
white,11.58,0.22,0.37,1.6,0.027999999999999997,24.0,102.0,0.99,,0.59,13.5,7
white,10.83,0.59,0.49,50.8,0.09,25.0,137.0,1.03,3.3,0.45,10.4,6
white,6.0,0.65,0.6,25.96,0.026000000000000002,54.0,119.08,0.99,3.43,0.65,12.9,8
white,6.6,0.87,0.3,12.2,0.048,278.84,46.48,1.04,3.26,0.58,9.3,6
white,6.9,1.53,0.36,20.8,0.38,8.38,213.7,0.9975,3.2,0.31,12.61,6
white,3.82,0.32,0.19,53.15,0.43,16.0,66.0,0.9937,3.83,0.76,11.86,3
white,5.8,0.31,1.3,2.6,0.054000000000000006,102.95,156.0,1.04,3.53,0.42,10.94,5
white,5.5,0.41,0.36,14.0,0.35,176.4,94.65,0.9982,2.94,0.53,9.8,6
red,6.5,0.64,0.24,14.0,0.39,24.0,113.0,0.9982,3.44,0.61,9.8,6
white,6.4,0.4,0.29,32.02,0.22,34.0,393.23,1.01,2.83,0.56,10.5,7
red,14.85,0.6,0.2,52.74,0.07,21.0,204.04,1.02,3.52,0.92,12.58,5
red,10.87,0.46,0.25,48.78,0.038,96.72,128.0,1.02,3.23,0.44,8.21,5
white,8.5,0.46,0.14,2.7,0.042,6.65,122.6,0.9931,3.46,0.51,14.89,7
white,6.0,1.06,0.27,1.6,0.046,260.81,148.74,1.0,2.76,0.51,13.63,7
white,6.4,0.28,0.29,1.6,0.41,37.16,127.0,0.9929,3.74,0.56,10.5,7
white,6.4,0.71,0.24,14.0,0.048,89.88,113.0,1.01,3.11,0.53,9.8,6
white,6.3,1.06,0.67,1.5,0.25,10.76,82.0,0.99,2.92,1.37,12.9,7
white,11.85,0.21,0.27,8.6,0.24,277.03,270.57,0.9956,2.95,1.76,11.85,5
red,6.0,0.37,0.32,1.0,0.39,31.0,218.5,1.01,3.29,0.72,9.8,6
red,6.1,0.43,0.35,9.1,0.39,50.76,249.0,0.9971,3.37,0.5,8.5,5
white,7.1,0.84,0.27,8.6,0.37,26.0,66.33,0.9956,2.95,0.52,13.27,5
white,7.0,0.25,0.29,18.25,0.46,40.0,171.0,1.03,3.22,0.44,12.8,5
white,12.07,0.25,0.2,12.4,0.047,50.0,162.0,0.9973,3.35,0.38,9.5,5
white,6.8,0.32,0.21,17.39,0.48,15.0,100.95,1.01,3.17,1.73,12.15,6
white,7.2,0.39,1.49,29.58,0.12,105.94,178.0,1.03,3.16,0.5,8.7,5
white,6.3,0.43,0.65,14.96,0.05,34.0,126.0,0.9962,2.95,0.43,9.12,5
white,7.0,0.14,0.32,9.0,0.039,108.92,132.36,0.9956,3.22,0.43,9.4,6
white,13.47,0.32,0.21,2.2,0.044000000000000004,250.7,68.0,0.9932,3.17,0.39,12.42,6
red,7.2,0.39,0.78,65.28,0.4,66.0,178.0,1.0,3.39,0.88,13.74,5
red,13.58,0.63,0.53,18.15,0.047,73.61,49.3,0.99,3.09,0.52,9.6,5
white,8.39,0.37,1.35,20.99,0.4,21.0,158.72,0.9983,3.06,0.73,9.3,6
white,13.44,1.54,0.55,1.06,0.036000000000000004,88.7,200.0,1.01,3.49,0.76,10.0,5
white,6.6,0.77,0.41,2.0,0.023,19.0,15.06,0.99,3.25,0.45,12.5,6
red,7.0,1.06,1.62,39.93,0.034,34.0,132.0,1.01,3.36,0.41,10.05,7
white,5.5,0.16,0.22,4.5,0.03,2.79,360.81,1.03,3.78,0.36,10.82,6
white,7.0,1.16,0.51,11.0,0.45,55.0,227.0,0.99,3.03,0.61,9.5,5
white,12.88,0.28,0.24,55.63,0.027999999999999997,42.0,105.0,1.0,3.23,0.39,12.4,7
red,10.26,0.22,0.52,29.15,0.037000000000000005,29.0,401.53,1.02,3.75,1.58,9.06,6
white,8.98,0.55,0.13,1.7,0.073,25.18,165.0,0.9940000000000001,3.44,0.58,9.2,6
white,6.3,0.22,0.33,1.7,0.040999999999999995,67.0,91.78,0.9928,3.32,0.56,10.4,6
white,6.7,1.46,1.01,15.92,0.59,31.0,172.0,0.9964,3.87,0.72,9.2,5
red,9.24,0.36,0.88,1.3,0.047,45.0,307.14,1.02,3.33,0.85,10.6,6
white,5.8,0.25,0.95,31.35,0.18,41.0,328.22,0.9972,3.34,0.59,9.5,5
white,9.7,1.02,0.95,8.9,0.35,21.92,172.0,0.9964,2.94,1.95,14.25,5
white,6.2,0.78,0.21,49.91,0.49,79.0,200.0,0.9954,3.29,0.58,12.45,5
white,6.2,0.18,0.38,27.81,0.34,207.81,117.0,1.02,3.47,0.54,9.7,6
red,6.0,0.84,0.22,34.62,0.59,87.99,188.7,0.9928,3.65,0.51,9.7,6
white,6.6,0.34,0.19,51.01,0.035,32.0,108.61,0.9916,3.1,0.42,13.9,6
red,7.4,0.64,0.29,51.72,0.045,195.6,425.24,0.9936,3.34,0.68,10.5,6
red,7.4,1.16,0.31,16.44,0.047,121.27,392.25,1.0,3.13,1.66,13.85,6
red,7.0,0.44,0.36,1.0,0.25,105.92,70.0,1.04,3.09,1.28,12.1,6
red,7.1,0.54,0.5,1.6,0.032,12.0,425.35,0.9898,3.25,0.4,12.7,7
white,7.8,1.56,1.31,8.9,0.039,42.0,90.48,0.996,3.18,0.46,9.9,6
white,5.77,0.19,0.28,40.26,0.022000000000000002,28.0,158.0,1.02,3.2,1.54,12.18,6
red,6.8,0.2,0.38,10.83,0.28,169.65,103.0,1.01,3.37,0.5,10.7,6
white,4.21,0.1,0.13,45.22,0.025,28.0,211.16,0.9913,3.33,1.66,12.5,6
white,6.98,0.71,0.24,10.8,0.06,53.42,214.92,1.01,3.08,0.73,8.6,4
white,6.77,1.35,0.63,1.6,0.026000000000000002,204.92,147.0,0.9904,3.29,0.54,13.68,6
red,11.28,0.335,0.34,1.0,0.41,13.0,254.83,0.992,3.28,1.28,10.0,5
white,7.2,0.4,0.62,10.8,0.040999999999999995,70.0,237.33,1.04,3.08,0.49,8.6,4
white,7.09,1.41,0.54,16.7,0.045,47.03,339.79,0.9990000000000001,3.08,1.88,12.62,6
white,6.8,0.19,0.58,14.2,0.27,51.0,294.79,0.9975,3.12,0.3,11.73,6
white,6.4,0.14,0.3,65.11,0.11,8.0,210.0,1.03,3.9,0.62,9.9,6
white,6.5,0.3,0.29,2.25,0.037000000000000005,30.85,240.43,0.9937,3.19,0.23,8.2,5
red,7.8,0.18,1.37,12.2,0.053,89.99,140.0,1.04,3.06,0.57,8.9,6
white,12.91,0.18,0.31,12.2,0.57,73.35,280.44,0.998,3.06,0.28,8.9,6
red,6.59,0.51,0.26,51.59,0.09,7.0,106.41,1.04,3.89,0.52,8.8,5
red,11.52,0.24,0.27,1.9,0.23,40.0,170.0,1.02,3.35,0.54,8.47,7
white,5.9,0.39,0.28,3.5,0.039,55.0,152.0,0.9907,3.44,0.54,13.7,6
white,6.0,0.24,0.27,13.55,0.048,287.92,354.9,1.02,3.64,0.54,8.68,7
white,9.82,0.27,0.12,1.3,0.040999999999999995,62.0,313.55,0.9921,3.68,0.42,10.0,6
white,7.8,0.34,0.35,43.16,0.042,8.0,381.14,0.9908,2.73,0.77,12.1,6
white,9.21,0.26,0.36,5.2,0.54,139.89,27.39,1.04,3.16,0.59,11.0,6
red,7.4,0.36,0.33,26.8,0.025,27.0,347.82,0.9915,3.21,1.44,8.41,6
white,10.37,0.28,0.32,9.0,0.036000000000000004,34.0,243.58,1.04,3.17,1.51,10.99,7
white,6.1,0.51,0.26,2.2,0.24,28.0,171.0,1.01,3.37,0.47,10.4,6
white,6.8,0.13,0.37,27.36,0.37,47.0,154.0,1.03,2.98,0.86,9.1,5
white,7.4,0.82,1.34,1.7,0.21,49.0,154.0,0.992,3.0,0.6,9.84,6
white,,0.13,0.11,1.9,0.05,20.0,176.54,1.03,3.43,1.65,10.8,6
white,10.03,0.34,0.34,3.14,0.048,7.0,41.0,0.9942,3.26,0.4,11.7,5
white,7.9,0.19,0.26,4.41,0.039,4.87,143.0,0.9942,3.47,0.41,12.77,5
white,7.9,,0.28,14.8,0.039,8.0,143.0,1.02,2.84,0.74,10.27,5
white,6.9,1.46,0.01,1.3,0.038,183.73,390.67,0.9901,3.78,1.86,8.1,6
white,5.02,0.36,1.19,1.7,0.32,209.75,28.22,1.04,3.03,0.38,8.12,6
white,5.6,1.58,0.98,1.0,0.038,141.29,72.0,1.02,3.37,0.34,12.17,5
white,5.9,0.14,0.98,3.3,0.114,247.25,140.0,0.9934,3.09,0.45,9.2,6
white,7.2,1.09,0.46,5.0,0.16,3.0,53.15,0.9906,2.77,0.53,12.5,4
white,6.1,0.28,0.22,1.8,0.46,32.0,116.0,0.9898,3.33,0.44,12.6,6
white,5.2,0.36,0.08,11.09,0.031,24.0,139.02,0.9896,2.85,1.58,8.1,6
white,5.6,0.19,1.28,4.5,0.03,19.0,112.0,0.99,3.3,0.45,13.06,6
white,6.4,0.1,0.35,1.62,0.048,31.0,103.0,0.9947,3.6,0.79,9.7,6
white,9.54,1.19,1.45,4.0,0.18600000000000003,64.0,35.85,1.0,3.94,1.47,9.3,5
white,7.4,0.25,0.5,13.2,0.54,53.0,385.5,0.9976,3.82,0.71,9.0,6
red,7.4,0.25,0.36,13.2,0.29,53.0,410.91,1.02,2.97,0.35,9.0,6
white,14.22,0.25,0.36,13.2,0.067,15.64,277.31,1.0,3.01,1.02,9.0,6
red,8.01,0.345,1.6,15.3,0.03,54.0,171.0,0.9987,3.09,0.51,9.1,5
white,7.9,0.66,0.5,15.3,0.42,57.24,171.0,0.9987,3.09,1.19,11.54,5
white,6.76,0.6,0.36,13.2,0.067,53.0,112.99,0.9976,3.01,1.32,9.0,6
red,4.41,0.24,0.3,1.5,0.15,22.0,438.44,0.992,3.14,1.13,10.4,5
red,6.8,0.18,0.24,4.55,0.053,41.0,211.0,1.03,2.99,0.67,9.5,6
white,12.27,0.31,0.31,21.41,0.04,10.0,175.0,0.9953,3.46,0.55,11.4,4
white,7.2,0.46,0.65,10.4,0.4,60.2,49.4,1.0,3.16,0.42,10.55,5
red,7.61,0.35,1.29,62.44,0.045,14.0,167.0,0.992,3.34,1.69,13.88,6
white,13.15,0.24,1.1,62.05,0.036000000000000004,29.0,418.99,1.0,3.22,1.24,9.9,6
red,6.8,0.28,0.17,13.9,0.047,278.39,162.0,0.99,3.21,0.51,9.0,6
white,6.4,1.51,0.22,31.85,0.43,41.0,400.17,1.01,3.49,0.58,12.73,6
white,6.3,0.26,1.36,7.2,0.039,29.02,172.0,0.9958,2.99,1.62,9.7,6
white,7.7,0.22,0.42,5.97,0.49,10.0,87.0,0.9922,3.3,0.88,11.8,6
white,4.4,0.18,1.43,52.43,0.044000000000000004,38.22,201.26,1.0,3.49,0.5,10.2,7
white,7.2,1.45,0.65,9.0,0.59,76.0,192.0,0.9976,3.16,0.42,11.91,5
red,7.0,0.68,0.51,13.6,0.05,87.68,168.0,0.9976,3.07,0.52,10.76,7
white,9.2,0.8,0.13,1.2,0.026000000000000002,31.0,93.0,0.9916,3.4,1.83,11.3,7
red,7.8,0.72,0.34,28.24,0.38,32.0,381.43,0.9901,3.0,0.97,12.1,7
red,7.0,1.11,0.19,45.22,0.21,40.0,168.0,1.0,3.07,0.52,9.6,7
white,7.8,0.68,1.6,10.36,0.027999999999999997,32.0,12.99,1.03,3.81,0.38,12.1,7
white,9.2,0.25,0.53,1.2,0.46,31.0,93.0,0.99,3.72,1.76,14.58,7
white,8.4,0.35,1.34,12.2,0.046,117.9,153.74,1.01,2.98,0.65,9.4,5
white,6.1,0.41,0.24,1.6,0.58,83.97,137.0,1.01,2.94,1.63,10.4,6
red,5.9,1.31,0.29,12.1,0.044000000000000004,128.74,165.0,1.02,3.25,0.39,9.5,5
white,7.2,0.34,1.54,24.49,0.13,51.0,144.0,1.03,3.44,0.89,8.27,6
white,6.7,1.47,0.23,9.1,0.049,105.36,150.0,0.9953,3.52,0.7,8.01,7
white,5.9,0.48,1.62,48.53,0.057,39.0,128.0,0.9924,3.24,0.48,10.1,5
red,7.7,0.34,0.27,8.8,0.16,151.4,409.76,0.9969,3.09,1.79,9.2,6
