type,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
white,10.04,0.34,0.3,9.15,0.054000000000000006,125.32,98.31,1.04,3.19,0.49,9.3,5
white,4.17,0.15,0.53,26.82,0.33,40.29,217.67,1.0,3.12,0.49,14.68,5
white,5.46,0.62,0.96,7.2,0.58,47.0,180.0,1.02,3.08,0.91,8.8,5
red,15.19,0.41,0.33,2.99,0.21,51.0,190.0,0.9978,3.07,1.21,9.7,6
white,9.35,1.07,1.2,24.28,0.057999999999999996,22.46,154.92,0.9979,2.74,0.48,9.0,7
white,7.2,1.39,0.39,20.66,0.04,127.97,240.22,1.0,2.84,1.28,9.0,7
red,5.95,0.73,0.39,21.59,0.47,1.87,52.19,0.99,2.98,1.55,14.87,7
red,7.2,0.57,0.91,10.81,0.06,49.0,192.0,1.01,2.98,0.81,10.03,7
red,6.29,0.85,0.35,11.59,0.040999999999999995,199.01,184.77,0.9945,3.47,0.46,10.5,6
white,7.71,0.1,0.32,0.76,0.066,53.0,195.0,1.04,2.96,0.44,9.1,5
white,6.2,0.28,0.22,44.51,0.02,76.18,382.85,0.9957,3.48,0.64,14.25,7
red,11.17,0.82,0.38,1.6,0.57,34.0,182.0,1.0,3.52,0.38,14.45,3
white,8.05,1.43,0.27,61.6,0.046,286.88,175.0,1.02,3.37,0.54,9.4,6
red,8.3,0.1,0.7,65.78,0.045,243.76,169.0,1.03,3.72,0.57,14.26,5
white,7.2,0.45,0.46,26.24,0.040999999999999995,82.0,187.0,0.9932,3.19,1.93,11.2,7
white,13.38,0.77,0.44,11.3,0.046,97.89,48.47,0.997,3.89,0.45,8.55,6
white,6.19,0.17,0.5,2.1,0.18,27.0,122.0,0.9923,3.15,0.76,10.3,6
red,9.13,0.43,0.78,1.73,0.49,94.04,87.0,1.01,3.56,0.67,13.32,6
red,8.34,1.1,0.35,2.69,0.05,265.81,164.79,1.02,3.52,0.81,13.22,6
white,11.47,0.8,0.0,33.33,0.27,273.34,349.94,0.9914,3.62,1.22,10.8,6
white,9.07,0.29,0.16,1.3,0.03,39.14,161.69,0.9914,3.32,1.0,13.41,6
white,7.3,0.84,0.24,15.25,0.057,226.67,163.0,1.04,3.83,0.41,9.9,6
white,8.82,0.41,0.24,24.23,0.24,173.85,163.0,0.99,3.2,1.13,10.34,6
red,9.41,0.68,0.24,42.6,0.5,31.42,169.52,1.0,3.03,0.25,14.17,5
red,7.3,0.4,0.17,45.63,0.38,41.0,42.72,0.995,3.6,0.86,12.49,6
red,11.15,0.7,0.27,61.9,0.32,30.0,134.0,0.9927,3.47,0.59,10.84,7
red,6.2,0.31,1.2,64.36,0.53,224.91,18.68,0.9928,3.63,0.41,10.4,6
red,14.77,0.36,0.27,58.57,0.19,106.74,404.55,1.0,3.68,0.54,11.5,7
white,5.0,0.81,0.67,8.3,0.44,35.0,101.48,0.99,3.53,0.51,11.61,8
red,7.02,0.25,0.45,8.29,0.47,182.88,406.38,1.01,3.36,0.45,14.41,6
white,5.7,1.42,1.33,56.29,0.33,264.55,166.0,1.0,2.89,0.26,10.0,6
red,5.8,0.44,1.41,6.6,0.5,145.89,24.93,0.9941,3.73,1.12,9.32,5
red,3.82,1.48,1.45,1.1,0.58,42.0,127.0,0.9934,3.09,1.59,9.1,6
white,6.8,1.23,0.62,4.7,0.031,266.02,134.0,0.9927,3.68,1.5,14.84,6
white,14.49,1.38,1.41,7.7,0.031,186.67,135.0,1.02,3.26,1.61,8.56,5
white,15.08,0.3,0.39,7.85,0.24,19.0,133.0,0.99,3.11,0.53,11.5,7
white,9.6,1.37,0.78,8.02,0.04,217.59,338.54,0.9934,3.54,1.61,10.1,6
white,15.85,0.1,0.24,14.16,0.56,97.23,65.0,0.9927,2.89,1.03,12.27,7
white,6.6,0.63,0.35,64.69,0.26,182.29,57.51,1.0,3.19,0.77,11.78,5
red,6.8,0.25,0.82,21.26,0.34,202.24,314.76,0.9927,2.99,0.38,10.6,6
white,6.8,0.28,0.91,27.51,0.08,268.2,209.97,0.9946,3.16,0.43,10.4,6
red,8.3,0.85,0.33,17.66,0.27,15.68,294.31,1.0,3.31,1.77,8.61,5
white,8.16,0.27,0.97,21.39,0.057,51.0,313.0,1.04,3.94,1.55,10.55,5
white,7.9,0.26,0.94,15.15,0.44,241.29,339.77,0.9976,3.56,0.6,10.0,6
white,7.2,0.83,0.23,6.3,0.039,221.25,114.14,1.04,3.79,1.67,9.89,6
white,6.5,0.28,0.15,55.59,0.042,55.0,371.54,1.0,3.13,1.23,8.12,6
red,5.33,1.14,0.41,1.3,0.036000000000000004,38.1,257.04,1.03,3.36,0.51,10.4,5
white,12.66,0.32,0.35,4.8,0.5,34.0,383.07,0.9912,3.36,1.15,13.46,8
white,6.73,0.24,1.51,4.6,0.05,161.8,144.34,1.03,3.35,0.39,10.6,5
white,14.36,0.23,0.3,11.88,0.3,197.86,40.42,0.9906,2.78,0.4,8.03,6
red,6.5,1.46,0.34,21.25,0.37,30.0,183.75,1.0,3.11,0.44,9.42,5
white,5.6,0.26,0.28,5.7,0.15,44.77,80.0,1.03,3.95,0.95,10.8,5
red,14.87,0.59,1.4,16.92,0.48,225.23,91.0,1.01,3.28,0.4,11.8,6
white,12.2,0.23,1.42,41.41,0.16,48.3,352.91,0.991,3.9,0.96,11.95,6
white,5.8,1.03,0.66,65.36,0.045,55.0,170.0,1.01,3.28,0.42,9.3,6
white,10.22,0.26,0.79,8.72,0.52,242.61,139.0,1.0,3.21,1.69,11.65,5
white,5.49,0.73,1.54,55.08,0.049,49.0,17.96,1.0,3.43,1.47,14.48,7
white,10.34,0.2,0.11,7.8,0.045,27.0,288.83,0.9964,2.92,0.6,9.0,7
white,8.0,0.24,0.68,1.5,0.15,223.91,234.17,1.01,3.2,1.74,10.0,6
red,6.4,0.26,0.74,9.7,0.044000000000000004,179.52,402.99,0.9962,3.18,0.47,9.1,6
white,5.4,1.11,0.02,18.64,0.053,29.78,144.0,0.99,3.29,0.74,10.0,5
white,5.4,1.14,1.27,12.68,0.052000000000000005,170.83,343.29,1.01,3.29,0.75,11.75,6
red,4.97,0.145,0.33,58.44,0.33,33.0,269.08,0.99,3.78,0.4,12.91,6
white,9.81,0.34,0.1,1.3,0.51,20.0,68.0,1.03,3.18,0.51,11.2,7
white,10.56,1.51,0.63,15.6,0.55,109.4,380.73,1.01,3.9,0.44,14.46,6
white,7.8,0.16,0.46,9.2,0.052000000000000005,11.9,439.93,0.998,3.15,0.28,8.27,6
white,7.6,0.64,0.45,50.65,0.44,161.15,137.0,0.997,3.75,0.47,10.87,5
white,6.3,0.12,1.17,30.23,0.56,37.29,146.0,1.03,3.79,0.83,14.79,7
white,7.3,0.33,0.4,48.96,0.32,243.14,138.0,1.03,3.03,1.46,11.9,7
white,15.25,0.95,0.3,11.34,0.08,27.0,81.53,0.99,3.14,1.49,11.79,6
white,14.55,0.33,0.4,29.45,0.038,189.16,405.77,0.992,3.03,1.55,14.51,7
red,9.97,0.4,0.42,36.56,0.047,32.35,245.0,0.9937,3.25,0.96,9.97,6
red,7.3,1.36,0.37,21.01,0.063,48.0,191.0,0.9978,3.69,0.38,9.0,6
red,9.53,0.22,0.06,14.3,0.063,258.53,326.8,1.04,2.89,0.84,8.52,6
red,3.89,0.35,0.33,1.42,0.46,158.13,155.45,1.02,3.15,0.78,9.5,6
white,9.05,0.37,0.58,50.32,0.05,161.02,152.0,0.9940000000000001,2.93,0.85,9.41,6
red,6.9,0.24,0.68,4.7,0.17,152.97,178.99,0.9935,3.26,0.59,10.6,6
white,6.4,1.57,0.81,14.49,0.047,166.96,228.37,1.04,3.28,1.22,8.62,6
red,5.42,0.12,0.86,17.58,0.43,182.78,84.0,1.0,3.15,1.79,8.9,5
red,6.8,1.14,0.3,4.09,0.05,40.0,127.0,1.03,3.4,1.21,10.62,6
white,15.65,0.22,1.28,14.3,0.12,88.6,274.06,1.0,2.89,0.38,9.66,6
white,3.86,0.23,0.36,62.02,0.49,70.69,414.62,1.03,3.41,1.53,11.4,7
red,14.1,1.03,0.99,37.39,0.027999999999999997,272.1,113.0,1.0,3.47,0.71,11.07,7
red,6.0,0.71,1.65,7.26,0.53,40.0,310.41,0.9923,3.8,1.76,10.8,6
white,6.9,1.32,0.77,1.0,0.053,119.92,148.0,1.02,3.12,0.38,12.03,6
white,,0.29,0.02,61.25,0.13,6.3,82.23,0.9931,3.17,1.35,10.65,6
white,7.1,1.2,0.29,12.5,0.37,123.92,153.24,1.04,3.39,1.32,9.23,5
white,15.01,0.89,0.72,28.25,0.36,266.32,276.13,0.99,3.99,1.8,10.06,6
red,4.35,0.6,1.55,4.35,0.049,109.15,431.87,1.01,3.7,0.64,11.31,6
white,14.38,1.42,0.19,5.18,0.33,79.54,299.16,1.02,2.88,0.56,10.0,5
white,7.2,0.8,1.55,2.4,0.048,30.0,149.0,1.01,2.74,0.51,10.52,6
white,11.27,0.33,0.22,11.09,0.4,18.0,87.05,1.0,3.9,0.38,12.5,7
white,14.62,1.38,0.38,20.23,0.44,178.93,398.12,1.01,2.93,1.45,10.11,7
white,6.42,0.27,0.28,51.74,0.55,63.97,230.81,1.0,3.32,0.51,8.98,7
red,8.85,0.22,0.85,1.4,0.17,21.0,98.0,0.9924,3.58,0.68,13.32,7
white,12.33,1.11,1.64,45.41,0.14,75.56,381.41,1.02,3.74,1.38,11.5,6
white,6.4,0.43,0.87,1.5,0.25,12.0,81.75,0.9919,2.85,0.51,10.4,7
red,10.66,1.38,1.62,1.4,0.2,21.0,98.0,0.9924,3.93,0.7,11.49,7
white,6.76,1.36,0.26,2.27,0.57,48.0,179.0,1.0,3.23,0.52,14.77,6
white,14.76,0.12,1.36,9.6,0.051,90.41,357.78,1.02,3.12,1.19,9.56,6
white,7.2,0.38,0.27,2.4,0.06,187.29,9.6,1.0,3.71,0.51,11.41,6
white,6.0,0.36,0.92,9.96,0.39,75.09,226.75,1.02,3.38,0.39,11.3,7
white,14.23,0.68,1.6,62.14,0.027000000000000003,18.0,269.32,1.0,3.84,0.38,12.5,7
white,14.54,0.17,0.66,1.5,0.026000000000000002,51.8,67.65,1.04,3.18,0.39,10.8,7
red,6.3,0.26,0.07,55.18,0.54,18.59,260.0,0.9941,3.12,0.68,10.1,5
white,14.31,0.17,0.32,5.4,0.19,29.0,140.0,0.995,3.01,1.65,10.9,6
white,14.17,1.08,1.54,14.9,0.032,60.0,402.43,0.9983,3.46,1.96,9.3,7
white,6.79,1.37,0.38,13.2,0.032,45.54,181.0,0.9983,3.75,0.44,14.81,7
white,6.5,1.16,1.06,1.1,0.19,13.0,343.56,1.0,3.0,0.46,12.21,5
white,7.88,0.55,0.71,9.8,0.031,19.0,125.0,1.03,3.16,1.54,10.2,6
white,7.3,1.41,0.43,51.97,0.021,42.54,422.99,0.99,3.08,0.41,13.23,6
white,4.4,1.34,0.56,11.8,0.06,62.0,278.18,0.9976,3.67,0.44,8.8,5
white,15.49,0.26,0.12,11.85,0.04,31.96,168.0,1.0,3.9,0.48,10.0,5
white,8.2,0.28,0.64,53.51,0.61,30.0,263.64,1.01,3.04,0.39,8.37,5
red,11.1,0.41,0.3,1.5,0.36,35.0,107.0,0.9917,3.46,0.4,11.4,6
red,14.11,0.26,1.12,4.87,0.07,52.0,168.0,1.03,3.78,0.44,9.4,5
white,9.27,0.57,0.35,1.42,0.51,32.0,60.3,0.99,3.16,1.56,14.16,6
red,13.58,0.2,0.4,37.45,0.56,35.0,230.09,1.0,3.46,1.35,9.97,6
red,7.37,0.08,0.51,3.05,0.54,191.59,163.0,1.04,3.19,0.44,14.72,5
white,11.65,0.35,0.5,6.82,0.32,22.0,108.0,1.04,2.73,0.52,13.87,5
white,7.1,0.27,0.31,32.88,0.046,55.0,139.81,1.02,2.77,0.56,14.57,5
white,6.8,1.24,0.31,53.7,0.035,144.22,170.0,1.01,3.09,1.0,12.6,6
white,10.77,1.41,1.54,1.3,0.38,87.0,163.49,0.99,3.66,0.81,10.98,5
white,5.02,0.28,1.62,9.27,0.031,40.0,99.0,0.9896,3.63,1.29,13.54,7
white,8.81,0.49,0.49,20.83,0.21,13.0,125.0,1.03,3.37,1.99,9.4,5
white,6.3,0.14,0.39,12.23,0.55,26.0,221.13,0.992,3.2,0.54,10.13,6
red,6.82,1.55,0.88,1.8,0.36,155.8,55.5,1.02,3.1,1.72,11.4,5
red,11.83,1.47,0.28,17.14,0.038,147.01,109.8,1.0,3.99,0.47,9.0,6
white,7.33,1.14,0.91,12.7,0.04,201.58,177.77,1.0,3.85,0.79,9.6,6
red,7.2,0.19,1.17,23.33,0.56,32.0,50.94,1.0,3.16,1.15,9.73,5
white,5.75,1.04,1.47,50.67,0.34,152.88,85.0,1.02,2.86,1.82,9.65,5
white,9.04,1.17,0.39,18.95,0.038,42.0,406.62,0.9999,2.97,0.47,10.33,6
white,7.3,1.53,0.29,9.49,0.11,154.63,401.21,0.998,3.3,0.79,9.6,6
white,3.94,1.26,0.27,1.2,0.040999999999999995,27.0,99.0,0.9927,3.68,0.33,9.8,6
white,6.8,0.26,1.21,7.7,0.17,71.78,314.59,1.03,3.1,1.77,11.16,5
white,4.75,0.88,0.27,34.26,0.14,27.0,410.21,1.0,3.19,0.86,13.94,6
white,14.57,0.31,0.28,20.38,0.29,170.04,94.76,1.03,3.31,0.56,11.04,6
red,7.0,0.84,0.94,45.7,0.03,277.03,302.95,1.03,3.16,0.46,12.7,7
white,7.0,0.21,0.84,8.7,0.15,37.0,201.04,1.03,3.25,0.91,11.18,6
red,13.0,0.21,0.81,6.67,0.045,48.65,221.0,1.04,3.25,0.54,14.35,6
white,7.0,0.21,0.06,13.1,0.045,102.73,269.37,1.03,3.72,0.68,10.94,6
white,6.9,1.45,0.63,60.34,0.29,47.0,385.71,0.9954,3.84,1.37,10.47,7
white,15.22,0.21,0.47,8.7,0.045,37.0,227.55,1.02,3.25,0.61,10.4,6
white,12.05,0.21,1.05,12.15,0.57,54.29,124.73,0.9954,2.95,1.81,11.53,6
red,13.03,0.29,1.1,13.3,0.053,48.0,194.0,1.02,3.09,1.57,8.12,5
white,8.77,0.84,0.18,1.2,0.051,199.35,292.86,1.03,3.69,0.46,8.24,5
white,15.8,0.31,0.47,9.62,0.29,267.27,48.23,1.04,2.76,0.25,10.94,5
red,6.88,0.29,0.13,47.25,0.56,48.0,398.8,1.03,3.27,1.26,10.23,5
white,6.4,1.46,0.1,1.1,0.048,253.2,84.0,0.9927,3.87,1.66,9.8,5
white,7.09,1.13,0.74,38.01,0.045,74.22,112.47,1.03,3.26,1.93,11.8,7
white,7.2,0.55,1.23,53.88,0.41,215.45,47.89,1.01,3.07,1.68,9.2,4
red,7.28,0.81,0.36,26.26,0.52,266.91,302.67,1.02,3.53,0.47,12.1,8
white,6.9,0.31,0.72,6.2,0.22,24.0,97.0,0.992,3.38,1.23,14.76,7
white,7.13,0.28,0.4,2.5,0.042,233.52,218.5,0.9935,3.5,0.4,10.82,5
red,11.16,0.16,0.86,20.33,0.035,49.0,430.26,0.99,3.9,0.64,12.4,8
white,7.4,0.7,0.34,56.22,0.28,73.5,71.79,1.03,2.93,1.1,9.9,7
white,6.2,0.67,0.04,1.2,0.29,23.0,37.56,1.0,3.75,1.6,9.52,5
white,12.18,0.22,0.32,64.73,0.52,8.81,102.0,0.99,,0.59,11.45,7
white,12.16,0.59,1.24,50.8,0.09,25.0,137.0,1.03,3.01,0.45,10.4,6
white,13.41,0.65,0.47,25.96,0.026000000000000002,54.0,119.08,0.99,3.43,0.65,12.9,8
red,6.6,0.65,1.17,32.22,0.048,254.13,162.24,1.04,3.26,0.58,9.3,6
white,5.15,1.53,0.04,20.8,0.38,8.38,213.7,0.9975,3.2,0.31,12.61,6
white,3.82,0.32,0.93,53.15,0.43,16.0,369.14,0.9937,2.96,0.76,11.32,3
white,5.8,0.75,1.3,2.6,0.054000000000000006,102.95,156.0,1.04,2.76,0.42,10.94,5
white,5.5,0.41,0.62,14.0,0.35,60.45,299.0,0.9982,2.94,0.55,9.8,6
red,6.5,0.64,0.24,50.27,0.39,137.0,113.0,1.04,3.44,0.24,14.64,6
white,6.7,0.4,0.29,32.02,0.28,34.0,393.23,1.02,3.21,0.56,10.5,7
white,14.85,1.14,0.2,52.74,0.56,21.0,204.04,1.02,3.52,0.34,14.5,5
red,10.87,0.46,0.25,47.86,0.038,96.72,128.0,1.01,3.45,0.44,13.74,5
red,5.75,1.46,0.14,63.05,0.36,234.06,308.13,0.9931,3.46,0.51,9.42,7
red,6.0,1.16,0.47,1.6,0.44,260.81,304.09,1.0,2.76,0.51,13.63,7
red,6.4,0.28,0.29,11.01,0.41,37.16,13.42,0.9929,3.74,0.56,10.73,7
white,6.4,0.71,0.28,14.0,0.048,102.78,113.0,1.01,3.11,0.53,8.51,6
white,6.3,1.06,0.6,13.9,0.25,10.76,82.0,0.99,2.92,1.37,8.48,7
white,13.24,0.21,0.27,29.4,0.32,46.63,226.19,0.9956,3.47,1.76,11.85,5
red,6.0,0.19,0.32,1.0,0.39,31.0,218.5,1.01,3.29,0.72,8.87,6
red,15.22,0.43,0.35,62.05,0.25,50.76,249.0,0.9971,3.37,0.5,8.5,5
white,7.1,0.84,1.42,8.6,0.21,26.0,380.76,0.9956,2.95,0.52,14.7,5
white,7.0,0.25,0.29,8.76,0.19,40.0,118.8,1.03,3.49,0.44,12.8,5
red,13.75,0.25,0.2,43.91,0.25,50.0,29.35,0.9973,3.35,1.77,9.5,5
white,6.8,0.32,1.03,10.32,0.48,246.27,160.17,1.01,3.57,1.73,12.15,6
red,7.2,0.39,0.68,29.58,0.44,105.94,178.0,1.04,3.16,0.57,8.32,5
red,14.5,0.43,0.65,13.44,0.23,54.0,126.0,0.9962,3.18,0.43,9.61,5
white,7.0,0.14,0.32,9.0,0.039,180.91,132.36,0.9956,3.22,0.43,9.4,6
white,10.21,0.32,1.2,42.27,0.044000000000000004,250.7,316.46,0.9932,3.58,1.51,12.42,6
red,14.81,0.39,0.78,65.28,0.36,66.0,178.0,1.0,3.39,0.88,13.74,5
red,13.58,0.7,0.53,33.59,0.54,73.61,43.29,0.99,2.86,0.52,9.6,5
white,8.39,0.37,0.02,20.99,0.06,21.0,435.75,1.0,3.06,1.58,9.3,6
red,13.44,1.45,0.55,65.77,0.15,88.7,186.16,1.01,3.49,0.59,13.29,5
white,6.6,0.77,0.41,59.58,0.023,19.0,15.06,1.03,3.25,0.45,13.84,6
red,7.0,1.06,1.62,8.39,0.034,34.0,132.0,1.01,3.45,0.41,10.52,7
white,5.5,0.41,0.22,4.5,0.03,2.79,360.81,1.03,3.78,1.1,14.61,6
red,7.0,1.16,0.51,11.0,0.45,55.0,227.0,0.99,3.03,0.79,9.5,5
red,12.88,0.28,0.24,55.63,0.34,42.0,105.0,1.0,3.46,0.83,12.4,7
red,10.26,0.22,0.52,29.15,0.037000000000000005,29.0,401.53,1.02,3.75,1.58,9.06,6
white,8.98,0.55,0.13,1.7,0.073,25.18,165.0,1.03,3.44,0.73,9.2,6
white,6.3,1.33,0.33,1.7,0.040999999999999995,115.8,407.12,0.9928,3.32,1.75,10.4,6
red,6.7,1.46,1.01,15.92,0.59,31.0,172.0,0.99,3.87,0.72,9.2,5
red,9.24,0.6,0.32,43.69,0.047,198.83,132.95,1.02,3.33,0.85,10.6,6
white,5.8,0.96,1.0,31.35,0.18,41.0,255.52,1.02,3.09,0.59,11.73,5
white,9.7,0.87,0.95,4.04,0.43,21.92,172.0,0.9964,2.94,1.95,14.25,5
white,6.2,0.78,0.21,14.62,0.49,53.34,200.0,0.9954,3.29,0.58,12.45,5
white,10.19,0.18,0.38,27.81,0.14,207.81,117.0,1.03,2.77,0.54,9.7,6
red,6.0,0.84,0.22,2.37,0.16,87.99,188.7,0.9928,3.77,0.51,9.7,6
white,6.6,0.8,0.19,51.01,0.035,32.0,108.61,0.9916,3.1,0.42,13.9,6
red,7.4,1.26,0.29,51.72,0.32,195.6,425.24,0.9936,3.34,1.74,8.37,6
red,13.92,0.89,0.31,7.38,0.047,121.27,416.99,1.0,3.13,1.66,13.85,6
red,7.0,0.44,1.36,43.73,0.47,105.92,388.31,1.0,2.76,1.69,12.1,6
red,7.11,0.54,0.03,1.6,0.032,198.64,425.35,0.9898,3.93,0.4,10.31,7
red,7.8,1.56,1.31,60.72,0.039,42.0,90.48,1.0,3.96,0.46,9.9,6
white,4.55,1.4,0.28,40.26,0.15,107.09,158.0,1.02,3.2,1.54,12.18,6
red,6.8,0.2,0.38,8.67,0.28,48.62,103.0,1.01,3.91,0.5,10.7,6
white,4.21,1.28,0.37,6.6,0.39,119.58,367.93,0.9913,2.96,1.66,12.5,6
white,6.98,0.44,0.24,10.8,0.06,140.64,214.92,1.01,3.88,0.73,10.3,4
white,9.9,1.35,0.63,43.28,0.026000000000000002,213.08,126.51,1.03,3.29,1.14,10.78,6
white,11.28,0.335,0.34,54.87,0.41,13.0,254.83,1.02,3.36,0.78,10.0,5
white,8.95,0.4,0.62,10.8,0.040999999999999995,88.79,409.65,1.01,3.8,0.49,8.6,4
red,7.09,1.41,0.87,16.7,0.045,47.03,53.31,1.01,2.75,1.88,12.02,6
white,6.8,0.19,0.96,14.2,0.54,51.0,294.79,1.0,3.12,1.1,8.56,6
white,6.4,0.14,0.17,65.39,0.47,8.0,210.0,1.03,3.83,0.62,9.9,6
white,6.5,0.3,0.29,46.92,0.28,280.99,240.43,1.04,3.19,0.23,10.1,5
red,7.8,0.18,0.5,17.96,0.36,89.99,140.0,1.04,3.06,0.57,8.9,6
white,12.91,0.18,0.31,12.2,0.57,73.35,280.44,0.998,3.06,0.28,8.9,6
red,6.59,0.51,0.26,51.59,0.09,7.0,106.41,1.0,3.46,0.52,8.8,5
red,11.52,0.24,0.27,1.89,0.19,40.0,170.0,1.02,3.84,1.91,8.47,7
white,5.9,0.39,0.28,57.52,0.35,55.0,152.0,0.9907,3.63,1.36,13.7,6
white,6.0,0.24,0.27,13.55,0.56,287.92,354.9,1.02,3.64,0.54,8.68,7
white,9.82,0.27,0.12,1.3,0.040999999999999995,62.0,313.55,0.99,3.68,1.02,11.86,6
white,7.8,0.43,0.35,43.16,0.042,8.0,381.14,0.9908,2.73,0.77,12.1,6
white,12.02,0.26,0.36,24.56,0.1,139.89,27.39,0.99,3.16,0.59,11.0,6
red,7.4,1.16,0.33,26.8,0.43,2.67,216.92,0.9915,3.21,1.73,8.41,6
white,10.37,0.28,0.32,29.16,0.03,34.0,243.58,1.04,3.7,1.51,8.63,7
white,10.52,0.51,0.26,2.2,0.24,28.0,171.0,1.01,3.37,0.47,10.4,6
white,8.43,1.51,0.69,27.36,0.37,47.0,154.0,1.03,2.98,0.81,9.1,5
white,7.4,0.82,1.34,1.7,0.29,49.0,163.91,0.992,3.0,0.6,9.84,6
white,5.92,0.59,0.11,43.45,0.13,20.0,176.54,1.03,3.43,1.65,10.8,6
red,10.03,0.94,0.97,3.14,0.048,277.04,41.0,0.9942,3.26,0.35,10.34,5
white,7.9,0.19,0.26,4.41,0.039,4.87,143.0,0.9942,3.47,0.41,14.88,5
white,7.9,0.09,0.28,43.22,0.039,8.0,230.87,0.99,3.91,0.37,10.27,5
white,6.9,1.46,0.88,1.3,0.038,45.23,378.36,0.99,3.78,1.35,8.1,6
white,4.91,0.36,0.15,14.17,0.32,96.61,28.22,1.04,3.03,0.38,8.12,6
white,5.6,1.58,0.98,1.0,0.038,141.29,109.38,1.02,3.37,0.34,12.17,5
white,5.9,1.56,0.98,3.3,0.59,247.25,22.49,1.02,3.09,0.45,9.2,6
white,7.2,1.09,1.51,22.95,0.49,3.0,53.15,0.9906,3.43,0.53,12.5,4
white,6.1,0.28,0.22,20.58,0.46,66.4,116.0,1.04,3.33,0.59,12.6,6
white,5.2,1.18,0.08,11.09,0.031,98.52,76.03,0.9896,3.45,1.85,13.51,6
white,12.66,0.69,1.28,4.5,0.03,19.0,253.86,0.99,3.3,0.45,8.28,6
white,6.4,0.29,0.35,1.62,0.048,118.84,228.27,1.0,3.82,0.41,9.7,6
white,14.92,0.5,1.45,4.0,0.18600000000000003,281.42,35.85,1.0,3.3,1.05,9.3,5
red,7.4,0.25,1.49,13.2,0.54,53.0,91.1,0.9976,3.82,0.71,9.0,6
red,11.66,0.15,0.08,9.21,0.29,53.0,410.91,1.02,2.97,0.35,10.34,6
white,14.22,0.13,0.36,13.2,0.067,15.64,277.31,1.0,3.01,1.02,9.0,6
red,8.01,0.345,1.6,53.64,0.09,54.0,171.0,0.9987,2.74,1.13,10.5,5
white,7.9,0.66,0.5,15.3,0.38,57.24,171.0,0.9987,3.91,0.88,11.54,5
white,6.76,0.48,0.36,13.2,0.067,53.0,112.99,0.9976,3.69,1.94,14.36,6
red,4.41,0.24,0.3,1.5,0.42,226.24,438.44,0.992,3.14,1.13,10.4,5
red,6.8,0.18,0.89,4.55,0.053,180.34,37.34,1.0,2.99,0.67,9.64,6
red,5.7,0.31,0.31,21.41,0.3,19.11,258.03,0.9953,2.9,0.55,11.4,4
white,7.2,0.52,0.65,10.4,0.4,60.2,385.1,1.0,3.16,0.42,10.55,5
red,7.61,0.35,1.23,53.82,0.045,14.0,167.0,1.0,3.34,1.69,13.88,6
white,13.15,0.24,1.09,62.05,0.036000000000000004,190.31,418.99,1.0,3.18,1.24,9.9,6
red,6.8,0.28,0.2,13.9,0.55,278.39,81.94,1.0,3.21,0.51,13.08,6
white,6.4,1.51,0.22,31.85,0.43,41.0,400.17,1.01,3.49,0.58,12.73,6
white,6.3,0.26,1.36,7.2,0.039,29.53,18.94,0.9958,2.99,1.62,13.55,6
white,7.7,0.22,0.42,15.79,0.49,10.0,319.8,1.03,3.37,0.88,11.8,6
white,15.36,0.18,1.43,52.43,0.39,38.22,201.26,1.0,3.49,0.5,10.2,7
white,7.2,1.45,0.24,38.02,0.61,33.0,192.0,0.9976,3.72,0.42,10.55,5
red,7.0,0.68,0.51,13.6,0.05,87.68,245.66,1.03,3.07,1.42,10.76,7
red,9.2,0.8,0.13,14.68,0.026000000000000002,31.0,391.3,0.9916,3.72,1.83,12.27,7
red,4.12,0.72,0.34,1.61,0.38,134.53,381.43,1.02,3.0,0.97,12.1,7
white,7.0,0.44,1.26,45.22,0.21,58.74,168.0,1.0,3.92,0.52,9.6,7
white,8.08,0.68,1.6,10.36,0.13,32.0,12.99,1.03,3.81,0.38,12.1,7
white,9.2,0.25,0.53,1.2,0.46,31.0,291.57,1.01,3.95,1.76,13.09,7
red,8.4,0.88,1.34,12.2,0.046,117.9,153.74,1.01,2.98,0.65,14.55,5
red,6.1,0.22,1.06,1.6,0.58,83.97,137.0,1.01,2.94,1.63,9.27,6
red,11.11,1.31,0.29,51.62,0.06,128.74,165.0,1.02,3.25,0.48,9.5,5
white,7.2,0.34,1.54,50.53,0.13,51.0,144.0,1.02,3.46,0.89,8.27,6
white,6.7,1.47,0.23,57.85,0.01,105.36,150.0,0.9953,3.52,0.7,12.79,7
white,10.41,1.51,1.62,3.43,0.49,39.0,128.0,0.9924,3.24,1.84,14.09,5
red,7.7,0.66,0.27,8.8,0.46,151.4,409.76,0.9969,3.31,1.79,12.63,6
white,7.4,1.4,0.65,58.53,0.2,49.03,135.0,0.9928,3.08,0.77,9.83,7
white,6.8,0.66,0.6,41.84,0.066,94.34,165.0,1.0,3.2,0.45,11.99,5
white,7.8,1.21,1.37,43.81,0.059000000000000004,28.0,327.0,0.9967,3.32,0.75,10.91,6
white,6.69,0.35,0.34,10.57,0.46,124.1,37.0,1.02,2.85,0.39,11.5,6
red,6.0,1.42,1.07,36.74,0.048,53.82,74.82,0.9928,3.08,0.61,9.8,5
white,14.27,0.78,1.12,7.1,0.44,61.0,51.36,1.0,3.08,1.14,8.66,6
